cln3-1,cln3-2,clb2-2,clb2-1,alpha0,alpha7,alpha14,alpha21,alpha28,alpha35,alpha42,alpha49,alpha56,alpha63,alpha70,alpha77,alpha84,alpha91,alpha98,alpha105,alpha112,alpha119,cdc15_10,cdc15_30,cdc15_50,cdc15_70,cdc15_80,cdc15_90,cdc15_100,cdc15_110,cdc15_120,cdc15_130,cdc15_140,cdc15_150,cdc15_160,cdc15_170,cdc15_180,cdc15_190,cdc15_200,cdc15_210,cdc15_220,cdc15_230,cdc15_240,cdc15_250,cdc15_270,cdc15_290,cdc28_0,cdc28_10,cdc28_20,cdc28_30,cdc28_40,cdc28_50,cdc28_60,cdc28_70,cdc28_80,cdc28_90,cdc28_100,cdc28_110,cdc28_120,cdc28_130,cdc28_140,cdc28_150,cdc28_160,elu0,elu30,elu60,elu90,elu120,elu150,elu180,elu210,elu240,elu270,elu300,elu330,elu360,elu390,classification,id
-0.04,-0.15,-0.74,0.25,0.5,0.23,0.37,-0.08,0.15,0.2,0.04,0.23,-0.1,-0.02,-0.29,-0.27,0.02,-0.17,-0.05,-0.24,-0.13,-0.39,-0.94,-0.66,0.04,-0.4,0.12,-0.58,0.55,0.04,0.43,-0.16,0.47,0.140502,0.71,-0.36,0.05678,-0.56,0.38,0.3,0.91,0.53,0.154279,-0.74,0.38,-0.47,0.35,1.16,0.46,-0.13,-0.6,-0.49,-0.033828,-0.3,0.02,0.09,-0.39,0.09,-0.05,-0.13,-0.05,0.16,-0.21,0.5,-0.07,-0.14,0.56,0.3,0.12,0.07,-0.3,-0.24,-0.3,0.1,-0.35,-0.28,0.04,10.01.05.03.01@10.03.01@10.03.02@16.03.01,2846
-0.01,-0.64,0.14,-0.38,0.45,0.03,0.05,-0.24,-0.06,-0.08,-0.2,0.06,0.08,-0.21,0.31,0.03,0.02,-0.18,0.01,0.28,-0.24,-0.11,-0.27,0.12,0.28,-0.1,0.5,-0.15,0.13,0.09,0.42,-0.13,0.16,-0.07,0.16,0.06,-0.23,-0.1,0.1,-0.38,0.13,-0.04,0.2,-0.27,-0.42,-0.18,0.04,0.31,-0.19,-0.1,0.04,0.12,0.34,0.2,0.16,-0.41,-0.3,-0.24,0.08,-0.1,-0.1,0.16,-0.01,0,-0.32,0.08,0.32,0.19,-0.05,0.08,0,-0.2,0.05,0.1,-0.07,-0.12,-0.07,11.02.03.04,2847
-0.32,-1.32,-0.25,-0.15,0.68,0,0.08,0.13,-0.43,0.18,-0.15,0.21,0,0.33,0.04,0.05,-0.09,-0.18,-0.61,0.04,-0.1,-0.18,-0.31,0.12,-0.26,-0.55,0.45,-0.63,0.75,-0.41,0.44,-0.26,0.17,0.140502,0.51,0.064247,0.75,-0.35,-0.00603,-0.29,0.059308,0,1.22,-0.59,-0.24,-0.53,0.42,0.5,-0.05,0.5,0.02,-0.22,-0.09,0.2,-0.09,-0.05,0.02,-0.52,0.1,-0.52,0.17,0.1,-0.47,0.17,-0.01,0.72,0.000092,0.14,0.01,0.2,-0.4,-0.26,-0.3,0.01,-0.22,-0.14,0.08,32,2848
-0.29,-0.25,-0.32,0.29,0.21,-0.72,0.24,-0.47,0.09,0.21,0.09,0.16,0.24,-0.15,0.24,-0.2,-0.13,-0.22,0.13,-0.09,0.18,0.21,0.94,0.95,0.31,0.08,0.02,0.02,-0.01,-0.05,-0.37,0.45,0,-0.05,-0.62,-0.19,-0.29,0.04,-0.12,0.1,-0.62,-0.81,0.08,0.14,-0.01,-0.01,-0.2,0.74,0.27,0.08,0.12,-0.04,-0.5,-0.04,-0.05,-0.1,-0.32,-0.12,-0.03,0.08,0.043775,0.18,-0.08,-0.34,0.02,0.02,0.5,0.69,0.17,0.14,0.08,-0.03,-0.19,-0.05,-0.32,-0.46,-0.25,01.03.04@01.03.10@11.04@11.06.02,2849
0.26,-0.89,-0.14,0.28,0.37,-0.12,0.18,-0.24,0.09,-0.24,0.1,0.01,0.19,0.18,0.09,-0.2,0.42,-0.44,0,-0.26,0.01,-0.15,-0.42,0.07,0.2,-0.15,0.04,-0.15,0.67,-0.07,0.34,-0.31,0.26,-1.73,0.38,0.26,0.74,0.26,-0.00603,0.05,0.61,0.1,0.154279,-0.79,0.26,-0.62,0.81,0.67,-0.06,-0.43,0.35,-0.06,0.01,0.23,0.35,-1.65,-0.43,-0.15,-0.15,0.29,-0.43,0.41,0.23,0.08,-0.13,-0.11,0.08,0.26,0.04,0.08,-0.02,0.24,-0.2,0.13,-0.2,-0.58,0.34,10.01.05.03.01@10.03.02@16.03.01,2850
0.06,0.15,-0.38,0.06,-0.26,-0.73,-0.11,-0.46,-0.03,0.05,0.26,0.07,0.32,0,0.64,0.29,0.07,-0.05,0.21,-0.02,0.08,-0.35,-0.32,0,0.14,0.14,0,0.35,0.13,0.24,-0.18,0.21,-0.2,0,-0.25,0.16,-0.93,0.38,-0.55,0.21,-0.25,0.37,-0.44,0.49,0.14,0.16,-1.14,-0.18,-0.26,-0.04,0.01,-0.13,0.22,0.35,0.02,0.25,0.13,0.15,0.13,0.04,0.043775,0.34,0.11,0.18,0.41,-0.06,0,-0.02,-0.13,0,-0.02,-0.02,-0.13,-0.15,0,0.03,-0.09,01.04@14.04@42.25,2851
0.9,0.45,-0.38,0.16,-0.09,0.06,-0.04,0.01,-0.02,-0.13,0.18,-0.26,-0.06,-0.01,-0.11,0.09,0.28,-0.14,0.09,-0.06,0.18,0.01,-0.36,0.07,-0.05,0,0.19,0.08,0.4,-0.22,0.26,-0.3,0.08,0.49,0.19,0,0.28,-0.28,0.08,-0.26,0.22,-0.22,0.75,-0.58,-0.24,-0.58,0.21,0.18,0.48,0.23,0.12,-0.15,0.22,0.26,-0.09,0.11,-0.24,-0.47,-0.22,0.043893,-0.12,-0.24,-0.29,0.04,-0.02,-0.11,-0.05,-0.31,-0.28,-0.24,0.1,0.19,0.29,-0.11,0.36,-0.05,0.18,10.01.03@10.03.01.01.03@10.03.01.01.09@14.07.05@14.10@14.13.01.01@16.01@16.19.03@43.01.03.05@43.01.03.09,2852
0.12,-0.217308,-0.197709,-0.15,-0.011098,-0.059714,0.015297,-0.008604,0.027787,-0.002635,0.07891,-0.006864,0.056154,-0.004805,0.041087,-0.012766,0.047763,-0.15832,0.010549,0.013071,-0.007216,-0.02676,-0.52,-0.35,-0.13,0.69,0.35,-0.64,0.26,0.81,-0.36,-0.24,0.28,-0.01,-0.32,-0.17,0.2,-0.66,-0.00603,1.55,-0.13,0.18,0.5,-0.9,0.27,-0.66,0.05,0.11,0.49,0.33,-0.05,-0.45,-0.1,0.01,-0.27,0.33,-0.03,-0.37,-0.26,0.043893,0.08,0.08,0.03,-0.056647,-0.116256,-0.079652,0.000092,0.02397,-0.009688,-0.006168,0.086703,0.064203,0.049058,-0.005891,0.05822,-0.050849,0.040966,01.01.13@01.02.07@20.01.07,2853
0.15,-1.12,-0.03,0.39,-0.53,0.29,0.07,0.64,-0.07,0.52,-0.08,0.2,0.04,-0.1,-0.13,0,-0.11,-0.15832,-0.29,-0.04,-0.15,-0.26,2,1.53,0.71,0.3,-0.21,-0.25,-0.63,-0.42,-0.86,-0.96,-0.94,-0.71,-0.94,-0.62,-0.18,-0.4,-0.61,0.22,-0.27,0.17,0.07,0.82,0.62,1.57,1.52,1.4,1.19,0.9,0.06,-0.78,-1.06,-1.49,-1.63,-0.52,-0.86,-0.29,0.014137,0.39,0.14,0.66,0.39,1.12,0.32,-0.2,0.64,-0.1,-0.9,-0.88,-0.54,-0.21,-0.44,-0.43,-0.03,1.2,0.44,01.05@01.06@10.01.05.01@32.01.01@32.01.03@32.01.05@34.07@34.11.03.13@34.11.09,2854
0.01,-0.07,0.24,-0.18,-0.37,-0.07,-0.23,-0.16,0.09,0.15,-0.09,0.3,0.35,-0.25,0.32,-0.25,0.01,-0.12,0.24,0.3,-0.12,-0.09,-0.28,-0.27,0.14,0.0015,0.58,-0.067911,0.15,-0.07,0.06,-0.37,-0.47,-0.28,-0.07,0.48,-0.03,-0.36,-0.28,0.27,-0.07,0.22,-0.32,0.18,0.06,0.73,-0.2,-0.43,-0.62,0.17,0.32,0.13,0.26,0.13,0.1,0,-0.13,-0.07,-0.17,0.18,0.043775,0.39,-0.06,0.11,-0.25,-0.079652,0.26,0.2,0.05,0.03,0.34,-0.32,-0.11,0.14,-0.25,-0.27,0.06,01.03.04@01.05.09.04@01.05.09.07@10.03.01,2855
0.11,-0.58,-0.12,-0.4,-0.48,-0.13,-0.09,-0.2,0.01,-0.14,-0.6,-0.09,-0.16,-0.3,1.21,0.42,0.2,0.14,0.16,0.54,-0.48,-0.02,-1,-0.33,-0.4,-0.48,0.08,-0.45,-0.02,-0.41,0.5,0.23,0.75,0.38,0.79,0.02,0.27,-0.4,0.18,-0.35,0.7,0.19,0.21,-0.25,-0.05,-0.18,-0.47,-0.83,-0.7,-0.16,-0.06,-0.19,0.01,0.07,-0.02,0.57,0.65,0.11,0.2,0.043893,0.06,0.26,0.51,-0.12,-0.26,0.36,0.27,0.03,-0.24,-0.45,0.05,-0.23,-0.08,-0.01,0.02,0.25,0.41,01.02.07.01@11.02.03.01.01@11.02.03.04.01,2856
-0.06,-0.45,-0.23,0.88,0.07,0.17,0.73,0.02,0.027787,-0.19,0.06,-0.08,-0.06,0.05,-0.16,0,0.02,-0.14,-0.11,-0.27,0.12,-0.21,-0.51,-0.27,-0.15,-0.06,0.17,0.13,0.53,-0.17,-0.02,-0.34,0.05,-0.35,0.08,-0.3,0.51,-0.09,0.45,-0.18,0.9,-0.08,0.19,-0.25,-0.23,-0.02,1.38,0.35,-0.46,0.14,-0.25,-0.46,-0.15,-0.15,0.28,-0.41,-0.2,-0.3,-0.15,-0.11,0.21,0.14,0.14,-0.48,0.21,0.12,0.16,-0.26,-0.5,-0.39,-0.06,0.27,0.09,-0.12,0.55,0.21,0.18,01.01.09.01.01@01.01.11.01@02.04,2857
0.62,0.52,-0.12,-0.14,0.22,-0.07,0,0.15,-0.02,0.24,0.21,0.15,-0.07,-0.17,-0.13,0.03,0.18,-0.36,-0.11,-0.19,0.25,-0.29,0.2,0.17,0.09,0.11,-0.04,0.12,0.01,-0.23,-0.24,0.09,-0.28,-0.01,-0.21,-0.26,0.14,-0.02,-0.41,0.01,-0.3,0.59,0.11,0.22,-0.01,0.14,-0.31,-0.21,0.08,-0.07,0.31,0.19,0.02,0.03,-0.1,-0.01,-0.18,0.15,0.23,0.05,0.043775,-0.08,-0.1,-0.29,-0.09,-0.2,-0.07,0.17,-0.07,0.09,-0.04,-0.06,0.12,0.19,0.12,-0.01,0.16,10.03.01@14.07.03@18.02.01.01.05@43.01.03.05,2858
-0.04,0.39,0.06,0.04,-0.38,-0.27,0.03,-0.01,0.02,0.13,-0.16,-0.08,0.26,0.33,0.22,0.22,0.13,-0.34,0.05,0.13,-0.14,-0.14,-0.01,0.28,0.21,-0.01,-0.08,-0.11,-0.2,-0.03,-0.54,0.04,-0.32,0.22,-0.36,0.35,-0.12,0.03,-1.35,0.21,-0.43,1.14,-0.44,0.42,0.36,0.74,-0.58,-0.08,0.14,0.15,0.06,-0.22,0.17,0,-0.15,0.32,0.04,0.07,-0.22,0.043893,0.09,0.35,-0.12,0.02,-0.07,-0.07,-0.33,-0.4,-0.21,-0.25,0.49,0.23,0.11,-0.1,-0.04,0.32,0.3,14.10@20.09.07.03,2859
1.72,2.02,-0.23,-0.81,-0.66,-0.98,-0.48,0.28,0.47,0.46,0.17,0.33,0.29,-0.45,0.08,-0.07,0.2,0.23,0.14,0.24,-0.12,-0.15,-0.73,-0.62,-0.09,0.14,0.87,-0.25,0.41,-0.73,0.49,-0.67,0.3,-0.04,0.9,0.11,0.76,-0.08,0.98,-0.19,0.71,-0.19,-0.03,-0.78,-0.69,-0.56,-0.34,-0.21,0.58,0.48,0.12,-0.51,-0.03,-0.03,-0.39,0.55,0.29,0.030324,-0.06,-0.2,-0.05,0.01,-0.2,-0.75,-0.66,-0.23,0.21,0.45,0.68,0.66,0.36,0.06,0.03,0.31,-0.11,-0.52,-0.5,01.05.02.04@01.05.02.07@14.04@14.07@20.01.10,2860
0.62,-1.12,-0.45,0.25,0.09,-0.12,-0.03,-0.04,-0.04,-0.18,0.09,-0.09,0,0.33,0,0.09,-0.21,-0.04,-0.16,0.03,0.18,0.09,0.24,0.42,0.01,-0.35,-0.26,0.04,0.21,0.14,0.3,0.4,0.16,-0.28,-0.22,-0.17,-0.33,0.35,-0.37,-0.19,0.33,-0.15,-0.13,0.25,-0.15,-0.24,0.66,1.04,-0.14,0.55,0.25,-0.01,0.34,1.12,0.47,-0.34,-1.34,-0.85,-0.85,-0.49,-0.66,0.25,-0.01,0.17,-0.43,-0.03,0.05,0.03,0.45,0.07,0.19,-0.12,0.07,0.02,-0.08,-0.25,-0.14,20.01.01.01.01@20.09.18@32.07@34.01.01.01,2861
-0.04,-0.2,-0.197709,-0.18,0.29,0.13,0.18,0.17,0.04,0.09,0.15,0.05,-0.01,-0.04,-0.07,-0.07,-0.14,-0.29,-0.2,-0.33,0.12,-0.09,-0.08,0.08,-0.01,-0.41,0.53,-0.51,0.64,-0.86,0.4,-0.23,0.18,-0.23,0.12,-0.29,0.3,-0.45,0.51,-0.29,0.69,0.34,0.67,-0.51,-0.36,-0.23,1.14,0.81,-0.19,0.87,0.62,0.55,0.23,-0.45,-0.19,0.4,-0.6,-0.45,-1.45,-0.07,-0.6,-0.31,-0.31,-0.22,0.35,0.1,-0.45,-0.5,-0.36,-0.16,0.05,0.28,0.19,-0.05,0.27,0.37,0.13,20.01.07,2862
0.45,-0.07,-1.03,-0.01,-0.28,0.19,0.41,0.56,0.24,0.14,-0.11,-0.11,-0.15,0.14,-0.16,0.25,0.08,-0.1,-0.11,-0.21,-0.7,-0.07,-0.67,0.35,0.43,-0.06,0.01,-0.5,-0.06,-0.23,-0.2,0.13,0.32,0.37,0.32,-0.18,0.41,0.15,0.07,-0.25,-0.18,-0.37,0.38,-0.01,-0.21,-0.04,0.63,0.57,0.69,0.16,0.07,-0.1,-1.05,-0.59,-0.7,-0.21,0.14,0.6,0.14,0.2,-0.18,-0.03,-0.32,0.07,-0.65,0.07,-0.17,0.14,0.3,0.07,0.01,0.07,0.05,0.33,-0.1,-0.41,0.23,01.07.01@32.01,2863
0.04,-0.12,0.07,-0.34,-0.12,-0.12,0.07,-0.1,-0.39,0.02,-0.2,-0.05,0.37,-0.26,0.42,0.17,0.17,-0.14,-0.01,0.27,-0.3,0.17,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,-0.13,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.13,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,-0.93,0.08,0.03,-0.16,-0.17,-0.07,-0.12,0.02,0.34,-0.12,-0.12,0.23,0.22,0.51,0.27,0.067631,0.074214,-0.15,-0.29,0.11,0.08,0.23,0.11,0.01,0.1,-0.11,0.01,0.1,-0.07,-0.07,-0.06,11.04.03.01,2864
0,-0.03,-0.01,0.19,-0.19,-0.27,0.09,0.2,0.24,0.13,0.14,0.02,-0.11,0.22,-0.05,0.13,-0.13,-0.36,-0.02,-0.11,0.06,0,-0.78,-0.29,-0.01,0.16,-0.26,0.48,0.3,0.23,-0.64,0.28,-0.54,0.12,-0.31,0.08,0.05678,0.36,-0.23,0.33,-0.09,-0.06,-0.36,0.48,0.27,0.47,-0.45,-0.43,0.06,0.14,-0.03,0.01,0.01,0.04,0.05,-0.1,-0.15,0.03,0.26,0.07,0.043775,0.32,0.16,-0.11,-0.56,0.02,-0.11,-0.03,0.2,-0.06,0.28,0.15,0.15,0.38,0.21,-0.76,0.25,14.13,2865
0.31,-1.47,-0.38,0.42,-0.06,0.14,0.35,-0.008604,0.13,-0.5,0.1,0.2,0.43,-0.17,-0.21,-0.23,-0.15,-0.13,0.27,-0.29,0.07,0.04,0.61,0.53,0.25,0.0015,-0.09,-0.6,0.04498,-0.006114,0.16,-0.31,-0.44,0.140502,-0.063761,0.064247,0.9,-0.1,-0.00603,-0.039449,0.059308,0.06,0.154279,-0.44,-0.12,-0.41,2.23,1.49,1.15,0.81,0.04,-0.15,0.29,0.17,-0.15,-0.83,-0.5,-0.66,-0.96,-0.83,-0.55,-0.9,-0.66,0.7,0.03,0,0.33,0.05,0.7,0.19,-0.09,-0.11,-0.79,0.63,-0.67,-0.79,-0.19,10.01.05.01,2866
0.71,2.01,-0.79,-0.17,-0.13,-0.03,0.34,-0.09,0.13,0.28,0.79,0.22,0.15,-0.19,-0.35,-0.08,-0.41,-0.47,-0.18,0.11,-0.01,-0.1,-0.21,-0.19,0.39,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,-0.49,-0.74,-0.58,0.46,1.5,1.07,0.16,-0.38,-0.56,-0.26,-0.49,-0.42,0.25,0.043893,0.04,0.19,0.24,-0.56,0.24,-0.3,-0.24,-0.24,-0.11,-0.2,0.35,0.25,0.47,-0.02,0.23,0.08,0.03,01.01.06.05.01.01@01.02.03.01@16.21.07,2867
0.36,-0.04,-1.32,-0.2,-0.09,0.03,-0.13,0.2,0,0.02,0.24,-0.18,0.17,0.13,-0.13,-0.16,-0.11,-0.19,0.37,-0.08,0.02,-0.11,-0.09,-0.52,0.61,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,-0.34,-0.31,0.31,0.29,0.26,-0.05,0.15,0.01,-0.17,0.04,0.24,-0.07,0.02,0.043893,0.26,-0.37,-0.26,0.27,-0.07,-0.44,0.18,0.33,0.2,0.39,0.02,0.12,0.15,-0.12,-0.34,-0.2,-0.48,01.04@10.03.01.01.11@10.03.04.03@16.03.01@16.19.03,2868
0.08,-0.62,-0.27,-0.38,0.27,-0.11,0.05,-0.06,0.23,-0.04,0.28,0.11,0.11,-0.06,-0.22,-0.11,0.19,-0.04,-0.08,-0.17,0.02,-0.36,0.65,0.59,0.38,-0.25,-0.23,-0.31,-0.45,0.03,-0.65,0.3,-0.4,0.03,-0.45,-0.82,-0.01,-0.06,0.24,0.08,0.21,0.55,-0.01,0.08,0.2,0.29,0.47,0.52,0.41,0.49,0.16,-0.01,0.1,0.2,-0.19,-0.13,-0.36,-0.22,-0.03,0.043893,-1.02,-0.27,-0.13,0.19,0.17,0.11,-0.19,0.02,-0.39,-0.05,-0.07,0.09,-0.05,0.16,0,0.04,-0.05,10.03.01.01.11@14.07.05@14.10@14.13.01.01@16.01@16.19.03,2869
0.51,-0.01,-0.47,-0.42,-0.02,-0.39,-0.09,-0.19,0.3,-0.21,0.24,-0.01,0.21,0.01,0.04,0.04,0.33,-0.12,0.02,-0.12,-0.02,-0.02676,-0.07,0.23,0.37,-0.22,-0.13,-0.14,-0.58,0.14,-0.32,0.19,0.06,0.41,0.03,0.22,-0.05,-0.16,0.28,-0.24,0.29,0.3,-0.07,-0.3,-0.13,-0.11,-0.47,0.26,0.7,0.55,0.29,-0.09,0.22,0.07,0.07,-0.9,0.31,0.39,0.02,-0.3,-0.11,-0.47,-0.55,0,-0.03,-0.01,0.24,-0.08,-0.08,0.02,0.04,0.18,-0.1,-0.14,0.13,0,-0.16,10.01.02@10.01.05.01,2870
0.11,-0.81,0.16,0.29,-0.1,0.31,0.35,0.4,-0.34,0.1,-0.34,-0.08,-0.08,0.15,0.1,0.12,0.15,-0.18,-0.4,0.04,-0.12,-0.08,-0.8,-0.71,-0.47,-0.16,0.3,-0.75,0.57,-0.5,-0.09,-0.34,0.1,-0.06,0.12,0.07,0.94,-0.41,0.21,-0.34,0.35,0.82,0.73,-0.01,0.07,0.35,0.7,-0.06,0.01,0.07,-0.16,-0.43,-0.42,-0.39,-0.08,0.66,0.23,-0.05,-0.19,0.043893,-0.08,-0.1,0.29,0.79,0.2,0.07,-0.14,-0.19,-0.09,-0.11,-0.15,-0.21,-0.12,0.09,0.05,0.06,-0.25,12.01.01@42.16,2871
-0.14,-0.74,-0.4,0.61,0.26,0.12,0.63,0.18,-0.04,0.3,-0.14,-0.23,-0.11,-0.17,0.17,-0.23,-0.25,-0.44,0.2,-0.14,-0.08,-0.04,-0.07,0.1,-0.06,0.07,-0.14,0.22,-0.3,0.3,-0.14,0.42,-0.04,0.14,-0.3,0.05,-0.3,0.04,-0.27,0.01,-0.21,0.27,0.17,0.1,0.01,-0.03,-0.04,-0.14,-0.99,-0.5,-0.09,-0.24,-1.09,-0.21,0.36,0.36,0.33,0.5,0.36,0.45,0.48,0.25,0.2,0.66,-0.09,-0.09,-0.04,-0.58,-0.64,-0.09,0.13,0.21,-0.11,-0.34,0.56,0.51,-0.11,20.01.01.01@20.03.22@20.09.13@34.01.01.01,2872
-1.84,-0.56,2.02,1.78,-0.63,-0.63,-0.65,-0.6,-0.63,0,-0.02,0.37,0.64,0.82,0.54,0.1,-0.28,-0.13,-0.09,0.63,0.01,0.54,-0.85,-1.65,-1.82,-0.18,0.83,0.24,0.99,0.73,1.48,-0.32,0.08,-0.78,0.19,-0.53,0.76,-0.01,0.83,0.3,1.59,0.46,0.81,-0.94,-1.13,-1.1,-0.66,-0.33,-0.17,-0.34,-0.18,-0.42,0.08,-0.02,-0.1,0.91,0.05,0.03,-0.01,0.043893,0.22,0.59,0.37,-1.19,-0.63,-0.13,-0.16,-0.14,0.1,0.08,0.14,0.27,0.62,0.29,0.29,0.19,0.26,02.11@20.01.01.01@20.01.15@20.03.22@34.01.01.03,2873
-0.36,0.32,0.06,-0.51,0.21,0.06,0.28,0.02,-0.01,0.08,-0.1,0.33,0.28,-0.51,0.22,-0.18,-0.18,-0.15,0.01,0.31,-0.43,-0.25,-0.5,-0.25,0.12,0.6,0.63,0.23,-0.45,-0.15,-0.31,-0.19,-0.19,-0.25,-0.13,0.07,-0.21,0.2,0.36,0.07,0.4,0.33,-0.04,-0.07,-0.23,-0.02,-1.06,-0.71,-0.24,0.13,0.4,-0.27,0.15,0.03,-0.21,0.59,-0.03,0.11,0.07,0.043893,0.15,0.53,0.34,-0.57,-0.12,0.11,0.15,-0.05,0.27,0.15,0.18,0.01,-0.18,-0.08,-0.06,0.01,0.18,01.01.11.04.01,2874
-0.56,0.62,0.23,-0.32,-0.03,-0.13,0.1,0.1,-0.05,0.16,-0.07,0.21,0.4,-0.34,0.31,-0.07,-0.03,-0.2,-0.07,0.07,-0.14,-0.22,-0.28,-0.35,-0.3,0.02,0.09,-0.06,-0.56,-0.04,-0.41,0.2,0.05,0.27,-0.01,0.24,-0.68,0.3,-0.63,0.35,-0.12,0.17,-0.39,0.85,0.54,0.77,0.08,-0.11,-0.26,-0.01,-0.17,-0.15,0.05,0.12,-0.35,0.36,-0.01,-0.11,0.34,0.043893,-0.24,0.15,0.32,0.61,0.03,-0.09,-0.15,-0.24,-0.11,0.04,0.1,-0.01,-0.21,0,0.09,-0.16,0.09,14.07.11@14.13.01.01,2875
1.17,1.62,-0.15,-0.03,-1.2,-0.74,-0.61,-0.1,-0.16,0.44,0.35,0.35,0.39,0.36,0.26,-0.02,0.24,-0.07,0.23,0.17,0.03,0.08,-0.4,-0.52,-0.22,-0.05,0.61,-0.52,0.65,-0.44,-0.02,-0.32,0.32,0.23,0.29,0.13,1.4,-0.26,0.59,-0.42,0.67,-0.15,0.23,-0.69,-0.65,-0.45,-0.52,-0.35,-0.06,0.01,0.03,-0.24,-0.51,0.06,-0.36,0.2,0.23,0.14,0.014137,0.29,0.25,0.41,0.43,-1.1,-0.3,0.44,-0.34,-0.05,0.48,0.49,0.32,0.01,0.05,0.17,0.09,-0.14,-0.12,01.06.06.11,2876
0.25,0.39,0.06,-0.3,-0.26,-0.44,-0.29,-0.26,0.027787,0.2,0.13,0.29,0.42,-0.14,0.25,-0.07,-0.13,-0.11,0.18,0.49,-0.33,0.09,0,0,0.04,-0.13,0.62,0.04,0.02,0,0.19,-0.34,0.24,-1.31,0.65,-2.08,0.39,-0.41,0.65,-0.36,0.93,0.99,0.47,0.08,-0.24,-0.44,0.37,-0.13,-0.59,-0.01,0.54,0.31,-0.07,0.09,-0.08,-0.09,-0.35,-0.21,0.23,0.043893,-0.04,-0.05,0.1,-0.21,0.08,-0.12,0.02,-0.1,-0.01,0.16,0.05,-0.12,0.03,0.02,0.18,0.08,-0.07,11.02.03.04.01@16.03.01@32.05.01.03@32.07,2877
-0.25,-0.17,-0.2,-0.25,0.16,-0.05,-0.08,-0.15,0.07,-0.1,-0.1,0.1,0.18,-0.12,0.34,0.01,0.07,-0.24,-0.05,0.18,-0.24,0.01,0.2,0.31,0.27,0.02,0.02,0.2,-0.01,0.23,-0.25,0.28,-0.03,0.15,-0.2,-0.08,-0.38,0,-0.53,-0.08,-0.11,-0.05,-0.18,0.2,-0.05,0.06,0.41,0.26,0.47,0.27,0.05,-0.27,0.09,0.43,0.21,-0.39,0.1,-0.23,0.05,-0.56,-0.23,-0.41,-0.25,0.25,-0.02,-0.3,0.11,-0.06,-0.2,-0.06,0.14,0.09,0.01,0.17,-0.09,-0.15,0.12,01.01@14.07@14.13.01.01,2878
0.83,-0.38,2.14,1.74,-1.04,-0.51,-1.39,-1.04,-0.78,0.23,1.03,0.95,0.95,0.39,-0.22,-0.49,-0.61,-0.25,0.4,0.64,1.16,0.58,-1.19,-0.13,-0.83,0.81,0.81,1.5,0.94,1.03,0.25,-0.43,-1.36,-0.59,-0.64,-0.21,-0.51,0.52,0.44,0.98,0.44,-0.13,-0.17,-0.46,-0.76,-0.32,-1.28,-1.02,-0.76,-0.65,0.02,0.5,0.89,0.8,0.59,-0.13,-0.54,-0.38,-0.03,0.68,0.043775,0.88,0.41,-1.05,-0.83,-0.39,-1.3,-0.79,-0.39,0.28,0.52,0.88,0.7,0.73,1.01,0.47,0.17,01.04@10.03.01.01.11@10.03.04.07@14.07.03@32.01,2879
0.82,1.69,-0.49,0.34,-0.27,-0.57,-0.12,-0.008604,0.5,0.08,0.56,-0.1,0.08,-0.15,-0.02,-0.02,0.15,0.01,-0.01,0.07,0.05,-0.23,0,0.05,0.3,0.48,-0.44,0.5,-0.23,0.1,-0.41,0.07,-0.76,0.6,0.08,0.4,0.24,0.21,-0.13,0.17,-0.41,-0.85,0.03,0.05,-0.08,0.02,-1.05,-0.33,0.1,-0.01,0.19,0.35,0.22,0.17,-0.03,-0.21,0.07,0.32,0.24,0.043893,-0.02,0.17,-0.17,-1.03,-0.4,-0.56,-0.41,-0.03,0.13,-0.03,0.63,0.34,0.52,0.1,0.42,-0.17,0.47,01.05.03.02.04@14.07.02.02,2880
1.34,1.49,-0.71,-0.18,-0.26,-0.59,0.09,0.04,0.61,0.21,0.46,-0.17,0.056154,-0.33,0.05,0.06,0.15,-0.07,0.3,0.02,0.02,-0.58,-0.17,-0.02,0.55,0.36,0.11,0.02,-0.49,-0.21,-0.64,0.33,0.09,0.59,0.39,0.62,-0.49,0.17,-0.52,-0.26,-0.64,-0.44,-0.36,0.36,0.32,0.33,-0.3,-0.43,0.38,0.48,0.25,-0.13,-0.2,-0.24,-0.41,0.32,0.45,0.46,0.25,0.043893,-0.18,-0.41,-0.28,-0.88,-0.45,-0.5,-0.14,0.01,0.25,0.36,0.32,0.38,0.14,0.2,0.31,0.02,-0.03,01.05.03.02.04@42.01,2881
