cln3-1,cln3-2,clb2-2,clb2-1,alpha0,alpha7,alpha14,alpha21,alpha28,alpha35,alpha42,alpha49,alpha56,alpha63,alpha70,alpha77,alpha84,alpha91,alpha98,alpha105,alpha112,alpha119,cdc15_10,cdc15_30,cdc15_50,cdc15_70,cdc15_80,cdc15_90,cdc15_100,cdc15_110,cdc15_120,cdc15_130,cdc15_140,cdc15_150,cdc15_160,cdc15_170,cdc15_180,cdc15_190,cdc15_200,cdc15_210,cdc15_220,cdc15_230,cdc15_240,cdc15_250,cdc15_270,cdc15_290,cdc28_0,cdc28_10,cdc28_20,cdc28_30,cdc28_40,cdc28_50,cdc28_60,cdc28_70,cdc28_80,cdc28_90,cdc28_100,cdc28_110,cdc28_120,cdc28_130,cdc28_140,cdc28_150,cdc28_160,elu0,elu30,elu60,elu90,elu120,elu150,elu180,elu210,elu240,elu270,elu300,elu330,elu360,elu390,classification,id
0.15,-0.1,-0.49,-0.01,0.12,0.28,0.15,-0.06,-0.04,-0.24,0.12,?,0.08,-0.28,0.15,-0.12,0.15,-0.23,0.17,-0.28,-0.21,0.22,-0.26,-0.22,-0.21,-0.34,-0.21,0.01,-0.26,0.04,-0.27,0.2,-0.24,0.25,-0.34,0.34,0.08,0.15,0.05,-0.04,0.15,-0.69,0.18,0.61,0.4,0.62,0.68,0.44,-0.62,-0.41,-0.26,0.04,0.08,-0.05,-0.08,0.17,0.16,-0.05,0.03,-0.25,?,0.0,0.11,-0.47,-0.16,-0.55,-0.16,-0.16,0.04,0.06,0.43,0.44,0.49,-0.33,0.33,-0.11,0.15,12.10,1528
-0.07,0.25,-0.27,0.32,-0.15,-0.65,-0.34,-0.17,0.17,-0.11,0.37,-0.15,0.13,0.02,0.09,-0.03,0.25,-0.19,0.19,0.11,0.27,0.17,0.71,0.52,0.59,0.53,-0.81,0.8,-0.39,0.59,-0.6,0.67,-0.64,0.43,-0.64,0.21,-0.16,0.78,-1.05,0.59,-1.01,-0.85,-1.05,0.58,0.1,0.1,-0.5,-0.64,0.1,0.21,-0.12,0.16,0.17,0.04,0.01,0.66,0.04,-0.35,-0.04,0.21,?,-0.24,0.29,0.08,-0.36,-0.52,-0.02,-0.1,-0.02,-0.27,0.22,0.41,0.33,-0.34,0.2,0.35,0.04,99,1529
-0.15,-0.12,0.03,-0.6,-0.77,-0.84,-0.08,0.08,0.05,0.29,0.92,0.47,0.57,-0.06,0.1,0.13,0.11,-0.49,-0.22,-0.19,0.01,-0.06,-0.6,-0.5,-0.26,0.19,0.22,0.79,0.41,0.77,0.33,0.18,-0.25,0.23,-0.02,0.14,0.26,0.05,0.53,-0.02,0.13,-0.46,-0.11,-0.74,-0.65,-0.62,0.48,-0.71,-0.4,-0.47,-0.49,-0.3,-0.32,0.08,0.41,0.58,0.15,-0.03,0.19,?,0.34,0.13,0.38,0.62,0.68,0.56,0.58,0.26,0.11,0.14,-0.08,-0.42,-1.0,-0.38,-0.4,-0.43,-0.24,01.01.03.05.02@01.01.05.03@01.02.07,1530
0.4,-0.32,-0.4,-0.25,0.02,0.04,0.2,0.15,-0.06,0.24,0.25,0.25,0.04,-0.13,-0.25,0.01,0.14,-0.5,-0.33,-0.09,0.14,-0.13,-0.03,-0.05,-0.38,-0.28,-0.24,-0.3,0.15,-0.12,0.0,-0.11,0.05,-0.33,0.09,0.15,0.25,0.1,0.57,-0.3,0.61,-0.03,0.78,-0.05,-0.21,-0.28,0.06,0.04,-0.46,-0.08,0.21,-0.32,-0.85,0.29,-0.07,0.15,-0.36,0.28,-0.15,-0.04,0.27,0.86,0.17,0.64,0.17,0.3,0.2,0.1,0.1,0.19,-0.28,-0.43,-0.43,0.09,-0.13,-0.54,0.03,01.05,1531
0.8,0.07,-0.54,-0.01,?,?,-0.12,0.53,0.31,-0.22,0.11,-0.12,-0.1,-0.12,0.22,0.1,0.13,-0.26,0.14,-0.17,-0.33,-0.1,0.15,0.18,0.31,0.1,0.15,-0.11,-0.13,-0.24,0.0,0.1,-0.11,0.02,0.02,0.12,-0.04,-0.21,0.31,-0.26,0.05,-0.28,0.1,-0.08,-0.04,-0.11,0.03,-0.23,0.58,0.28,-0.24,0.17,-0.18,-0.17,0.02,0.08,0.3,-0.61,0.12,-0.04,-0.12,?,?,-0.02,-0.14,0.13,0.36,0.19,0.05,0.25,-0.24,-0.03,-0.07,-0.18,0.16,-0.48,0.0,18.02.01.01.01@18.02.05@30.01.05.05.01@34.11.03.07@40.01.03@42.04@42.29@43.01.03.05,1532
0.19,-0.58,-0.86,0.24,-0.16,0.13,0.13,0.01,-0.01,-0.04,0.24,0.05,0.07,-0.2,-0.22,-0.07,-0.16,-0.35,-0.07,-0.16,0.07,0.75,0.03,-0.16,-0.01,-0.1,-0.24,-0.1,1.89,-0.06,-0.29,-0.14,-0.38,0.16,0.06,-0.06,0.38,-0.4,-0.03,-0.66,-0.26,-0.72,0.53,0.22,0.19,0.13,0.52,-0.33,-0.17,0.06,0.04,0.02,-0.32,-0.05,-0.15,0.31,0.08,-0.46,-0.03,0.04,?,0.05,0.39,0.5,-0.4,0.07,0.47,0.35,0.11,0.18,-0.12,-0.14,-0.25,-0.04,-0.21,-0.37,-0.12,14.04@14.07.11.01@14.13@20.09.07@20.09.13,1533
0.58,0.4,-0.49,0.28,0.1,-0.2,0.14,0.14,0.18,-0.18,0.17,-0.01,-0.09,-0.08,-0.04,0.02,0.08,-0.09,0.0,-0.2,-0.28,0.35,0.53,0.69,0.61,0.16,-0.24,0.19,-0.85,0.19,-0.7,0.51,-0.12,0.44,-0.37,0.19,-0.2,0.24,0.24,-0.2,-0.76,-0.79,-0.06,0.1,0.13,0.05,0.01,0.14,0.56,0.25,-0.16,0.09,0.03,0.18,-0.15,-0.24,-0.19,-0.02,-0.15,-0.27,?,0.12,-0.21,0.31,-0.34,0.11,0.18,0.47,0.41,0.21,0.07,-0.1,-0.03,0.18,-0.34,-1.12,-0.03,10.01.05.01@11.02.03.01.01@11.02.03.04,1534
0.43,-0.74,-0.07,-0.14,0.09,0.87,1.16,-0.15,0.09,-0.02,0.1,-0.11,-0.32,-0.3,-0.24,-0.22,-0.17,-0.35,-0.54,-0.24,-0.13,0.5,-0.47,-0.29,-0.27,-0.43,0.01,-0.36,-0.03,-0.18,-0.22,-0.07,-0.36,0.09,-0.15,0.34,?,-0.62,0.15,-0.09,-0.12,0.32,0.84,0.56,0.59,0.75,?,-0.66,-1.85,-0.9,-0.66,-0.07,-0.53,-0.37,0.25,-0.01,0.57,0.63,0.84,0.53,0.43,0.79,0.99,2.11,0.57,-0.57,0.5,-0.54,-0.65,-0.3,-0.21,-0.24,-0.71,-0.17,0.0,0.09,0.14,01.03.16@11.04.03@40.01,1535
1.21,1.34,-0.92,-0.07,-0.46,-0.21,0.62,0.34,0.28,0.07,0.17,-0.19,-0.33,-0.13,-0.4,0.17,0.18,-0.08,-0.17,-0.03,-0.37,0.55,0.02,0.71,0.35,0.47,-0.27,-0.04,-0.16,-0.27,-1.01,0.2,0.1,0.28,0.13,-0.06,0.28,0.02,0.47,-0.74,-0.31,-0.88,0.32,0.26,0.04,0.1,-0.88,-1.15,1.09,0.4,0.44,0.45,-0.2,-0.72,-0.71,0.27,0.87,0.86,0.46,?,-0.21,-0.74,-0.25,0.24,-0.48,-0.15,-0.07,0.36,0.39,0.21,0.1,0.07,-0.25,0.23,-0.21,-0.3,-0.13,10.03.05.01@42.04.05,1536
0.54,-0.43,-0.27,0.0,0.01,-0.32,0.02,-0.16,0.18,-0.09,0.2,0.02,0.08,-0.09,0.11,-0.09,-0.02,-0.23,0.1,-0.02,0.1,0.17,0.36,0.37,0.15,0.18,0.15,0.23,0.14,0.14,-0.05,0.39,-0.1,0.08,-0.49,0.03,0.0,-0.05,-0.36,-0.08,-0.72,-0.55,0.07,0.14,0.14,-0.18,0.02,0.36,0.14,-0.05,-0.16,0.21,0.21,0.26,0.0,-0.31,-0.03,-0.1,-0.11,-0.14,?,-0.13,-0.17,0.13,0.16,-0.21,0.36,0.19,0.22,0.07,-0.07,0.08,-0.29,0.1,-0.13,-0.33,-0.29,14.04@20.03.01.05@20.09.01,1537
0.45,-0.06,0.15,-0.07,0.15,-0.34,0.09,-0.2,0.18,-0.11,0.25,-0.24,0.01,-0.16,0.09,-0.07,0.2,-0.09,0.08,-0.11,0.2,0.06,0.05,0.28,0.28,-0.04,-0.05,-0.13,-0.69,-0.05,-0.81,0.19,-0.15,0.1,-0.43,0.12,0.07,-0.09,0.25,0.06,-0.16,0.29,-0.12,0.36,0.3,0.36,-0.25,0.02,0.58,0.2,-0.11,-0.19,-0.13,-0.24,-0.24,0.39,0.13,0.3,-0.32,?,-0.14,0.29,-0.28,0.11,-0.16,-0.51,0.08,0.05,0.18,-0.08,0.28,0.27,-0.01,-0.25,0.06,0.08,-0.11,01.04.04@01.05.25@10.01.09.05@10.03.01.01.01@11.02.03.01.01@11.02.03.04@34.11.03.07,1538
-0.03,0.25,0.33,0.18,0.16,-0.49,-0.17,-0.17,0.08,-0.15,0.2,-0.24,0.1,-0.15,0.17,-0.18,0.2,-0.05,0.34,0.05,0.25,0.04,-0.43,-0.2,0.02,0.14,0.53,0.35,-0.25,0.26,0.13,0.24,0.24,0.13,-0.15,-0.01,-0.39,-0.2,0.23,-0.01,0.12,0.17,-0.33,-0.15,-0.15,-0.32,-0.24,-0.14,0.45,0.09,-0.11,-0.41,-0.27,-0.36,-0.53,1.28,0.42,?,-0.41,-0.05,-0.03,0.19,0.14,-0.85,-0.7,-0.36,0.16,0.29,0.16,-0.02,0.52,0.66,0.4,-0.42,0.29,0.0,-0.14,12.01.01@16.03.03,1539
-0.36,-0.58,0.18,-0.42,-0.04,?,?,-0.42,0.04,0.17,0.3,0.11,0.12,-0.09,-0.48,-0.11,0.11,0.04,-0.11,0.14,0.14,0.08,?,0.02,0.17,0.02,0.38,0.06,0.05,-0.28,-0.21,-0.54,-0.51,0.57,-0.1,0.03,0.43,0.0,0.34,-0.3,0.37,0.41,0.26,-0.3,-0.34,-0.51,0.19,-1.06,-0.62,0.26,0.38,0.53,0.09,0.32,0.13,-0.27,-0.51,-0.38,0.27,0.45,0.45,-0.57,0.33,0.64,-0.09,0.23,0.23,-0.06,-0.14,-0.12,0.12,-0.21,-0.03,-0.01,-0.24,-0.34,0.01,11.02.03.04@34.11.03,1540
0.19,-0.25,-0.25,0.12,0.15,0.33,0.14,-0.13,-0.15,0.02,0.09,-0.13,0.0,0.03,-0.19,0.12,0.09,-0.11,-0.37,0.03,-0.08,0.18,-0.29,-0.05,-0.15,-0.13,0.1,-0.19,0.12,-0.28,-0.23,-0.25,-0.01,-0.3,0.09,-0.38,0.78,-0.42,0.06,-0.29,0.69,0.48,0.58,-0.03,-0.08,0.16,0.53,-0.06,0.05,0.37,-0.31,0.16,-0.36,-0.79,0.43,0.57,0.51,0.14,0.44,-0.45,-0.26,-1.16,0.19,-1.06,-0.27,-0.1,-0.07,-0.33,-0.51,-0.34,0.51,0.29,0.36,0.11,0.51,0.51,0.41,20.01.03@20.01.07@20.09.04,1541
0.1,-0.4,0.01,-0.38,0.03,0.67,0.4,0.57,0.45,0.49,0.3,0.01,-0.06,-0.36,-0.47,-0.66,-0.13,-0.3,-0.25,-0.3,-0.09,-0.28,?,-0.89,-0.81,-0.06,0.65,0.36,0.67,0.19,0.66,-0.28,-0.11,-0.18,0.08,-0.38,0.58,-0.32,0.62,-0.43,0.88,-0.29,0.44,-0.47,-0.61,-0.32,-0.01,-0.68,-0.71,-0.41,-0.11,-0.13,-0.03,0.07,0.05,0.09,-0.06,0.36,0.19,0.3,?,0.65,0.41,-0.71,0.15,0.27,0.23,0.07,0.02,-0.07,-0.14,0.04,-0.1,-0.32,0.01,0.39,0.16,01.02@01.07@16.01@34.01.01.01,1542
1.41,-0.01,-0.14,0.26,-0.09,0.16,-0.12,-0.07,-0.29,0.31,0.2,0.15,-0.02,0.13,-0.43,0.01,-0.09,0.09,-0.43,-0.01,0.2,0.31,0.01,0.21,0.03,0.79,-0.12,-0.49,0.43,-0.25,-0.07,-0.35,-0.15,0.03,-0.03,0.24,0.36,-0.39,-0.13,0.1,0.32,0.66,0.24,-0.37,-0.46,-0.59,0.07,-0.16,0.17,0.11,0.17,0.36,-0.26,0.2,-0.02,-0.39,-0.31,0.19,-0.05,?,0.14,-0.19,-0.04,0.21,-0.19,0.17,-0.08,0.18,0.0,0.16,0.0,-0.18,-0.05,0.18,-0.05,-0.25,-0.11,01.04@10.03.01@14.07.03@30.01.05.01.03@32.01@40.01.03@42.01@43.01.03.05,1543
-0.54,-0.2,-0.17,-1.36,0.67,-0.28,0.04,-0.3,0.25,0.42,0.37,-0.04,0.04,-0.36,-0.14,-0.28,-0.06,-0.44,0.01,-0.22,0.07,0.22,0.27,0.04,0.09,-0.26,0.61,-0.44,0.78,-0.17,0.55,-0.72,0.24,1.5,0.21,0.41,?,-1.55,?,-0.28,?,?,?,-0.47,-0.3,-0.52,0.51,0.34,0.57,0.39,-0.06,-0.02,0.03,0.01,-0.42,-0.22,-0.5,-0.21,-0.41,?,-0.2,0.13,0.05,-0.04,-0.14,0.09,-0.02,0.19,0.21,-0.14,-0.09,0.11,0.04,-0.24,0.0,0.02,0.0,14.04@14.07.11.01@14.13.04@20.09.13@42.25,1544
-0.06,-0.3,0.16,0.3,0.09,0.2,0.55,0.55,0.52,0.18,0.58,-0.25,0.03,-0.46,-0.08,-0.13,-0.05,-0.56,-0.01,-0.38,-0.6,-0.2,0.0,-0.45,-0.66,-0.31,-0.03,-0.12,0.04,-0.29,-0.18,0.16,0.21,0.06,0.36,0.05,-0.12,-0.03,0.69,0.17,-1.63,0.19,1.15,0.11,0.22,0.39,0.32,0.07,0.39,0.01,-0.26,-0.2,-0.34,-0.28,-0.31,0.59,0.25,-0.31,?,0.11,0.09,-0.19,0.08,0.48,0.34,-0.04,-0.33,-0.42,-0.4,-0.7,-0.02,0.21,0.04,-0.24,0.14,0.61,0.34,14.07.11@14.13.01@14.13.04.02@32.01.11@43.01.03.09,1545
0.38,-0.07,1.07,0.59,-0.74,-0.84,-0.56,-0.69,-0.22,0.41,0.54,0.6,0.4,0.37,-0.04,-0.29,-0.3,-0.15,0.16,0.23,0.48,0.64,0.12,-0.16,0.04,0.09,0.63,0.19,0.45,0.36,0.3,-0.09,-0.5,-0.2,-0.48,-0.18,0.57,-0.02,0.22,-0.93,0.26,0.09,0.43,-0.16,-0.55,-0.48,-0.71,-0.91,-0.25,0.03,0.02,0.42,0.77,0.83,0.69,-0.07,-0.28,-0.39,0.09,-0.28,?,0.18,-0.13,-0.82,-0.53,-0.08,-0.31,-0.25,-0.05,0.17,0.26,0.39,0.34,0.26,0.34,0.13,0.17,10.03.01.01.11@10.03.04.09@20.09.14@42.04.05,1546
0.59,-0.67,-0.36,0.04,-0.13,-0.53,0.14,-0.13,0.14,-0.26,0.03,0.01,0.08,-0.07,0.14,0.17,0.11,-0.07,0.31,-0.11,0.27,-0.09,-0.34,0.19,0.25,-0.05,-0.05,-0.17,0.23,0.0,0.01,0.16,-0.02,-0.14,-0.08,-0.21,0.3,-0.34,0.51,-0.08,0.06,-0.34,0.6,-0.02,-0.14,-0.32,0.28,0.04,0.12,0.09,-0.01,0.15,0.07,0.11,0.04,0.0,-0.29,0.1,-0.18,?,-0.15,-0.36,-0.01,0.13,0.13,-0.27,0.04,0.18,0.1,-0.03,-0.07,-0.21,0.02,0.19,0.02,-0.17,-0.07,01.05.25@30.01.05.05.01@34.11.03.07@40.01.03@42.04.03@43.01.03.05,1547
-0.03,-0.36,-0.6,-0.49,0.06,-0.11,0.18,-0.15,0.13,0.36,0.13,0.1,-0.19,0.02,-0.11,-0.42,-0.02,-0.26,0.29,-0.28,0.14,0.15,0.14,0.1,0.0,-0.06,0.26,0.01,0.21,0.13,-0.1,-0.22,-0.29,0.23,-0.25,0.13,0.4,0.04,0.08,-1.48,0.14,0.31,0.52,-0.15,-0.11,-0.01,0.9,0.19,0.54,1.43,-2.27,-1.27,0.05,?,-0.46,0.73,0.32,?,-0.27,0.19,-0.1,?,?,-0.13,0.07,0.44,0.38,-0.17,-0.41,-0.67,-0.12,0.41,0.26,-0.41,0.49,0.14,-0.27,02.45@16.21.05@20.01.15,1548
0.01,-0.18,-0.43,0.12,0.02,-0.05,0.18,0.24,0.0,0.1,0.05,-0.13,0.05,0.03,-0.02,-0.11,0.1,-0.23,-0.09,-0.31,-0.11,0.28,-0.05,-0.24,-0.35,-0.56,-1.03,-0.19,0.03,-0.17,-0.41,0.28,0.36,0.32,0.27,-0.09,-0.38,0.03,0.26,0.06,0.45,-0.2,0.86,0.35,0.19,0.18,0.66,-0.36,-0.3,-0.07,-0.53,-0.02,-0.46,-0.48,0.21,0.32,0.59,-0.3,0.42,0.06,?,-0.4,0.65,-0.65,-0.6,-0.57,-0.52,0.01,-0.06,0.23,0.31,0.32,0.31,0.27,0.39,0.26,0.3,01.06@01.07.01@14.10,1549
-0.17,-0.3,-0.03,0.03,0.01,-0.22,0.19,0.1,0.13,0.34,0.46,-0.1,-0.05,0.0,-0.05,-0.36,-0.05,-0.1,-0.21,-0.28,0.06,0.13,0.58,0.32,-0.19,-0.12,-0.52,-0.38,0.02,-0.18,-0.09,-1.07,-0.01,0.39,-0.38,0.22,0.14,-0.48,0.05,-0.55,-0.43,0.88,0.06,0.6,0.34,0.79,0.54,-0.44,-0.18,-0.05,-0.43,0.1,-0.25,-0.07,0.13,0.39,0.32,-0.72,0.16,0.19,?,-0.3,0.61,0.43,-0.56,-0.37,-0.18,-0.3,0.06,-0.08,0.26,0.38,-0.01,-0.24,0.36,0.22,0.01,12.01.01@42.16,1550
-0.15,0.23,-0.42,-0.09,-0.21,0.17,0.11,-0.12,-0.01,-0.14,0.31,0.02,0.04,0.01,-0.17,0.08,-0.06,-0.28,-0.11,-0.11,0.11,0.35,0.13,0.31,0.36,-0.24,-0.16,0.13,-0.09,0.18,-0.12,0.11,-0.1,-0.02,0.01,-0.24,0.09,-0.22,-0.27,0.03,-0.27,0.3,0.27,-0.12,-0.02,-0.05,0.01,-0.49,-0.24,-0.04,-0.08,0.31,0.23,0.23,0.07,0.08,-0.06,-0.02,0.03,-0.11,?,-0.09,0.17,-0.38,-0.35,-0.42,-0.2,0.17,0.16,-0.08,0.29,0.21,0.08,0.11,0.26,-0.07,0.23,14.04@14.13.04.02@18.01.07@20.01.01.01.01,1551
0.06,-0.17,-0.32,0.44,0.14,-0.16,0.05,-0.12,0.14,-0.12,0.37,0.05,0.24,-0.14,0.03,-0.24,0.06,-0.32,0.14,-0.36,0.17,0.08,0.43,0.47,0.38,0.1,-0.32,-0.07,0.11,0.34,-0.82,0.3,-0.17,0.16,-0.57,0.32,0.1,-0.07,-0.18,-0.26,-1.09,0.25,-0.01,-0.42,0.34,0.64,-0.48,0.04,0.0,-0.19,-0.17,-0.4,-0.2,-0.19,-0.04,0.54,0.15,0.16,-0.04,0.2,?,0.53,0.07,0.32,-0.34,-0.48,-0.2,0.26,0.31,-0.08,0.16,0.15,-0.03,0.13,0.03,-0.27,0.05,10.03.01@11.04.03.01,1552
0.51,0.34,-0.07,0.2,0.12,-0.16,0.0,0.01,0.18,0.59,0.33,-0.21,-0.13,-0.25,0.03,-0.13,0.01,-0.3,-0.03,-0.25,0.24,-0.05,0.64,0.1,-0.08,-0.1,0.45,-0.16,0.24,-0.05,0.55,-0.01,0.14,-0.11,0.05,-0.29,0.32,-0.25,0.57,-0.11,0.33,-0.75,0.0,-0.42,-0.49,-0.58,-0.24,0.41,0.69,0.44,0.19,0.19,-0.12,0.17,-0.1,-0.05,-0.05,-0.19,-0.2,?,-0.25,-0.51,-0.37,0.6,-0.02,-0.08,0.15,0.25,0.03,0.15,-0.07,-0.21,0.0,-0.17,-0.17,-0.24,-0.22,01.04@12.07@14.07.03@30.01.05.01,1553
-0.23,-0.25,?,0.04,0.06,?,0.16,0.39,0.09,0.04,0.03,0.09,-0.04,-0.54,-0.4,0.03,0.1,0.12,0.17,-0.23,0.07,-0.14,?,0.28,0.26,?,?,?,?,-0.09,?,0.4,?,?,?,-0.16,?,-0.18,?,?,?,?,?,-0.09,0.26,-0.67,-0.19,-0.11,-0.4,0.2,0.46,0.59,0.31,0.35,0.3,0.13,-0.26,-0.14,0.0,-0.24,-0.37,-0.4,-0.24,0.31,-0.03,0.12,0.5,0.44,0.01,-0.03,0.14,-0.1,-0.27,0.27,-1.3,-0.17,0.1,20.01.03,1554
-0.34,-0.58,0.06,0.34,0.64,0.21,-0.08,0.1,-0.02,0.23,0.07,0.06,-0.08,-0.18,-0.29,-0.28,-0.13,-0.26,-0.42,-0.28,0.14,0.55,1.34,0.97,0.68,0.1,-0.06,0.05,0.13,0.13,-0.08,0.17,-0.36,-0.12,-0.64,-0.28,-0.15,0.06,-0.14,-0.17,-0.43,-0.01,-0.51,-0.26,-0.3,-0.12,0.17,0.71,0.53,0.26,-0.5,0.07,0.15,0.14,0.13,-0.34,-0.29,-0.64,-0.04,0.14,?,-0.39,-0.1,0.53,0.04,0.06,0.41,0.38,0.2,0.15,-0.13,-0.24,-0.28,-0.22,-0.3,-0.41,-0.18,12.01.01,1555
0.2,0.08,-0.56,0.24,?,-0.45,0.29,0.15,-0.05,-0.31,0.05,0.27,-0.07,0.21,0.02,0.07,-0.04,-0.27,-0.45,-0.34,0.13,0.79,0.0,0.06,0.29,-0.04,-0.51,-0.19,0.43,0.08,0.19,-0.14,-0.04,-0.38,0.04,0.08,0.15,-0.57,0.35,-0.4,?,0.17,0.34,0.12,0.06,-0.1,0.77,?,0.64,0.16,-0.28,-0.04,-0.09,-0.57,-0.18,0.23,0.16,-0.18,-0.04,0.08,-0.04,-0.77,0.16,-0.05,-0.61,-0.41,0.01,-0.05,0.34,-0.1,0.23,0.16,0.13,0.03,0.1,?,0.23,10.01.05.01@10.03.01.03@10.03.02@32.01,1556
-0.25,0.03,?,-0.3,-0.41,-0.54,0.49,0.38,0.01,0.33,0.1,0.07,-0.07,-0.26,-0.01,?,0.05,-0.22,0.18,0.01,-0.02,-0.09,-0.24,0.34,0.75,-0.3,-0.26,-0.67,?,-0.28,0.67,0.22,?,0.37,?,0.01,0.91,-0.62,?,-0.5,0.3,0.28,?,-0.36,-0.39,-0.2,-0.38,-0.11,1.21,1.04,0.46,0.41,-0.29,-0.75,-0.5,0.12,0.16,0.08,-0.03,0.26,-0.08,-0.88,-0.72,-0.48,-0.35,-0.24,0.61,0.35,0.42,0.52,0.18,0.11,-0.04,0.02,-0.35,-0.5,-0.24,01.04@10.03.01.01@10.03.04.01@10.03.04.05@14.07.03,1557
0.18,-0.58,-0.03,-0.36,0.19,-0.68,-0.49,-0.38,0.16,0.11,0.25,0.06,0.45,-0.15,0.39,-0.17,0.11,-0.05,0.21,-0.03,0.12,-0.08,0.44,0.68,0.59,-0.06,?,-0.01,?,0.08,0.57,-0.08,?,0.03,?,-0.36,?,-0.18,?,-0.4,?,?,?,-0.42,-0.53,-0.36,-0.57,-0.22,0.23,0.23,0.25,-0.1,-0.27,0.13,-0.03,0.41,0.15,-0.9,-0.03,0.38,?,-0.23,0.55,-0.82,-0.46,-0.03,0.58,1.05,0.68,0.27,0.06,-0.24,0.04,0.02,-0.44,-0.51,-0.2,11.04.01@12.01.01,1558
0.44,-0.56,-0.22,-0.2,0.07,-0.65,-0.46,-0.3,-0.04,-0.02,0.15,0.11,0.15,0.12,-0.04,-0.15,0.11,0.12,-0.01,0.17,0.56,0.12,0.16,0.46,0.37,0.3,-0.75,0.49,0.5,0.19,-0.94,0.3,-0.25,0.48,-0.72,0.4,-0.3,0.41,-0.11,0.06,-0.98,-0.04,-0.28,0.1,0.04,0.12,-0.18,0.35,0.33,0.11,-0.08,-0.01,-0.19,-0.18,-0.33,0.4,-0.64,-0.15,?,-0.02,-0.14,0.73,0.01,-0.87,-0.11,-0.16,0.39,1.11,0.79,0.03,-0.24,-0.2,0.27,0.02,-0.52,-0.37,-0.15,01.03.04@01.03.10@11.06.02,1559
0.46,-0.47,?,-0.32,0.14,-0.1,0.18,-0.09,0.21,0.01,0.03,0.24,0.05,-0.14,-0.07,-0.23,-0.1,-0.23,0.05,-0.05,0.28,-0.16,-0.1,-0.08,0.19,?,?,?,0.97,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.74,?,-0.24,-0.07,-0.23,-0.24,-0.36,-0.39,0.13,0.2,0.24,0.26,-0.03,-0.09,-0.01,0.03,0.1,?,0.08,0.35,0.84,-0.12,0.1,0.6,0.57,0.14,-0.06,-0.25,-0.28,-0.43,0.01,-0.51,-0.36,-0.25,11.04.03.01@14.10,1560
-0.38,-0.51,-0.58,-0.15,0.13,?,-0.27,0.03,-0.06,0.13,0.29,0.15,0.08,-0.17,-0.17,-0.07,0.18,-0.27,-0.29,-0.17,0.19,0.28,-0.38,0.06,-0.4,-0.4,-0.05,-0.28,0.08,-0.55,0.06,-0.57,0.21,0.56,-0.06,0.89,0.29,-0.64,0.3,-0.03,0.39,0.28,0.6,-0.26,0.44,-0.55,0.69,-0.07,-0.31,0.01,-0.23,0.21,0.18,0.12,0.12,-0.41,-0.33,-0.12,-0.11,?,-0.04,0.29,0.01,0.11,0.04,0.08,0.27,0.01,-0.18,0.25,-0.01,-0.35,-0.25,0.13,-0.02,-0.08,-0.01,01.04@01.07.01,1561
0.67,-0.22,-0.18,0.14,-0.12,0.05,0.22,0.06,0.22,0.24,0.13,0.03,-0.16,-0.08,-0.14,-0.18,-0.24,-0.44,-0.08,0.01,0.08,0.39,0.02,-0.16,-0.1,0.35,-0.07,0.26,0.15,0.1,-0.11,0.27,-0.1,-0.22,-0.5,-0.14,0.4,0.02,-0.18,0.25,-0.54,-0.88,0.26,0.21,0.36,0.35,0.17,-0.78,-0.29,-0.02,-0.23,-0.16,0.09,0.12,0.03,0.01,-0.17,-0.07,0.33,0.24,0.34,0.22,0.15,1.07,-0.16,-0.24,0.05,-0.2,-0.46,-0.03,0.0,-0.12,-0.11,0.07,0.11,0.05,-0.03,01.05.25@02.19@18.02.01,1562
0.0,-0.23,-0.04,0.42,0.11,-0.18,0.31,-0.13,0.05,0.11,0.09,0.09,0.03,-0.03,-0.33,-0.29,-0.1,-0.15,-0.37,0.02,0.15,0.63,-0.16,0.2,0.02,-0.6,0.17,-0.83,0.98,-0.42,2.42,-0.49,-0.03,?,0.45,-0.45,?,-1.06,?,-0.13,0.89,0.63,?,-0.53,-0.4,-0.65,1.23,0.65,0.56,0.44,-0.12,0.53,-0.51,0.01,-0.4,-0.27,-0.3,-1.4,-0.37,-0.01,0.36,-0.84,0.44,0.17,-0.13,0.48,1.73,0.88,0.06,-0.16,-0.44,-0.24,-0.73,-1.11,-0.99,0.02,0.45,32.01.01@32.01.03@32.01.04@32.01.05,1563
0.25,0.01,-0.2,0.29,0.22,0.28,0.27,?,0.23,-0.45,0.18,-0.15,0.08,-0.12,-0.06,-0.19,-0.01,-0.37,0.05,-0.37,0.08,0.34,-0.11,0.21,0.29,-0.14,-0.26,-0.07,0.18,-0.07,-0.08,0.05,-0.14,0.1,-0.22,-0.13,0.18,-0.04,-0.02,0.12,-0.63,-0.24,0.44,0.38,0.21,-0.01,0.62,-0.3,0.22,0.56,-0.42,0.01,-0.04,0.2,0.37,-0.27,0.03,-0.95,0.32,-0.25,-0.02,-0.33,0.24,0.74,-0.25,-0.31,-0.27,-0.02,-0.05,-0.45,0.12,0.2,-0.13,0.03,0.17,0.0,0.23,20.01.01.01@20.09.04@34.01.01.01,1564
