DES460_Plus_0point02_MMS___5_min,DES460_Plus_0point02_MMS___15_min,DES460_Plus_0point02_MMS___30_min,DES460_Plus_0point2_MMS___45_min,DES460_Plus_0point02_MMS___60_min,DES460_Plus_0point02_MMS___90_min,DES460_Plus_0point02_MMS___120_min,DES459_mec1__Plus_0point02_MMS___5_min,DES459_mec1__Plus_0point02_MMS___15_min,DES459_mec1__Plus_0point02_MMS___30_min,DES459_mec1__Plus_0point02_MMS___45_min,DES459_mec1__Plus_0point02_MMS___60_min,DES459_mec1__Plus_0point02_MMS___90_min,DES459_mec1__Plus_0point02_MMS___120_min,dun1__Plus_0point02_MMs___30_min,dun1__Plus_0point02_MMS___90_min,dun1__Plus_0point02_MMS___120_min,wt_plus_gamma_5_min,wt_plus_gamma_10_min,wt_plus_gamma_20_min,wt_plus_gamma_30_min,wt_plus_gamma_45_min,wt_plus_gamma_60_min,wt_plus_gamma_90_min,wt_plus_gamma_120_min,DES460_wt___mock_irradiation___5_min,DES460_wt___mock_irradiation___30_min,DES460_wt___mock_irradiation___60_min,DES460_wt___mock_irradiation___90_min,mec1_plus_gamma_5_min,mec1_plus_gamma_10_min,mec1_plus_gamma_20_min,mec1_plus_gamma_30_min,mec1_plus_gamma_45_min,mec1_plus_gamma_60_min,mec1_plus_gamma_90_min,mec1_plus_gamma_120_min,DES459_mec1___mock_irradiation___5_min,DES459_mec1___mock_irradiation___30_min,DES459_mec1___mock_irradiation___60_min,DES460_wild_type_Plus_heat_20_min,DES459_mec1_Plus_heat_20_min,MHY1_dun1_Plus_heat_20_min,DES460_vs_DES460_YPD_log_phase_control,DES459_mec1___log_phase_IR_time_=_0_sample,DES459_mec1___log_phase_MMS_time_=_0_sample,DES460wt_vs_DES459mec1_genomic_DNA_comparison,DES460wt_vs_DES459mec1_genomic_DNA_comparison_#2,DES460_genomic_DNA_vs_MHY26_dun1_genomic_DNA,MHY1_crt1_vs_CRY1_wild_type,MHY1_crt1_vs_CRY1_wild_type___log_phase,pRS_ROX1_GAL_media,classification
-2.40612,0.443717,-0.836495,-0.726015,0.198823,0.065558,-0.414681,-1.027416,-1.946453,0.297201,-2.252582,-1.802454,-1.120213,-1.519185,-0.837324,-0.648732,-1.36886,-0.141693,-2.002967,-0.351543,-0.928676,-0.663143,-1.635578,-0.538999,-0.794832,0.919487,0.468367,0.045384,-0.507985,-0.829448,0.0,0.0,-1.248236,0.0,-1.588695,-0.071731,-0.006338,-0.86515,-0.412456,-0.45602,-2.469089,-1.240433,0.652974,-1.897766,-2.193426,-0.0,0.039782,-0.0,0.959744,0.369117,0.031574,-1.125708,01.03.04@01.03.10@11.06.02
0.302461,-0.356882,0.171583,-0.175738,-0.214786,-0.239445,-0.416327,1.443254,0.241927,0.207175,0.800984,1.115916,0.854972,0.755243,1.0531,0.94505,0.819144,0.057232,-0.186212,-0.345898,-0.271865,0.123204,1.432128,0.588428,0.716702,-0.736266,1.352904,0.242352,0.407787,-0.344983,0.536884,1.324249,1.622615,1.351742,0.848327,0.001276,0.848625,0.439254,1.171391,1.576626,-0.464326,-0.863684,-0.998481,-0.592606,0.447999,-0.653288,-0.512018,-0.103354,-0.224474,0.821336,0.714007,-1.016181,01.03.04@01.03.10@11.06.02
-0.621969,-0.584916,-0.506505,-0.456416,-0.831539,-0.444475,-0.283026,0.78402,0.722662,0.16481,0.507774,-0.909487,0.986802,0.617611,-0.895066,0.279912,0.776073,0.052812,0.788338,-0.513344,-0.361525,-0.146093,-0.078986,0.424889,0.044651,-0.018692,-1.415088,-1.80071,-1.684322,-0.513863,0.290304,-0.355068,-0.030995,-0.130958,-0.162081,-0.232955,-0.320145,0.217315,-0.672568,-0.824561,-1.013912,-1.137591,-0.553649,0.507961,-0.063363,0.193857,-0.14098,0.928803,-0.966238,-0.580045,0.811151,-1.606131,11.04.01@11.04.02
-0.668191,0.146281,-0.120176,0.638598,0.063394,0.146892,0.57438,0.655673,-2.483226,0.350157,-0.908008,-0.878154,-0.733814,0.181387,-0.00132,0.116284,0.17308,0.318046,0.0,0.577872,0.36201,0.467904,1.000086,0.209315,-0.52043,0.439489,1.556246,-0.852559,0.349603,0.100247,-0.250642,1.068011,0.0,-0.146113,-0.813873,-0.412431,-0.0,0.297648,0.45029,0.300906,-0.183971,0.2462,0.266637,-0.913605,-2.060987,-0.0,1.368543,-0.266941,-0.024936,-0.0,-1.340578,0.0,11.04.02
-0.349263,-1.824234,-0.999478,-0.892206,-0.778465,-0.354669,-0.49532,0.536078,0.7728,0.291905,0.459604,0.596697,0.407202,0.545296,-0.694224,-0.05797,-0.06381,-1.074434,0.02176,-0.771096,-0.18012,0.965565,0.514297,0.0879,-0.604146,-1.732627,-1.554885,-0.365932,-0.902627,-0.728802,-0.015531,0.610593,0.676382,0.465153,0.782886,-0.150822,-0.518675,-0.772562,-0.54895,-1.391548,0.074134,-0.10102,-0.073448,-0.821891,0.826922,-0.599971,-0.778404,0.274454,0.565005,-0.612346,0.859723,-0.341597,11.06.02
0.062109,0.101665,-0.061824,0.241586,0.262878,0.665397,0.411457,0.970706,0.643031,0.405761,0.581077,0.775738,0.61404,0.242039,0.385301,0.866424,0.793301,-0.685424,-0.476687,-0.919728,-0.232248,-0.07069,-0.703276,-0.828909,-0.839015,-0.665963,0.059141,-0.147722,-0.088045,-0.808977,-0.499134,-0.592247,0.357144,-0.416384,-0.183022,-0.083899,-1.152693,-0.380424,0.130945,0.363275,0.055221,-0.568393,-0.447542,0.077611,-0.273058,0.4012,0.119064,0.683422,-0.788388,0.207611,0.191861,-0.403828,11.06.02
-2.054836,-0.034659,-1.558851,-0.138807,-1.545289,-1.13751,-0.580896,0.013941,-0.984982,-2.202338,-1.106971,-0.898297,-0.917922,-1.064299,0.149312,-0.351226,-0.880004,0.369619,0.283016,0.728385,0.801969,-1.580907,0.832643,0.65533,0.530667,-0.008995,-0.159451,1.231055,1.622071,-1.000034,0.275013,0.0,0.538582,0.801097,2.083853,1.269774,0.365107,0.0,1.887341,0.55605,-1.447795,-0.63967,-1.663688,-0.028213,0.620906,0.771456,0.404478,-2.167666,0.100861,1.566752,0.155432,-0.321683,11.06.02
0.491969,-0.498164,-0.335474,0.145565,-0.086677,-0.268251,-0.016424,0.719847,0.162296,0.31044,0.237603,0.281137,0.34356,0.106739,0.239691,0.690045,0.269989,-0.387772,-0.445749,-0.137062,0.19103,0.502374,-0.0025,-0.184665,-0.366951,-0.568994,-0.982986,-1.263875,-1.198609,-0.066927,-0.237262,-0.228007,-0.076929,0.124158,0.43474,0.430192,-0.326549,-0.268773,-0.592731,-0.404992,0.426803,-0.329106,0.095234,1.756681,0.035966,0.122768,-0.153665,1.193658,0.237501,-0.622285,0.391005,-0.831977,11.06.02
0.131441,0.064486,-0.009509,0.027384,-0.397799,-0.205556,-0.004904,-1.158679,-1.49816,-1.037299,-1.104877,-0.696875,-0.781545,-0.50444,-0.392961,-0.633857,-0.447142,-0.09012,-0.169025,0.312594,-0.396972,-0.049146,0.253831,0.117634,-0.725068,1.249184,-0.566135,1.231055,0.756894,0.064424,-0.590884,-0.348715,0.037905,-0.340607,-0.251081,0.092535,0.336288,0.021246,1.222898,-0.470195,-1.058413,-0.914596,-1.012084,-3.396935,0.0,-0.0,-0.036328,-0.395473,0.512951,0.145493,0.034003,0.716329,11.02.03.01.07@11.04.02@11.04.03.01@11.04.03.05@16.03.03
1.014272,-1.075686,-0.78418,-0.604141,-0.998081,-0.657978,-1.020297,-0.0,0.076766,-0.621591,-0.252475,0.106572,-0.211037,-0.238507,0.0,0.052532,0.0,-1.369139,-1.055917,-0.466309,0.0,0.177063,0.226958,0.22666,0.098136,-1.347174,-1.214288,0.118764,-0.290426,-0.863565,-0.92348,-0.526599,0.366331,-0.136009,0.3248,0.345018,-1.120672,-0.882851,0.795388,0.941601,0.214311,-0.38511,-0.443461,1.044134,0.363385,-0.611819,-0.21709,-0.239676,-0.200616,0.083375,0.235576,0.0,11.04.02@16.01@16.03.03@20.01.21
-0.307663,0.064486,0.111219,0.064316,0.132938,-0.391947,-0.317585,0.824857,0.802293,0.339566,0.591548,0.489272,0.309466,0.708588,0.315006,0.394664,0.804069,-0.314096,-0.767161,-0.927253,-0.624249,-0.874272,-0.335317,-1.032093,-1.494788,-0.312025,-1.082115,-0.763731,-0.642062,0.407303,-0.89672,0.079056,0.302023,0.768261,0.767181,0.408899,0.326682,-0.489351,-0.546375,-0.884095,0.752771,0.589348,0.530544,1.82723,1.498315,0.347883,2.767071,-2.822015,0.608383,-0.137765,0.483292,0.0,01.04@01.05.25@11.04.02@14.07.03@32.01.03@34.11.03.13@40.01@42.16@43.01.03.05
-0.34464,0.436281,-0.391814,-0.005854,-0.068376,-0.91723,0.077381,-0.96616,-1.191433,-0.798995,-0.874498,-0.271653,-0.622439,-0.434458,0.174417,-0.499979,-0.559126,0.779259,0.398174,0.70769,0.874948,0.381729,1.390784,1.703466,0.553922,0.669791,0.463283,1.680992,0.407787,0.149717,-0.285049,-0.285184,-0.030995,-0.259778,0.010683,-0.029144,0.304267,0.15332,0.712977,1.125872,-0.232922,-0.171279,0.117,-0.451508,0.0,1.312029,-0.860857,0.052443,-1.382666,-0.0,0.920437,1.353574,11.04.01@11.04.02@16.19.03
0.621389,0.411495,0.191704,0.322835,0.480663,0.556952,0.735658,-0.306925,-0.819821,-0.110563,-0.099588,-0.159752,-0.190581,-0.084546,0.899958,0.711296,0.629632,0.008606,-0.493875,-0.208556,0.445414,0.442051,-0.289839,0.628074,0.595779,0.919487,0.704752,-0.466347,-0.381497,-0.711743,0.0,-0.422833,0.0,0.0,-0.0,-1.799566,0.480383,0.48691,-0.597882,-1.439742,-0.063819,-0.446204,0.130603,-1.396867,0.0,-0.140854,0.176147,0.574364,-0.076989,-1.089412,-1.022433,0.738732,01.01.06.05.01.01@01.01.09.03.01@01.07@34.01.01.01
-0.02109,-0.406455,-0.291207,-0.674311,-0.449042,0.014724,-0.531526,0.10145,0.182941,-0.189997,-0.204305,0.652647,-0.440604,0.186053,-0.177056,-0.372476,-0.386842,-0.959499,0.518489,-0.327084,0.583032,-0.544652,0.708612,-0.278824,-0.73437,0.112217,0.15827,0.338905,1.976237,0.535242,0.731854,-0.962841,0.037905,-0.163794,-2.004899,0.5975,0.016077,-0.3777,-0.399579,-0.067635,0.470191,-1.213959,0.648893,0.712553,0.212552,-0.050512,-0.004615,-0.414948,-0.224474,-0.147704,0.446863,-0.359022,11.02.03.01@11.02.03.04@11.04.02
-0.298419,0.138845,-0.250965,0.237893,-0.525908,-0.527504,-0.218844,-1.313279,-1.144244,-0.189997,-0.602232,-0.584975,-0.508792,-0.271166,-0.403004,-1.222494,-1.075977,-0.635324,-0.2034,-0.665738,-0.626334,-0.609284,-0.800434,-0.303602,-0.352999,0.403125,0.15827,-0.723178,0.281299,-1.62438,-1.508391,-1.979325,-2.258776,-1.830884,-0.512845,-1.610964,-1.104661,0.956658,-1.04342,-0.549573,0.603694,-0.161096,0.103396,1.252254,-1.167023,-0.927277,-0.194891,0.286139,-0.152901,-0.570106,-0.524572,-1.342271,11.04.02@20.01.07
1.531953,2.788505,2.861804,2.62735,3.15265,3.466343,3.508651,0.279385,1.69888,2.343963,2.084821,2.196876,2.900618,0.053086,2.534309,2.798088,3.196659,0.216373,0.831308,2.370854,2.978827,2.876495,1.773213,2.493904,1.47712,-0.248995,1.263942,0.837118,-0.206944,-1.185973,-0.97509,-0.725661,-0.012622,1.38963,1.536766,0.919948,-1.25516,-0.654103,1.338789,-0.135673,1.443647,0.75634,0.935926,1.777845,0.521577,-0.0,-0.432736,1.057335,-0.384973,2.679906,1.168153,-2.497278,20.01.01.01.01@34.01.01.01
0.921829,2.280385,1.996587,1.013451,1.031531,0.343449,0.148146,-0.149409,1.294826,2.050055,0.725587,0.408703,0.973165,0.230375,1.997057,1.010927,1.004349,1.654532,1.271316,0.145149,-0.499142,0.317098,0.142203,-0.05086,1.170162,0.7207,0.796256,1.553542,0.681001,0.942944,1.901675,1.987082,1.567495,0.374221,0.780269,1.142012,0.214608,1.181321,0.414235,0.306576,-0.840359,-0.615233,-0.010872,-0.380959,0.359706,1.079509,2.253326,-2.681797,0.619227,1.452455,0.769865,-0.107609,01.01.09.06.01
0.112953,1.715257,1.107224,0.987599,1.113887,0.714537,0.628688,1.624106,1.156209,0.914142,1.173778,1.708989,0.879974,1.035172,2.757746,1.769567,1.38768,-0.031179,-0.559188,-0.910321,-0.378206,0.713503,-0.250562,-0.140063,-0.562288,-0.619903,0.043891,0.783049,-0.343551,0.229893,0.418373,0.972715,0.89916,1.008221,1.102238,0.414983,0.691722,-0.880127,0.591935,0.16483,-0.844809,-0.243574,-0.613504,0.402137,-0.891108,0.457479,0.426677,0.391302,0.248346,2.530822,0.983581,-0.326662,01.01.09.06.01
0.981917,2.183718,1.322523,0.9599,0.771653,0.387505,0.052696,0.638172,1.6163,1.480775,1.39578,1.321813,0.482209,0.505639,2.519246,1.588939,1.243392,0.017447,-0.010896,-1.09658,-0.805654,-0.215033,-0.707411,-1.260057,-1.69245,-0.651418,-0.060322,-0.678764,-1.481942,0.536948,0.6229,0.847772,1.016291,0.119106,-0.913344,0.275052,0.198597,0.211868,-1.210818,-0.813222,-0.721319,-0.799534,-0.384966,-0.557332,-1.424543,-1.063531,-0.147322,0.461411,-0.627889,0.396449,-0.174856,-0.057824,01.01.09.06.01
0.561301,0.718845,1.59416,1.292282,1.635474,1.661741,0.648436,-0.0,0.811141,0.040363,0.949683,0.965969,0.834515,1.074829,1.467337,1.833319,0.991427,-0.0,1.247253,0.305068,2.334527,1.094827,1.328768,1.091434,1.818959,0.158277,-0.896566,-0.937526,-0.550991,1.425703,2.148255,1.620724,0.106806,0.8794,0.385005,0.624878,0.076917,1.042438,-0.021001,-0.549573,0.838435,0.425411,0.048983,0.430356,0.0,-0.0,-0.41688,0.554889,0.619227,-0.0,-0.354571,0.0,01.07.01@01.20.15.03
-0.922409,0.319785,1.19777,1.03561,1.084605,1.544823,1.627624,-0.551951,0.286166,0.681134,-0.12472,0.614601,0.339014,0.274697,1.060632,1.370059,0.0,0.866197,1.578979,1.164872,1.077204,0.433434,0.896726,0.717277,1.542232,1.317062,-0.161993,0.109109,0.450793,1.858992,1.871092,1.055305,0.409967,-0.115802,-0.366257,0.129038,0.313873,0.823222,0.486345,0.694962,0.700483,1.443654,1.558962,0.098775,-0.390782,-0.0,-0.334427,0.543205,-0.604031,0.133069,-0.845146,0.888087,01.07.01@01.20
0.126819,1.955684,-0.0,1.619124,2.347394,2.141274,-0.0,-1.158679,-0.678255,1.078307,0.710927,0.865258,0.920887,0.568623,0.593674,0.065283,-0.249015,0.96345,1.314286,0.807404,0.622649,0.950484,-0.163741,-0.350682,-0.392531,-0.178692,1.256317,0.896981,-0.0,2.420221,2.058416,1.080717,-0.637319,0.0,-0.0,-1.258097,-0.416208,1.004314,-0.62106,1.661674,-0.305236,0.37959,0.852945,-0.486783,-0.477235,-0.0,2.11379,-2.420837,-0.029273,0.928179,-1.707295,0.97521,01.07.01@01.20
1.536575,1.276538,0.501573,0.477947,0.683807,0.106225,0.671476,-1.639979,-1.097055,0.546096,-0.564534,-0.905011,-0.295136,-0.035558,1.1485,-1.050365,-0.309315,0.161853,-0.497312,-1.011917,-0.943271,-1.492577,-1.678988,-0.320947,-0.448341,0.071005,0.206564,-1.603742,-0.586408,-1.747202,-1.816138,-2.455802,-2.768639,-2.611385,-2.195987,-1.623132,0.397128,1.747742,0.509523,0.116636,-0.277423,-0.600977,0.378185,-0.980627,-0.480914,0.413048,0.556699,0.301719,0.404506,0.408873,-0.502715,-1.148111,01.06.10@11.02.03.01@11.02.03.04@30.01@32.01.07
-0.890054,0.0,-0.69967,-0.81465,-0.298972,-0.449559,-0.0,0.00519,-1.262216,-0.137041,-1.310123,-0.824442,-1.099757,-0.154528,-0.804687,-1.394622,-1.584214,-0.305255,-1.085136,1.573137,1.131416,-0.066381,2.151508,-0.0,-1.985455,-0.653842,-0.0,-0.0,-0.343551,-3.05901,-0.97509,0.0,0.0,0.0,-0.0,-0.607117,4.005905,0.0,-0.0,1.318647,-0.0,-0.363727,-0.722331,1.520341,0.0,-0.0,-0.109267,1.05344,-1.410862,1.156773,0.568292,-0.518333,01.05@01.20.15@02.01
-1.208983,-0.77825,-0.63327,-0.50812,-0.379497,-0.730839,-0.449241,-1.138261,-0.760835,-0.454779,-0.237815,-0.943057,-0.417875,-0.481113,-1.926891,-0.950488,-0.709874,-0.250734,0.0,-0.846353,0.209796,0.062881,-0.589581,-0.37546,0.400443,-0.05748,-0.883857,-0.10717,-1.003818,-0.266513,-0.319455,-0.435539,0.582218,0.0,-0.392434,-0.138654,-0.195262,0.989336,1.024595,0.414304,-0.341949,-0.262921,0.253034,-0.134037,-0.968364,-1.341964,-0.102925,1.09239,-0.053131,-0.217276,-0.0,-0.958929,01.01.03.05@01.01.06.06@01.01.09.07@16.19.03@20.01.07@20.03.02.03.01@20.09.13@42.25
-1.583377,-0.356882,-0.582966,-0.124034,0.283009,0.485784,-0.123394,1.049464,0.386442,0.268075,0.06796,-0.012043,-0.067842,-0.222178,-0.207183,0.197035,0.17308,-0.52923,-1.133262,-0.530276,0.238988,0.513146,0.762359,0.105245,0.446952,-0.598085,-1.122784,0.186351,-0.303075,0.356127,0.416461,1.192954,1.082895,1.680108,1.911089,1.716943,1.546685,-0.486628,0.955061,0.323586,-0.047131,-0.216082,-0.580856,-0.134037,1.544301,1.522334,2.560938,-2.011869,-0.671267,-0.187459,-0.347285,0.917957,01.05@02.16.03@16.01@42.16
-0.635836,0.0,-0.273098,-0.288378,-0.165372,0.118086,-0.31594,-1.324947,0.0,-0.105267,-1.075556,-1.312329,-0.31332,-0.901007,-0.076635,-0.210973,-0.391149,-0.953605,-0.181056,-0.035466,0.54967,0.157674,0.462617,1.3863,-0.764601,-0.862326,-0.0,1.034086,0.810019,-1.3975,-1.993905,-1.405435,-1.893603,-1.343387,-0.0,-0.935649,-1.226341,0.0,0.373029,0.726146,-0.674593,0.045607,-0.204041,1.079409,0.0,2.84785,-0.683266,0.441936,-2.469284,0.43869,0.002431,0.014364,01.04@16.19.03@20.03.25@32.07
-0.469438,0.0,-0.067861,0.221274,-0.403289,0.133336,0.238659,-0.627792,-1.03512,0.114501,-0.61061,-0.329841,-0.026929,0.074081,-0.397982,0.243786,-0.337311,-1.621111,0.245202,0.0,0.0,0.004713,1.390784,0.863471,0.860879,0.90979,0.852175,0.91243,1.093351,-0.339865,0.039902,-0.272478,-1.007085,0.0,0.1468,-0.494564,-0.553898,-0.007348,-0.0,0.553215,-0.863721,0.224817,-0.629828,-0.324519,0.896821,1.206877,-0.44225,0.364038,-0.014091,1.464878,0.303576,1.134521,01.04@16.19.03@20.01.13@20.03.25
0.348682,0.74611,1.00863,0.878651,0.753352,0.728092,0.526655,-1.307445,-0.636965,-0.536861,0.143357,0.133428,-0.12012,-0.030893,-0.561167,-0.376726,-0.285626,0.313625,0.82787,0.179014,0.051328,0.450669,-0.482087,-0.400239,-0.215798,0.303731,-0.149284,-0.495313,0.739185,0.842298,0.825516,0.371295,0.625855,0.050907,0.356211,-0.296837,-0.345761,1.724595,0.62799,0.414304,1.304582,1.228804,1.210715,-1.368647,0.628264,-0.0,2.545082,-2.300094,0.426195,0.162886,-0.777146,-0.232071,11.02.03.04
-0.067311,0.359443,-0.800277,-0.759253,-1.051155,-0.276724,0.003325,0.684843,0.719713,-0.107915,0.040734,0.755596,0.345833,0.083412,-0.00132,-0.266224,0.216151,-0.728156,-0.968259,-1.480387,-0.749356,-0.428316,-0.604051,1.254973,0.688797,-1.565355,0.318402,1.391333,1.295732,-1.020504,-1.04008,-0.867545,0.010345,-0.138535,0.686034,0.122954,0.557233,-1.048965,-0.445936,-0.206546,-1.151864,-1.919601,-1.996971,-0.885385,-0.633587,-0.636997,-0.477134,0.959962,0.781895,0.473476,0.650864,-0.177308,14.01@16.01@32.01.07
1.522709,-0.029702,-0.856616,-1.191349,-1.184754,-1.43743,-1.18322,0.075197,-0.224063,-0.992286,-1.165613,-1.377231,-1.717997,-1.458533,-1.065782,-2.327516,-2.144136,0.0145,-0.155274,-1.200057,-1.299826,-0.990608,-1.102243,-0.355637,0.002793,-0.653842,1.67571,0.053108,0.134573,-0.554804,-1.720564,-1.524025,-1.721352,-0.949347,-1.363578,-1.026907,-0.742823,0.226846,-1.656355,-0.895435,-0.453201,-0.466569,-0.914139,-1.615569,-0.902144,-0.961341,0.280799,-0.360419,0.226657,-1.5466,-0.857289,-1.792824,34.01.01.03@42.01
0.256239,0.418931,1.18771,1.247965,0.943685,1.024623,0.785029,0.188959,0.380544,-0.338275,0.794701,0.0,-0.0,0.829891,0.47568,0.860049,1.012963,0.922191,0.0,0.481921,1.027161,1.056048,0.615589,0.801524,0.416721,1.113426,0.93097,0.723186,1.098411,1.021413,0.733766,-0.270361,0.405374,-0.46185,0.277682,1.30932,1.024741,0.685702,1.145637,0.848048,-0.479902,-0.151932,-0.761781,-0.384486,0.0,-0.06236,-0.271002,0.025179,1.24387,0.277183,-0.699431,-0.717472,10.03.01.01.09@10.03.04.03@16.01@41.01.01@43.01.03.09
2.895488,0.513119,-0.0,1.715146,-0.165372,-0.0,1.601293,-0.003561,-0.973185,-0.460075,-1.758315,-0.123944,-1.361145,-0.814695,-0.169525,-0.07497,-0.630193,1.972813,-0.134649,0.261796,1.729844,0.457132,1.095176,-0.744662,-0.018136,1.258881,0.798798,-0.425795,0.830257,1.724229,0.8561,0.015526,-1.737429,-1.161522,0.1468,-0.841348,0.771775,0.933511,-1.481231,-0.699824,6.547892,3.550397,2.357483,-0.063488,1.031099,-0.0,-0.239289,-0.274731,-0.72549,0.098283,-3.28102,0.54955,32.01
-1.278315,0.148759,-0.528639,-0.345622,-0.533228,-0.388558,-0.719135,-0.374016,-0.636965,-0.621591,-0.857743,-0.365649,-0.720176,-0.352812,-0.234798,-0.621106,-0.53113,0.306258,-0.576376,-0.082501,-0.167609,-0.255966,-0.620589,-0.204488,-0.992494,-0.215055,-0.667806,-0.155447,-0.318253,-0.60598,-1.619256,-0.831545,-0.31119,-1.616183,-0.905491,-0.607117,-0.416208,0.044393,0.192754,-0.280255,0.374514,0.265547,0.017695,0.158742,0.600672,0.250136,-0.534217,0.414672,0.252683,0.421297,-0.466286,-0.647774,10.01.02@10.01.05.03.01@10.03.02
1.735328,0.43876,1.463372,0.854646,0.843028,0.953456,0.883771,1.297406,2.672149,2.190389,2.176973,1.758226,2.468759,2.560788,0.927574,1.178805,1.529814,1.006182,1.383037,1.381233,1.679801,2.090148,2.364429,1.254973,2.193354,0.257671,-0.566135,-0.644005,-0.482688,0.755299,1.152378,1.224719,1.4251,1.801351,1.010621,2.407468,1.5691,-0.09449,-0.536073,-0.86425,0.387864,0.665716,0.722352,1.481539,1.139626,1.103205,-0.213919,0.180976,-0.52812,-0.383752,0.40072,1.351085,02.13@02.25
-0.783745,-2.059704,-1.657445,-0.92729,2.061894,-0.964675,-1.043336,0.655673,0.48082,-1.15645,0.176867,0.366181,0.218548,0.102074,-1.191308,0.086533,-0.309315,-2.403553,-1.274203,-1.47098,-1.314422,-0.27751,-0.564775,-0.742184,-0.634376,-2.45505,0.148103,-0.309932,-1.464234,-2.461958,-0.718953,0.595769,1.516968,0.025648,0.175594,-0.19341,-0.669174,-1.353961,1.4109,0.5844,-0.94271,-1.569326,-1.416105,0.853651,0.328436,-0.259336,-0.36614,0.219925,-2.115754,0.65486,0.888866,-1.566303,11.06.02
1.134448,4.1e-05,1.728973,1.582193,1.531156,2.036217,2.029173,0.597334,1.65759,0.315735,1.73297,1.514282,1.523216,2.042918,2.10752,1.858819,2.305091,1.990496,2.197741,1.001189,1.135587,1.715287,1.69466,1.163292,0.763211,0.827366,0.994514,-2.100024,-1.07971,1.220999,1.117972,0.477179,0.32499,1.096627,0.165124,0.82869,0.922274,-1.063942,-1.362764,-1.419897,1.900893,1.74709,2.086775,0.282203,0.523416,1.434954,-0.274173,0.527625,-0.953224,-1.795072,0.728579,0.0,99
0.260861,0.195854,0.67864,0.760471,0.429419,0.738259,0.594129,0.387313,0.498516,0.506378,1.349704,0.903304,1.148181,1.074829,0.315006,0.845173,0.773919,0.460978,-0.177618,-0.029822,0.255669,0.390346,0.007836,-1.289791,-0.490199,1.127972,-0.339917,-0.321518,0.455853,0.596653,-0.827907,-0.50754,0.184893,0.164572,0.214859,-0.232955,0.307469,-0.47982,-1.800576,-1.768594,0.099722,0.520108,-0.074808,0.465631,1.016384,1.147636,2.370662,-2.475366,-0.593187,-0.018499,-0.01214,-0.167351,01.03.01@01.03.04@01.04
2.969442,0.932008,-0.0,0.0,0.636224,0.223143,1.313297,0.585666,0.0,-0.205884,-1.408558,-0.999007,-2.206679,-1.274246,0.073996,-0.827236,0.0,2.968916,2.960881,3.32849,3.266573,1.678663,1.49621,1.01462,1.439913,2.034636,0.183688,-1.022493,0.544394,2.196753,1.708616,2.012494,2.325399,1.813981,0.824769,0.235507,1.434611,0.88994,-1.107804,-2.171154,3.072377,3.023966,2.537048,-1.185219,-0.59312,-0.0,-0.486648,-0.212412,-0.985758,-4.294699,-1.168148,-0.695069,32.01
0.196151,0.857649,1.157528,1.375378,1.670246,1.607518,1.673703,0.206461,0.595843,2.378384,2.141369,2.436344,3.21883,3.181299,0.980295,1.242557,0.872982,0.045444,0.049261,-0.223607,0.487116,0.65318,-0.618522,-0.335814,-0.197194,-0.392025,-0.281457,0.568701,-0.212004,-0.295513,-0.485753,0.12988,0.511021,0.548508,0.293388,0.630962,-0.012742,0.628515,0.470893,-0.682815,-0.798083,-0.079637,-0.141465,-0.634936,1.09548,-0.0,0.277627,0.27056,-0.371959,-0.808639,-0.937432,0.621738,01.01.09.04@01.01.09.05@01.05@02.16
0.995784,0.993974,1.632391,1.9552,1.783714,1.832882,2.071961,-0.073568,1.265333,2.550492,2.778052,3.291265,3.534768,4.060744,0.550996,0.860049,1.034498,1.339198,1.032405,0.551533,0.703968,1.053894,0.237294,0.400111,0.479508,0.177671,-0.718642,-1.667467,-0.578818,0.253775,0.196642,0.271764,0.366331,-0.105699,-0.054758,0.61271,0.390724,0.643492,-0.729225,-0.4787,-0.305236,0.867328,0.729154,-0.955934,2.153153,1.634892,0.401307,0.360143,0.339439,-0.060739,0.449291,0.464916,01.01.09.04@01.01.09.05@01.05@02.16
1.00965,1.038589,1.300389,1.698527,1.87522,2.017578,2.606812,0.451486,1.628097,1.303371,2.962355,3.107748,3.748425,4.247363,1.256453,1.378559,1.643952,0.793994,0.343173,0.054841,0.391201,0.144748,0.189748,0.868426,0.400443,-0.055056,-0.774561,-1.300565,-1.29727,-0.080574,0.387789,0.868949,0.26298,1.172404,0.1468,0.98383,0.880646,-0.847449,-1.136133,-1.315005,-0.552216,0.664698,0.232629,2.00713,2.657158,2.671608,0.239572,0.527625,-1.4152,-0.0,-0.425,0.176164,01.01.09.04@01.01.09.05@01.05@02.16
-0.987119,-0.381668,-0.150358,-0.253294,-0.525908,-0.32078,-0.021361,-1.345365,-0.937793,-0.454779,-0.790724,-0.741636,-0.486063,-0.481113,-0.975403,-0.746484,-0.778788,0.337202,0.105981,0.726504,0.437074,0.96341,-0.262966,-0.427495,0.274869,0.621306,0.285359,-1.553534,-0.300545,0.542066,0.269278,0.350119,-0.536265,0.194883,-0.277257,-0.33334,0.496393,0.793267,-0.734376,0.102461,1.082077,3.441445,2.320754,0.183434,0.0,-0.04755,-0.353454,0.208241,0.463067,0.498323,-0.403143,1.993309,16.09@32.01.03
