DES460_Plus_0point02_MMS___5_min,DES460_Plus_0point02_MMS___15_min,DES460_Plus_0point02_MMS___30_min,DES460_Plus_0point2_MMS___45_min,DES460_Plus_0point02_MMS___60_min,DES460_Plus_0point02_MMS___90_min,DES460_Plus_0point02_MMS___120_min,DES459_mec1__Plus_0point02_MMS___5_min,DES459_mec1__Plus_0point02_MMS___15_min,DES459_mec1__Plus_0point02_MMS___30_min,DES459_mec1__Plus_0point02_MMS___45_min,DES459_mec1__Plus_0point02_MMS___60_min,DES459_mec1__Plus_0point02_MMS___90_min,DES459_mec1__Plus_0point02_MMS___120_min,dun1__Plus_0point02_MMs___30_min,dun1__Plus_0point02_MMS___90_min,dun1__Plus_0point02_MMS___120_min,wt_plus_gamma_5_min,wt_plus_gamma_10_min,wt_plus_gamma_20_min,wt_plus_gamma_30_min,wt_plus_gamma_45_min,wt_plus_gamma_60_min,wt_plus_gamma_90_min,wt_plus_gamma_120_min,DES460_wt___mock_irradiation___5_min,DES460_wt___mock_irradiation___30_min,DES460_wt___mock_irradiation___60_min,DES460_wt___mock_irradiation___90_min,mec1_plus_gamma_5_min,mec1_plus_gamma_10_min,mec1_plus_gamma_20_min,mec1_plus_gamma_30_min,mec1_plus_gamma_45_min,mec1_plus_gamma_60_min,mec1_plus_gamma_90_min,mec1_plus_gamma_120_min,DES459_mec1___mock_irradiation___5_min,DES459_mec1___mock_irradiation___30_min,DES459_mec1___mock_irradiation___60_min,DES460_wild_type_Plus_heat_20_min,DES459_mec1_Plus_heat_20_min,MHY1_dun1_Plus_heat_20_min,DES460_vs_DES460_YPD_log_phase_control,DES459_mec1___log_phase_IR_time_=_0_sample,DES459_mec1___log_phase_MMS_time_=_0_sample,DES460wt_vs_DES459mec1_genomic_DNA_comparison,DES460wt_vs_DES459mec1_genomic_DNA_comparison_#2,DES460_genomic_DNA_vs_MHY26_dun1_genomic_DNA,MHY1_crt1_vs_CRY1_wild_type,MHY1_crt1_vs_CRY1_wild_type___log_phase,pRS_ROX1_GAL_media,classification,id
0.04362,0,-0.826434,-0.593062,-0.968799,-0.98162,-0.668118,0.279385,-0.78148,-2.371798,-0.763497,-0.137372,-0.492882,-0.604748,-0.09672,-0.406477,-0.171488,0.676112,0.36208,0.201591,0.274435,-1.738176,0.299309,1.121168,-0.485548,0.342519,0.519202,0.833256,0.334424,-0.322807,0.821694,0.292941,0.573032,0.970332,-0.900256,0.010402,-1.184714,0.35892,1.284707,1.508587,0.128647,0.486506,-0.809393,0.250456,1.25735,-0,-1.130414,-0.01377,-0.090002,-0,0.653293,1.099672,10.01.05.03@11.02.03.01.04@12.07@16.19@20.01.21,3392
-0.0858,0.319785,1.073018,0.304369,-0.137921,-0.064916,-0.398224,0.594417,1.542568,-0.470666,0.69836,0.753358,0.695866,0.874213,0.879874,0.641169,0.481037,-0,-0.435436,0.493209,-0.336503,-0.734237,1.386649,0.030909,0.612058,-0.251419,0.933512,0.112971,0.129514,0.059307,0.77773,0.64024,0,0,1.903236,0.399773,-0,-1.386639,0.91128,0.581565,0.734971,0.73292,0.548228,-0.31041,0.902339,1.272042,2.072563,-3.082975,-0.614876,-0,-0.196713,0.410153,01.04@10.01.05.01@10.03.01@11.02.03.01.01@11.02.03.04@14.07.03,3393
0.801653,-1.207054,-0.599064,-1.065783,-0.961478,-1.154455,-1.360955,1.002792,0.893722,0.877073,0.352792,0.225186,0.448115,0.174389,0.099101,0.356413,-0.001357,-0.076858,0.23489,0.340815,0.026306,0.967719,0.32825,-1.225367,-0.236727,-0.576267,-0.835563,-0.844835,-0.839383,-0.455864,-0.028911,-0.558365,0.272167,0.475257,-0.078317,0.019528,-1.399255,-1.389362,-0.530923,-1.159083,0.41679,0.205471,0.291124,0.539708,0.611709,-0,-0.381996,0.422462,-0.78405,-0.823547,0.19429,-0.767257,01.04@11.02.03.04@14.07.03,3394
0.21464,-0.530386,0.392918,-0.341929,-0.471004,0.251949,0.02801,0.833608,0.389392,0.392522,0.172678,0.534032,0.218548,0.405331,0.18948,0.222536,0.244147,0.231108,-0.564345,0.451818,0.149328,0.935403,1.353574,-0.043427,0.879483,0.832215,0.498868,1.325677,-0.24995,0.32201,0,0.608475,0.784326,0.280763,0.131094,-0.366802,0.211406,-0.184355,1.755998,1.508587,0.440153,0.504834,-0.074808,0.021171,1.353,-0,-0.676924,1.139129,0.994447,-0,-0.527001,0.245863,10.03.01.01.03@11.02.03.01@11.02.03.04,3395
-0.108911,-0.43372,-0.335474,-0.929137,-0.643036,-0.449559,-1.263859,-0.954492,-0.6989,0.630826,-0.133097,-0.119468,-0.056477,-0.364475,-0.272456,-0.504229,-0.705567,0.570019,0.150669,-0.050518,-0.301056,0.213688,-1.534285,-1.193154,-1.041328,1.074639,0.936053,-0,0.240823,0.463596,0.131652,-0.071299,-0.145829,-0.979658,-1.473519,-0.947816,-1.748285,0.59856,0.259713,1.210919,0.53583,1.319428,0.63393,-0.232806,1.882757,0.512277,2.380176,-1.548373,0.029287,1.49718,-1.515436,-0.812063,11.04.03.03@16.01,3396
-0.201354,-0.381668,-0.713755,-0.766639,-0.56251,-0.934175,-0.498612,-0,-1.509957,-1.699253,-0.665063,-0.114992,-0.895192,0.125401,0,-1.318121,-0.404071,0.337202,-0.2034,0.256152,-0.125907,-1.186656,0.439878,1.282229,-0.699489,0.621306,1.40374,1.789131,1.065524,-0.566745,-1.022877,0.66777,0.024125,-0.176424,1.081297,-0.153864,1.117602,0.230931,2.224714,1.463228,-0.786958,-0.520536,-1.531734,0.338643,0,3.308448,-2.700191,-0.414948,-1.918384,1.889765,0.497863,-0.886741,11.02.01@16.03.01,3397
-0.113533,0,-1.6997,-1.968754,-1.916805,-1.854268,-0.942949,1.583269,2.017405,-1.063777,1.096287,0.489272,0.241278,0.780903,0.194501,0.131159,0.300139,-0.738471,-0.117461,0.688876,-0.590887,0.071499,0.873987,1.381344,-0.322768,-1.075659,0.336195,0.242352,0.205407,-0.3791,-1.344004,0.049409,0.880787,0.932444,0.2358,0.141206,0.009673,-1.126575,0.167,-0.745183,-1.943979,-2.402248,-2.133006,0.610257,0.183121,-0.675503,1.359029,-0.181252,-0.72549,0.632498,1.041867,0.400196,11.02.01@16.03.01,3398
-1.315292,-2.347226,-2.172551,-1.769325,-1.600193,-1.462847,-1.476154,2.143326,1.117868,0.148923,0.256452,0.661599,0.69132,0.759908,-0.654056,0.031282,-0.128417,-2.441864,-1.887808,-1.181243,-0.530419,-0.210724,-0.324981,-0.338292,-1.245966,-3.844137,-1.47609,-1.476292,-2.33194,-2.427841,-1.101247,0.674123,1.484814,1.099153,1.23312,0.792186,1.34175,-3.13356,-0.471689,-1.280985,-0.713531,-1.944039,-1.572545,-0.730177,0,-0,-0.936967,0.79248,-0.471729,-0.537805,1.049153,0,11.02.01@16.03.01@42.10,3399
-1.828351,0.473461,-0.733876,0.068009,0.057903,-0.915536,-0.450887,-0.726969,-1.731154,1.398692,-1.023197,-1.585367,-0.447423,-0.128868,-0.588782,-0.776235,-0.541898,-0.47471,-0.973415,-1.145497,-1.066293,-0.10516,-0.852114,-0.033515,-0.573915,0,-1.028738,-0.885387,-1.92212,-0.510451,-1.147123,-0.259772,-0.432914,-0.173898,0.125859,-0.436767,0.195395,0.090687,-0.958433,-0.453185,-1.16744,-0.5185,0.466608,-1.470943,-0.806494,-0.029777,0,-2.568844,1.139763,-2.108147,0.684864,1.077269,11.02.01@16.03.01,3400
-0.400106,-1.26902,-0.617173,-0.002161,-0.225767,0.418006,0.067507,1.002792,0.457225,-0.401823,0.396774,0.657123,0.959527,0.603614,-0.533551,0.874924,0.545643,-0.6589,0.181607,-0.398578,0.024221,0.750127,0.98975,1.04931,0.479508,-0.333843,0.346362,0.085936,-0.814086,-1.441853,-0.682635,-0.604953,0.196376,-0.093069,0.628446,-0.187326,-0.694791,-0.696313,1.336214,0.731816,0.173148,-0.123422,0.338736,0.680806,0.646658,-1.230887,-0.131466,0.480886,-0.758023,0.779096,1.109867,0.024321,11.02.01@11.02.03.01,3401
0.233129,-1.001327,-0.651379,-0.583829,-1.095078,-0.922314,-0.89687,0.845276,0.300913,-0.317093,0.128697,0.077477,0.079899,-0.131201,-0.094209,0.069533,-0.337311,-0.309675,-0.770599,-0.961119,-0.759781,-0.443397,-1.081572,-1.428551,-1.138996,-0.6296,-1.272749,-1.559328,-1.08477,-0.223867,0.546442,0.809654,0.922127,0.995591,0.243653,1.050753,0.422745,-1.889066,-0.646814,-0.844406,-0.39535,-0.521554,-0.435299,0.236346,-0.865356,0.340478,-0.121952,0.753531,-0.057469,-0.7987,0.386148,-0.426231,11.02.03.01@16.03.01,3402
0.690722,-0.200728,-0.013533,0.053236,-0.661337,-0.652894,-0.94624,-0.216499,0.424783,0.024476,0.723493,0.426608,-0.13603,0.211713,-0.257393,-0.548855,-0.315775,-0.078332,-0.301371,-0.04111,-0.369865,-0.762244,-0.587514,-0.950324,-0.887849,0.344943,1.0606,0.908568,1.100941,0.117306,-0.673078,-0.306361,0.164223,1.48814,1.036797,1.090298,0.23382,0.35075,1.274405,1.466063,0.135322,0.12503,-0.420335,-0.899495,0.376261,-0.03274,-0.439079,0.165396,-1.426044,0.890908,-0.223427,-0.057824,11.02.03.01@16.03.01,3403
-0.363129,0.027306,-0.69967,-0.484115,-0.298972,-0.324169,-0.942949,0.078114,0.454276,0.501083,0.105659,-0.088136,0.082172,0.363341,-0.028935,-0.013344,-0.022893,-0.110749,-0.540282,-0.567904,-0.411567,-0.189181,0.379929,0.028431,-0.380904,-0.724145,0.089643,0.429665,-0.434622,-0.88233,-0.749536,-1.028489,-0.917514,0.045855,0.403329,-0.056522,-0.470644,-0.357277,0.009903,0.933096,0.085259,0.089391,0.246232,-0.444453,1.180093,0.809962,2.129646,-2.171561,-0.419675,-0.068193,0.036431,0.970231,11.02.03.01@16.03.01@32.01,3404
1.286979,-0.16107,0.881866,-0.149886,-0.492965,-0.293668,-0.259986,1.685362,2.338878,0.845299,1.500497,1.444904,1.300468,1.606695,1.489931,0.549792,0.88375,0.046918,1.077094,0.741555,0.497542,0.390346,1.407321,-0.068205,1.009707,0.071005,-0.390753,-0.238482,-0.333432,0.78771,1.377932,0.852008,0.83026,1.200188,1.235738,1.625684,1.194453,-1.368938,-0.497443,-0.728174,0.819523,0.41421,0.478851,0.373917,0.223588,-0.071246,-0.499333,0.336773,-0.270021,-0.883181,0.332719,0.32054,11.02.03.01@16.03.01@32.01,3405
1.296223,0.760982,0.378833,0.466867,0.769823,0.695898,0.444371,0.769435,0.693169,0.291905,0.541284,0.636981,0.677682,-2.072045,1.017953,0.8983,0.666242,-0.381878,-0.27387,-0.502055,-0.342759,-0.197798,-0.672269,-0.76944,-1.455255,-1.444143,-1.379503,-0.732834,-1.117657,0.216246,0.185173,0.432708,1.126532,0.422213,0.848327,-0.278585,-0.838886,-0.980885,-0.157495,-0.915279,0.392315,0.358207,0.179576,0.768992,0,-0,-0.232946,0.660053,-0.575836,-0.555198,-0.405572,-1.202874,11.02.03.01.04@11.02.03.04,3406
0.177663,0.114059,-0.250965,0.027384,0.004829,-0.273335,0.357149,1.11072,0.949758,-0.189997,1.010419,1.250197,0.741325,0.848553,0.031317,0.611419,0.500419,0.0646,0.377549,-0.039229,0.070094,0.312789,-0.296041,-0.112807,-0.04139,0.548579,0.074392,0.209524,-0.123462,0.531831,0.624812,0.278118,0.364034,-0.343133,-0.455257,-0.835264,-0.931747,0.079794,0.532701,-0.708329,0.414565,0.103647,-0.467947,-0.26808,3.339588,2.328011,2.678275,-2.681797,-0.161576,-0.425992,0.381291,-0.461081,11.02.03.01@11.02.03.04,3407
-0.991742,-0.77825,-0.297244,-0.545051,-0.635715,-0.510559,-0.360373,0.422316,0.212434,-0.189997,-0.686006,0.10881,0.286737,0.032091,-0.227267,-0.669982,0.000796,-0.605853,0.140357,0.171489,0.140988,-0.329215,0.605253,0.563649,-1.590131,0.136459,-0.807604,-0.027997,-0.098164,0.354421,-0.017443,0.053644,0.205563,-0.315348,0.115388,0.731347,-0.560303,0.15332,1.02202,0.329256,0.447941,-0.34438,-0.685602,0.430356,0.201515,-0.719934,-0.480305,-0.337049,-0.159407,-0.371329,-0.18457,0.54955,11.02.03.01@11.02.03.04,3408
0.330194,-0.153634,0.849672,0.337607,0.398307,0.455284,0.26499,-0.161077,0.861279,-0.949921,0.218754,-0.054565,-0.324684,0.498641,0.920043,0.573168,0.885904,-0,0.253796,-0.643161,-0.263524,-0.238731,0.640395,0.580994,1.6399,1.014033,0.130311,-0.101377,0.407787,0.951473,0.615255,0.744006,-0.667176,0.551034,0.089212,0.506242,1.745216,-0.580577,0.478619,0.37178,-1.156314,-0.206917,-0.722331,-0.955934,0.299005,0.227921,-0.210748,-0.192937,0.257021,-0,1.141439,1.540267,11.02.03.01@16.03.01,3409
-0.390862,-0.867481,-1.413977,-0.864507,-0.901084,-0.498698,-0.669764,0.804439,-0.810973,-1.368276,-0.725799,-0.372363,-0.447423,-0.252504,-0.880003,0.095033,-0.343771,-2.422708,-1.657491,-1.339281,-0.959952,-1.320227,-0.711545,-0.811564,-0.855293,-1.827173,1.126686,0.462493,-0.583878,-2.129315,-1.181529,0.364942,-0.111379,-0.249675,0.125859,-0.394179,-0.188858,-0.519306,0.512099,0.000404,-0.418713,-1.18443,-0.628468,-0.821891,-0.697967,-1.247178,-0.121952,0.578259,-0.818752,0.220034,0.242861,-0.874294,11.02.03.01.04@11.02.03.04,3410
-0,-0.746028,-1.518608,-0.812803,-0.719901,-0.735923,-0.363665,1.17781,-1.082309,-1.122029,-1.033669,-0.157514,-0.440604,0.104407,-0.177056,0.367039,-0.270551,-2.09706,-1.109199,-0.558497,-0.192631,-0.938903,0.731351,0.967541,-0.676234,-2.103536,-1.107533,0.392974,0.438144,-1.619262,-1.265634,-0.312714,0.210156,0.586396,1.157209,-0.16299,-1.911593,-0.551984,1.539668,0.910417,-0.936035,-0.817863,-1.031129,-1.410976,1.375073,1.15356,-0.787918,0.142027,-0.081327,1.507118,0.981152,-0.047867,11.02.01@11.02.02@16.03.01,3411
-0.02109,-0.579959,-1.39788,-1.080555,-1.020042,-1.340846,-0.910035,0.363977,-1.144244,-1.699253,-0.874498,-0.674495,-0.622439,-0.224511,-0.628951,-0.499979,-0.193023,-0.355354,-0.529969,-0.2142,0.082604,-1.130642,-0.159606,0.464535,-0.352999,-0.227176,0.054058,0.802359,-0.275247,-0.8738,-1.030523,-0.952252,-0.099896,0.745528,1.581266,0.396731,-1.136682,1.065585,0.656319,0.839543,-0.442076,-0.30365,0.035379,0.53618,0.299005,0.362694,-0.036328,0.130342,-0.517276,2.11339,0.568292,-0.5955,11.02.01@11.02.02@16.03.01,3412
-0.358507,-1.296284,-0.635282,-0.194204,-0.053735,-0.193695,-0.116811,1.186561,0.457225,-0.891669,0.438661,0.52508,0.579946,0.755243,0.212075,1.121429,1.170172,-1.76257,-1.446081,-0.293219,-0.37195,-0.352913,-0.236092,-0.412628,-1.259919,-2.527777,-1.066865,-0.964561,-1.365573,-1.000034,0.173705,0.866831,1.053038,0,1.55509,1.099424,1.489047,-2.248526,-0.324894,-1.125064,-0.056031,-0.677345,-0.59854,1.439209,0.613548,-0,-0.550073,0.200451,-0.84261,-0.522896,0.522149,0.036767,11.02.01@11.02.02@16.03.01,3413
-2.507807,-1.697823,-1.413977,-1.270752,-1.26894,-1.534014,-0.750403,1.784539,1.356762,-0.155576,0.537095,-0.244797,0.282191,0.279363,-0.972892,-0.740109,0.278604,-1.572485,-1.760618,-1.358096,-0.791058,-0.337832,0.42334,-0.474575,-0.087899,-1.053841,-0.116241,0.373664,-1.373162,-1.283207,-0.531629,0.898597,1.324046,0.861719,0.023771,0.500158,0.182587,-0.046834,0.782511,0.728981,-1.240866,-1.124354,-1.368493,-1.35101,0.392816,-1.100557,-0.860857,0.278349,-0.638734,0.843699,0.777151,0.181143,11.02.01@11.02.02@16.03.01,3414
-0,-1.663122,-1.52062,-1.093481,-0.70526,0.052002,-0.031235,1.714532,1.209297,-0.325036,0.740247,0.473606,0.925433,0.832223,-0.116804,0.762297,1.249853,-1.229154,-1.4753,-0.987458,-0.26978,0.345105,0.381997,-0.053338,-0.204171,-1.240507,0.625957,-0.275172,0.053621,-0.936917,-1.277103,-0.071299,1.271223,1.899861,1.824707,1.260648,2.004587,-0.7712,-0.234756,-0.27175,-1.290929,-1.64773,-1.063777,-1.763722,0.039645,-0.853226,-0.071212,0.364038,-0.428351,0.876,0.986009,-2.362859,11.02.01@11.02.02@16.03.01@42.01,3415
-1.218227,-0.936882,-0.516566,-0.574596,-0.930366,0.157059,-0.108582,0.559413,1.097223,0.143627,0.585265,0.540746,0.639042,0.748244,0.282369,1.087428,1.142176,-0.794465,-0.502469,-0.42868,-0.105056,-0.255966,0.853315,0.29604,0.714377,-0.462327,0.597997,-1.09008,-0.414384,-0.75439,0.47954,1.620724,0.600592,1.253232,0.487093,1.2789,0.935082,0.345304,-0.198701,-0.419166,-0.674593,-0.913578,-0.074808,-0.105817,-0.341117,0.16868,-0.198062,1.205343,1.267728,-0,1.408584,-1.252659,11.02.02@11.02.03@16.03.01,3416
-0.011845,-0.478335,-0.514554,-0.491501,-0.520417,-0.595282,-0.253403,1.151558,0.905519,-0.433597,-0.084927,-0.014281,0.25037,-0,0.194501,0.401039,0.418584,-0.162323,-1.293109,-1.299772,-0.630504,0.037029,0.117397,-0.395283,-0.720418,-1.359295,-1.493883,-0.354346,-1.216317,-0.621333,0,0,0,0.593974,0.398093,0.634004,1.34175,-2.011609,-1.125831,-1.658031,-0.615629,-1.131482,-0.684242,0.913618,1.833092,-0,1.178267,-2.237775,-0.222305,-0.627255,0.48572,-0.642795,11.02.02@11.02.03.01@16.03.01,3417
0.260861,-1.474746,-0.957223,-0.781412,-0.959648,-1.074815,-1.026879,0.413565,0.616488,-0.592466,-0.380231,-0.385791,-0.117847,-0.219845,-0.794645,-0.136597,-0.25763,-1.062646,-1.363579,-0.972407,-1.091314,0.03272,0.55564,0.476924,-0.055343,-1.785961,-0.812687,-0.773386,-0.672419,-0.384218,-0.480019,0.64024,1.29419,2.200442,1.068209,1.300194,1.889311,-1.10479,-0.147194,0.35477,-0.289661,-1.189521,-0.609423,2.017712,-0.056005,0.069451,-0.375653,0.056338,0.25919,-0.247093,0.697007,-0.368979,11.02.01@11.02.02@11.02.03.01@16.03.01,3418
0.233129,-1.695345,-1.504523,-1.494186,-1.41352,-1.720405,-1.597935,1.69703,0.752155,-0.703674,0.118225,-0.166466,0.004892,-0.908005,-0.164504,-0.453228,-0.147799,-0.551333,-0.086523,-1.105987,-0.780633,-0.193489,-0.395266,-0.997403,-1.292475,-1.298689,-1.552344,-1.986092,-1.929709,-0.336454,0.139298,0.511062,1.234476,1.945327,1.065591,1.525299,1.671567,-2.249887,-1.164461,-1.91034,-0.50549,-0.897286,-0.556369,0.98064,-0.341117,-0,-1.241409,0.496465,0.241839,-0.855849,1.073438,-1.703211,11.02.01@11.02.02@11.02.03.01@16.03.01,3419
0.191529,0.490811,0.046831,0.428089,0.478833,0.560341,1.07138,-0.796976,-0.259454,0.97769,0.593643,0.744405,0.707231,0.654935,0.001191,-0.669982,-0.26409,-0.927082,0.24864,-0.660093,-0.674292,-0.600666,-0.589581,0.085422,-0.899476,0.124338,0.361612,-0.437381,-0.715425,-0.595745,-0.45517,-0.70872,-0.832537,-0.87357,-1.109667,-1.659636,-0.265709,0.309903,-0.463963,-0.297264,-0,-0.156005,-0.546847,-0.645518,-0.734756,0.05316,-0.061698,0.663947,-0.131212,-0,-0.578001,-0.961418,10.03.02@11.02.03.01@18.02.09,3420
0.025132,1.031153,0.372796,0.044003,0.037772,-0.539365,-0.18593,0.07228,-0.259454,-0.269432,-0.476571,-0.182132,-0.59971,-0.901007,-0.327688,-0.393727,-0.774481,0.779259,0.363798,0.858202,1.020905,-0.008213,1.060034,-0.251567,-0.311141,-0.105965,0.15827,0.667185,-1.793102,-0.396159,-0.189475,0.676241,0.942797,0.088795,0.508034,-0.546277,0.11214,0.520949,0.527551,1.208085,0.410115,-0.578576,-0.08025,0.253984,-0.155335,0.672227,-0.575443,-0.492847,0.035794,0.525655,0.592578,0.922936,11.02.03.04@16.03.01,3421
-0.159754,-0.676626,-0.446142,-0.655845,-0.368517,-1.110399,-0.628621,1.209897,0.091512,-0.224419,0.107753,0.845116,0.275372,-0.040224,0.249733,-0.181222,-0.472984,1.249313,-0.383873,-0.242421,-0.559611,-0.014676,-0.666067,-1.641647,-1.731982,-0.224752,-0.134034,0.145799,-0.082986,-0.510451,-0.596619,-0.615542,0.912941,-0.815475,-0.32961,-0.394179,-0.886918,-4.258233,1.567997,0.530536,0.650419,0.232963,0.010893,-0.409178,1.437614,0.897343,-1.780524,0.921013,0,1.089686,-0.330285,0.051702,01.04@10.01.09.05@10.03.01.01.01@11.02.03.01.01@11.02.03.04@14.07.03@14.07.04,3422
0.889474,0.69158,0.107195,0.344994,0.202483,0.472229,0.34892,0.366894,0.230129,0.090671,0.141263,-0.549166,-0.047386,-0.14753,0.197012,0.500916,0.397049,-1.033175,0.001135,0.049197,-0.127992,-0.098697,-0.599917,-0.348204,-0.2251,-0.782327,-1.094824,-1.50912,-1.213788,0.550595,0.471894,1.741432,-0.246883,-0.714439,-0.536404,-0.871767,-0.095997,0.328965,-1.746493,-0.118663,-1.081776,-0.457405,-0.00271,-1.470943,-1.88992,-0.374856,-0.198062,0.889853,0,-1.044687,0.614435,-0.289323,10.01.09.05@10.03.01.01.01@11.02.03.01.01@11.02.03.04@14.07.04@42.10.03,3423
-0.584992,-0.899703,-0.711743,-0.581983,-0.322764,-0.327557,0.011553,0.85111,0.619437,-0.147632,0.19781,0.162522,0.157179,0.123069,-0.495893,-0.53823,0.108473,-0.582277,-0.167306,-0.123892,0.793628,0.944021,0.249697,0.531437,0.402768,-0.935054,-0.230621,-0.576418,-0.801437,-0.643509,-0.216236,0.61271,0.497241,0.275711,-0.078317,-0.409389,2.81472,-0.008709,-0.409881,-0.696989,0.187611,-0.209972,0,-1.030011,1.067888,-0.038664,-0.134637,0.418567,-0.679943,-0.304241,0.257433,-0.78966,10.03.01.01.01@11.02.03.01.01@11.02.03.04,3424
-0,0.178503,0.147437,-0.053865,0.039602,0.304477,0.204099,-0.496528,-0.250606,0.016532,0.52034,0.24309,0.332195,-0.338815,-0.714308,-0.916487,-0.845548,-0.415769,-0.06246,-0.20103,-0.18012,0.211533,-0.091389,0.333208,0.070231,0.024944,0.201481,0.535873,0.678471,-0.247749,0.536884,0.441179,0.012642,-0.944295,-1.319078,-0.96911,-0.611536,0.638046,0.761909,1.1769,-0.005968,-0.225246,0.346898,-0.447981,0.793813,-0.312653,-0.169521,0.356248,0.016274,1.323249,-0.216142,-0.354044,11.02.03.01,3425
-0.437083,-0.024745,0.123292,-0.33085,-0.679639,-0.978231,-0.633559,0.801522,0.510313,0.318383,0.725587,0.910018,0.61404,0.54063,0.224627,0.286287,-0.516055,0.368146,0.033792,0.169607,0.199371,-0.008213,0.123598,-1.217933,-0.562288,1.06979,-0.522925,-0.877663,-0.475098,0.282775,0.598051,0.146822,0.765953,-0.115802,-0.476198,-1.133376,-0.627547,-0.095851,0.790238,0.346265,0.423465,0.094482,-0.711448,0.500906,0.019411,0.022058,-0.150493,0.449726,0.050976,-0,0.148146,0.751178,11.02.03.01.01@11.02.03.04,3426
0.256239,-0.790643,-0.081946,-0.349315,-0.663167,-0.558004,-0.353791,0.906532,0.669575,-0.070846,0.870097,0.372895,-0.011019,0.314354,-0.04902,0.265037,0.065402,0.425613,0.521927,-0.189742,-0.050843,-0.064227,-0.041777,-0.997403,-0.99947,-0.285358,-2.014947,-1.94554,-1.567954,-0.176102,-0.321367,-0.359303,0.173409,-0.032448,0.0578,-0.923481,-0.553898,-0.788901,-1.174763,-1.343354,-0.221797,-0.291432,-0.654314,0.268093,-0.166371,-0.260817,-0.251974,0.364038,-0.523782,-0.848395,0.289005,-0.269409,10.01.05.01@11.02.03.01.01@11.02.03.04,3427
-0,-0.703891,-0.08597,-0.181278,-0.520417,-0.469892,-0.738883,0.912366,0.507364,0.201879,0.137074,0.632505,0.311739,-0.439123,0.09408,-0.629607,-0.574201,-0.486498,0.669742,-0.259354,0.403712,0.347259,-0.881054,-1.074217,-0.932032,-0.433237,0.93097,1.14995,1.740969,-0.03281,-0.072875,-0.11577,0.793513,-0.535101,-0.044288,-0.37897,-0.746025,-0.041388,0.48377,0.944436,1.19778,0.3857,0.149648,0.709026,0.99799,-0,1.866431,-2.339043,1.352315,0.714493,-0.199142,-1.668362,10.01.05.01@11.02.03.01.01@11.02.03.04,3428
-0.658947,-0.966626,0.002564,-0.220056,-0.633885,-0.864702,-0.819522,-0,1.383305,-0.571283,0.987381,0.903304,0.954981,0.657267,0.894937,0.392539,0.356131,0.206058,-0.461218,-0.091908,0.26818,0.50022,1.167528,-1.200588,-1.350611,0.024944,0.625957,-1.462775,-1.39846,0.651241,1.203988,0.826596,0.658009,0.838986,0.437358,0.567081,0.048098,-1.087089,-0.046755,-0.549573,0.779472,0.667753,0.346898,0.768992,0.043324,-0,-0.581786,0.441936,0.617058,-0,0.582864,0,10.01.05.01@10.03.01@11.02.03.01.01@11.02.03.04@18.02.01,3429
-0.275308,-0.307309,-0.299256,-0.159119,0.072544,0.018113,-0.319231,-0.330261,0.047273,0.045658,0.076338,0.057335,0.07308,-0.261835,-0.741924,0.101408,-0.326543,-0.19474,-0.242932,-0.319559,-0.534589,0.172754,-0.432475,-0.588556,-0.450667,-0.372631,-0.039988,0.22111,-0.300545,-0.205102,0.068574,0.301412,0.366331,0.636914,0.720063,-0.521942,-0.144029,0.030777,0.210781,0.422808,0.068571,0.093464,-0.063926,0.282203,0.80117,-1.33604,-0.375653,0.422462,-0.371959,-0.386237,-0.575573,-1.399524,11.02.01@11.02.02@11.02.03.01,3430
-0.94552,-0.381668,0.211826,0.101247,-0.050074,-0.324169,-0.432784,0.334807,0.27142,0.339566,0.172678,0.15357,0.354925,0.451986,-0.197141,-0.011219,0.086938,0.572966,0.312235,0.726504,0.236903,-1.018615,0.646597,-0.707494,0.135343,0.597064,-0.858439,1.304435,-0.022272,0.712652,0.901975,0.684711,0.150443,0.790994,0.743622,0.883445,0.528414,0.098856,0.45029,0.442653,0.536942,-0.171279,-0.108817,1.262836,0.146332,0.70481,0.05881,0.130342,-1.07902,0.6971,-0.21857,-0.471038,11.02.01@11.02.02@11.02.03.01,3431
1.273113,1.816881,1.183685,1.615431,1.58972,1.909132,2.111458,-0.306925,0.035476,0.482548,0.302528,0.54746,0.07308,0.046088,0.500785,1.178805,1.35753,1.493918,1.59101,-0.677026,-0.665951,-0.223651,0.278637,1.411078,0.888784,0.274641,-1.966653,0.232696,-0.513045,1.766875,0.328534,-1.642615,-1.498574,-1.724796,-0.803403,-1.118166,-1.889178,0.300372,0.275165,0.025918,1.07874,0.963043,0.43804,0.80074,0.648497,1.593424,-0.11561,0.749636,-0.58668,-0,0.318148,-1.479179,01.05.25@11.02.03.04@16.03.01@32.01,3432
-0.529526,0.138845,-0.753998,-0.08341,-0.489305,-0.239445,0.077381,-0.686131,-0.436412,-0.746039,-0.518458,-0.047851,-0.258769,-0.947662,-0.403004,-0.436228,-1.20519,0.057232,0.080199,-0.61494,-0.376121,0.381729,1.514815,0.464535,0.274869,0.548579,0.84455,0.18442,0.256002,-0.25969,-0.132131,-0.454598,0.226233,0.467679,0.898063,0.062115,0.176182,0.520949,0.836594,0.839543,0.058558,-0.293468,-0.304706,1.100573,0.047003,-0.995404,-0.575443,0.130342,-0.289541,-0,0.034003,0.074106,10.01.09.05@11.02.03.04@14.07.04,3433
