chip_affymetrix_chip=B,chip_affymetrix_chip=A,chip_affymetrix_chip=C,chip_affymetrix_chip=D,chip_affymetrix_chip=A-D,pp_number_of_probe_pairs,a_fy4_a,alpha_fy5_alpha,gal_gal,heat_heat,rel_alpha_fy5_alpha,rel_gal_gal,rel_heat_heat,avg_abund,median_deviation_of_log_fc_gal,sig_gal,sig_and_fc_gal,median_deviation_of_log_fc_fy5_alpha,sig_fy5_alpha,sig_and_fc_fy5_alpha,median_deviation_of_log_fc_heat,sig_heat,sig_and_fc_heat,thrshld_gal,thrshld_fy5_alpha,thrshld_heat,below_threshold_in_all_conditions,classification
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,01.04@10.03.01.01@10.03.04.01@10.03.04.05@14.07.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,11.04.03.01@14.10
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.181253,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,10.03.03@16.01@32.01.03@40.01@42.04.03@43.01.03.05
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.295111,1.881146,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.751963,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,14.04@16.01@20.01.10
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,01.05.25@11.02.03.04.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,10.03.01@10.03.03@10.03.04.09
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,11
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,10.03.04.05@16.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,01.04@14.07.03@30.01.05.01.03@43.01.03.09
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,18.02.03@20.09.07@20.09.16
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,14.07.11@14.13.01@16.17@41.01.01@43.01.03.05
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,02.45.11@10.03.01.01.11@10.03.02@10.03.04.07@14.10@20.09.14@32.01@34.11.03.07@41.01.01@42.10
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,10.01.03.05@10.01.05.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,14.07.07@14.13.01@18.02.01.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,11.02.01@11.02.02@11.02.03.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,01.03.16.01@12.07@32
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,11.02.01@11.02.02@16.03.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.544854,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,11.02.03.04
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,32.05.01.03.03@32.07.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,20.01.01.01.01
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.219366,-0.183138,-0.230411,-0.240846,0.027874,-0.038235,-0.126172,-0.22527,0.280579,-0.398314,-0.244582,-0.494458,-0.203841,-0.224357,-0.733349,0.077005,-0.262428,0.405014,0.0,-4.776868,-0.786808,20.09.07.03
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.271407,-0.216384,-0.291277,-0.264896,0.027874,-0.038235,0.256059,-0.276064,-0.519705,-0.398314,-0.244582,-0.602681,-0.203841,-0.224357,-1.044013,0.335961,-0.262428,0.405014,0.0,-0.0,-0.786808,01.05.03.03.04@10.03.03@32.01.03@34.11.03.07@42.01@43.01.03.05@43.01.03.09
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,1.064501,0.156487,0.188101,0.249749,0.300276,0.027874,-0.877845,-0.126172,0.238224,-0.61974,1.121954,-0.244582,-0.54857,-0.203841,-0.224357,-0.52624,-0.41839,-0.262428,0.0,0.0,0.514708,-0.786808,12.01.01
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.161542,-0.116648,-0.03429,-0.078509,0.027874,0.894665,0.542733,-0.104635,-0.519705,1.121954,-0.244582,-0.602681,-0.203841,-0.224357,-1.147568,1.157866,-0.262428,0.0,0.0,-0.0,-0.786808,16.01@20.09.18.09.01@32.01.03@34.11.03.07@40.01@42.04@43.01.03.05
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.196236,-0.138811,-0.196597,-0.114584,0.027874,-0.224815,0.829406,-0.168127,-0.61974,0.016305,-0.244582,-0.602681,-0.203841,-0.224357,-0.940459,1.191643,-0.262428,0.0,0.0,-0.0,-0.786808,20.01.01.01@20.03.22@34.01.01
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.132471,0.659551,0.819762,0.824589,0.444575,0.027874,0.148345,-1.368424,0.733463,-0.319634,-0.121901,-0.244582,-0.332122,-0.203841,-0.224357,-0.836904,1.416823,-0.262428,0.0,0.0,-0.0,-0.786808,10.01.09.05@11.02.03.04@16.03.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.294536,-0.233006,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,-1.035577,0.01238,-0.224357,0.198643,-0.41839,-0.262428,0.405014,-5.83423,0.514708,-0.786808,01.04@10.01.09.05@11.02.03.01.04@11.02.03.04@16.19.03
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.300971,0.12969,-0.038235,-0.126172,-0.295111,-0.119563,-0.398314,-0.244582,-0.819129,-0.203841,-0.224357,0.198643,-0.41839,-0.262428,0.405014,-5.83423,0.514708,-0.786808,01.07.01@16.01@32.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.086372,0.005252,0.283563,0.426538,0.027874,2.760465,3.600583,0.162033,-0.419669,3.747872,4.087519,-0.873241,-0.09573,-0.224357,-0.31913,2.959302,3.809549,0.0,0.0,-0.0,-0.786808,01.07.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.074807,0.027415,-0.007238,0.246164,0.027874,-0.038235,1.498311,0.054096,-0.419669,-0.398314,-0.244582,-0.440346,-0.203841,-0.224357,-0.422685,1.180384,-0.262428,0.405014,0.0,-0.0,-0.786808,14.07.11@14.13.01.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,0.11601,-0.011371,-0.068104,0.01769,0.027874,-0.038235,0.351617,0.02235,-0.719776,-0.398314,-0.244582,-0.386234,-0.203841,-0.224357,-0.52624,0.088264,-0.262428,0.405014,0.0,-0.0,-0.786808,20.09.07.03@43.01.03.05@43.01.03.09
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.144195,-0.105566,-0.027527,0.48065,0.12969,-0.038235,3.409467,0.054096,-0.819811,-0.398314,-0.244582,-0.386234,-0.203841,-0.224357,0.198643,1.900959,3.809549,0.405014,-5.83423,-0.0,-0.786808,01.01@01.02.07@01.05
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.25406,-0.160975,-0.20336,-0.174709,0.027874,1.174535,0.924964,-0.206222,0.380614,0.56913,-0.244582,-0.602681,-0.203841,-0.224357,1.337745,0.009451,-0.262428,0.0,0.0,-0.0,-0.786808,14.04@20.01.10@20.09.01@42.10
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.202019,-0.138811,0.10773,0.059777,0.027874,3.040335,2.931678,-0.047492,-0.419669,4.162491,4.087519,-0.656793,-0.203841,-0.224357,-0.629794,3.184482,3.809549,0.0,0.0,-0.0,-0.786808,01.01.09.07.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,0.023493,0.016333,0.175358,0.077815,0.027874,0.614795,-0.126172,0.079493,0.48065,0.154511,-0.244582,-0.494458,-0.203841,-0.224357,-0.31913,-0.41839,-0.262428,0.0,0.0,-0.0,-0.786808,01.02@01.03.04
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.242495,-0.183138,-0.210123,-0.228821,0.027874,0.801375,0.256059,-0.22527,0.880792,0.154511,-0.244582,-0.602681,-0.203841,-0.224357,-0.52624,-0.013067,-0.262428,0.0,0.0,-0.0,-0.786808,11.02.01@11.02.02@16.03.01
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.227466,-0.270988,-0.234834,-0.073942,-0.038235,-0.126172,-0.263365,-0.519705,-0.398314,-0.244582,-0.169786,-0.203841,-0.224357,-1.147568,-0.41839,-0.262428,-1.058792,0.0,0.514708,-0.786808,01.04@10.03.01.01.05@14.07.03
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.271407,-0.227466,-0.223649,-0.258883,-0.073942,0.987955,-0.126172,-0.257016,0.48065,0.430924,-0.244582,-0.115674,-0.203841,-0.224357,-0.733349,-0.41839,-0.262428,0.0,0.0,0.514708,-0.786808,14.04@20.09.07.27
-0.583935,-0.579016,-0.573686,-0.571226,35.360057,34.351722,-0.173107,-0.188679,-0.15602,-0.222809,-0.073942,-0.038235,0.064944,-0.193524,-0.119563,-0.398314,-0.244582,-0.27801,-0.203841,-0.224357,0.198643,-0.294541,-0.262428,0.405014,0.0,-3.453974,-0.786808,11.02.01@11.02.02@11.02.03.01.01@11.02.03.04@16.03.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.080589,0.005252,0.249749,0.071802,-0.073942,2.480595,0.542733,0.060445,0.980827,1.121954,4.087519,-0.602681,-0.09573,-0.224357,-0.112021,0.110782,-0.262428,0.0,0.0,-0.0,-0.786808,01.01.09.01.02@01.01.09.02.01@01.01.11.02.02@01.01.11.03.02@01.01.11.04.02@01.05@01.06@01.07.01@02.08@02.10
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,0.046622,0.143774,-0.068104,0.095852,-0.073942,0.334925,1.211637,0.066795,0.080508,0.016305,-0.244582,-0.656793,-0.09573,-0.224357,0.405752,0.369738,-0.262428,-3.986405,0.0,-0.0,-0.786808,01.06.06.09@01.06.06.11@16.21.05
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.028548,-0.000289,0.385005,0.228126,-0.073942,1.640985,2.645005,0.149334,0.580685,0.845542,-0.244582,-0.494458,-0.09573,-0.224357,-0.31913,2.092361,3.809549,0.0,0.0,-0.0,-0.786808,11.04.01@16.03.03
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,0.104446,-0.061239,-0.277751,0.023702,-0.073942,-4.702736,-1.368424,-0.041142,1.380969,2.089398,4.087519,-0.061562,-0.203841,-0.224357,-0.112021,0.561141,-0.262428,-5.450211,0.0,-0.0,-0.786808,20.01.03.01@20.09.18
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.265625,-0.249629,-0.284514,-0.288946,-0.073942,-0.038235,-0.126172,-0.282413,-0.919847,-0.398314,-0.244582,-0.927353,0.120491,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.0,0.514708,-0.786808,01.01@01.04
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.103719,-0.00583,0.01305,0.168002,-0.073942,1.454405,0.160502,0.02235,0.980827,0.56913,-0.244582,-0.169786,-0.203841,-0.224357,0.405752,-0.249505,-0.262428,-3.986405,0.0,-0.0,-0.786808,02.11@02.13@02.45.15@14.10@16.07@20.01.01.01@20.01.15@20.03.22@20.09.04@34.01.01.03
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,1.235497,6.430332,6.30524,5.443596,5.188409,-0.073942,-1.064425,-1.08175,6.219193,-0.019528,0.707336,-0.244582,-0.440346,-0.203841,-0.224357,-0.422685,0.516105,-0.262428,0.0,0.0,-0.0,-0.786808,12.01.01
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.040113,-0.044616,-0.135732,-0.024397,-0.073942,-0.038235,0.829406,-0.06019,0.380614,-0.398314,-0.244582,0.046662,-0.203841,-0.224357,0.923526,0.031969,-0.262428,0.405014,0.0,-3.453974,-0.786808,01.03.01.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,5.505157,6.416057,8.365135,4.298565,-0.073942,-0.504685,-0.22173,6.441416,-0.519705,0.430924,-0.244582,-0.873241,0.01238,-0.224357,0.095088,-0.350836,-0.262428,0.0,0.0,-0.0,-0.786808,32.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,0.220093,0.55934,0.242986,0.192051,-0.073942,-0.504685,-1.368424,0.333462,0.280579,0.016305,-0.244582,-0.656793,-0.09573,-0.224357,0.095088,0.437292,-0.262428,0.0,0.0,-0.0,-0.786808,20.01.07@20.09.18
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.205302,-0.264226,-0.252871,-0.073942,-0.877845,0.064944,-0.257016,1.080862,0.154511,-0.244582,-0.710905,-0.09573,-0.224357,-0.112021,-0.272023,-0.262428,0.0,0.0,-3.453974,-0.786808,12.10
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,0.260569,0.249051,0.493211,0.564824,-0.073942,0.801375,1.11608,0.409653,-0.219598,0.707336,-0.244582,-0.440346,-0.203841,-0.224357,-0.52624,0.910169,-0.262428,0.0,0.0,-0.0,-0.786808,12.04.02
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,0.266351,0.060661,0.811063,1.304357,-0.073942,1.734275,3.982814,0.631875,-0.519705,2.504016,-0.244582,-0.494458,-0.09573,-0.224357,-0.422685,3.612323,3.809549,0.0,0.0,-0.0,-0.786808,01.01.03.01.01@01.01.03.02@01.02@01.05.03.02.04
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,1.1215,0.127575,0.066201,0.01305,0.071802,-0.175758,-1.251005,-0.030614,0.079493,-0.819811,2.642222,-0.244582,-0.656793,0.01238,-0.224357,-0.52624,-0.317059,-0.262428,0.0,0.0,-0.0,-0.786808,10.03.02@42.01@43.01.03.09
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,1.573162,1.423719,1.730807,0.769248,-0.175758,-1.064425,-1.463981,1.450925,-0.719776,1.812985,-0.244582,-0.927353,0.336712,-0.224357,-0.733349,1.33801,-0.262428,0.0,0.0,-0.0,-0.786808,12.01.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.178889,-0.149893,-0.176309,-0.114584,-0.175758,-0.504685,0.160502,-0.161778,-0.519705,0.430924,-0.244582,-0.765017,0.120491,-0.224357,-0.112021,-0.193211,-0.262428,0.0,0.0,-0.0,-0.786808,30.05@32.01@34.11.03.13@43.01.03.05
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.121066,-0.088943,-0.041052,-0.114584,-0.175758,1.174535,-0.030614,-0.091936,-0.819811,2.642222,-0.244582,-0.440346,-0.09573,-0.224357,0.095088,-0.350836,-0.262428,0.0,0.0,-0.0,-0.786808,14.07.11.01@16.01@20.09.07.03
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.063242,-0.072321,-0.162783,-0.018385,-0.175758,-0.038235,0.924964,-0.079238,0.380614,-0.398314,-0.244582,-0.27801,-0.09573,-0.224357,-0.215576,0.471069,-0.262428,0.405014,0.0,-3.453974,-0.786808,20.09.07.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,0.861933,0.609208,1.453531,0.588874,-0.175758,0.894665,-0.986192,0.911241,-0.119563,0.707336,-0.244582,-0.440346,-0.09573,-0.224357,-0.215576,0.302184,-0.262428,0.0,0.0,-0.0,-0.786808,20.09.07.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.097936,-0.050157,0.026576,-0.066485,0.12969,1.361115,-0.795077,-0.047492,-0.019528,1.121954,-0.244582,-0.169786,-0.09573,-0.224357,-0.52624,0.302184,-0.262428,-3.986405,-4.267496,-0.0,-0.786808,01.06.02.01@01.20.19
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.219366,-0.188679,-0.189834,-0.180721,-0.175758,0.708085,0.351617,-0.199873,-0.019528,0.430924,-0.244582,-0.27801,-0.09573,-0.224357,-0.52624,0.088264,-0.262428,0.0,0.0,-0.0,-0.786808,01.04@10.03.01.01.03@10.03.01.01.09@11.02.01@11.02.02@14.07.03@32.01.09@34.01@34.07.01@43.01.03.05
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.092154,0.016333,0.053627,0.059777,-0.175758,0.055055,-0.126172,0.009651,0.180543,-0.260107,-0.244582,-0.602681,0.01238,-0.224357,-0.112021,-0.41839,-0.262428,0.0,0.0,-0.808186,-0.786808,02.13@20.01.15@42.16
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.167325,-0.155434,-0.027527,-0.108572,-0.175758,0.801375,-0.126172,-0.123682,0.680721,0.154511,-0.244582,-0.27801,-0.09573,-0.224357,-0.008466,-0.41839,-0.262428,0.0,0.0,-0.0,-0.786808,01.01.05.01.01@01.07.01@01.20.17.03@42.01
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,9.72627,8.577003,7.621224,6.691525,-0.277575,-1.344295,-1.463981,8.682692,-0.919847,3.47146,-0.244582,-0.873241,0.444823,-0.224357,-0.836904,1.55193,-0.262428,0.0,0.0,-0.0,-0.786808,12.01.01
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.213583,-0.188679,-0.257463,-0.258883,-0.277575,0.148345,-0.126172,-0.237968,-0.019528,-0.260107,-0.244582,-0.494458,0.01238,-0.224357,-0.940459,-0.41839,-0.262428,0.0,0.0,0.514708,-0.786808,14.04@20.01.10@20.03@20.09.05
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.244088,-0.291277,-0.282933,-0.277575,-0.038235,-0.126172,-0.282413,-0.519705,-0.398314,-0.244582,0.100774,-0.09573,-0.224357,-0.940459,-0.41839,-0.262428,0.405014,0.0,0.514708,-0.786808,11.06.02
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.213583,-0.172057,-0.183072,-0.198759,-0.277575,0.987955,0.447175,-0.199873,-0.219598,0.845542,-0.244582,-0.27801,-0.09573,-0.224357,-0.940459,0.549882,-0.262428,0.0,0.0,-0.0,-0.786808,14.07.05@14.10@14.13.01.01@16.01@20.09.13@20.09.18.09.01@43.01.03.09
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,0.757851,0.675699,0.439108,0.901522,-0.277575,-1.904035,0.351617,0.746162,0.180543,1.398367,4.087519,-0.440346,0.01238,-0.224357,0.095088,-0.09188,-0.262428,0.0,0.0,-0.0,-0.786808,01.06.10@11.02.03.01@11.02.03.04@30.01@32.01.07
-0.583935,-0.579016,-0.573686,-0.571226,35.360057,34.636715,1.787108,1.567782,2.068948,2.146102,-0.277575,-0.597975,0.351617,1.996959,0.380614,0.016305,-0.244582,-0.223898,-0.09573,-0.224357,0.302198,-0.125657,-0.262428,0.0,0.0,-0.0,-0.786808,10.03.01@10.03.03@10.03.05.01@10.03.05.03@11.02.03.04@14.04@14.07.04@16@20.01.10@20.09.07@20.09.14.02@20.09.16.09.03@20.09.18.09.01@32.01.03@40.01@42.01@42.04@42.10.03@42.29@43.01.03.05@43.01.03.09
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.236713,-0.188679,-0.230411,-0.156672,0.12969,-0.038235,0.064944,-0.212571,-0.61974,-0.398314,-0.244582,-0.710905,0.120491,-0.224357,0.302198,-0.294541,-0.262428,0.405014,-5.83423,-0.0,-0.786808,01.04@10.03.01.01.03@10.03.01.01.09@11.02.01@11.02.02@14.07.03@32.01.09@34.01@34.07.01@40.01@42.04@43.01.03.05
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,0.063969,0.116069,0.242986,0.08984,-0.277575,0.614795,-0.795077,0.136636,-0.119563,0.292717,-0.244582,-0.386234,0.01238,-0.224357,-1.044013,0.89891,-0.262428,0.0,0.0,-0.0,-0.786808,01.07.01@01.20.19.01@34.01.01.01
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.303467,0.422475,0.326623,0.581127,-0.060472,-0.379391,-0.131525,-4.712947,0.333462,-0.61974,-0.260107,-0.244582,-0.765017,0.336712,-0.224357,-0.422685,4.0852,3.809549,0.0,0.0,-0.0,-0.786808,10.01.09.05@11.02.03.04@16.03.01
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.188679,-0.243937,-0.246858,-0.379391,-0.784555,-0.126172,-0.250667,-0.519705,0.845542,-0.244582,0.208997,-0.09573,-0.224357,-1.251123,-0.41839,-0.262428,0.0,0.0,0.514708,-0.786808,16.01@20.01.10@20.09.07.03@20.09.16@20.09.18@42.25
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.227466,-0.270988,-0.282933,-0.379391,-0.038235,-0.126172,-0.276064,-0.519705,-0.398314,-0.244582,-0.332122,0.01238,-0.224357,-0.836904,-0.41839,-0.262428,-1.058792,0.0,0.514708,-0.786808,01.01.03.05.01@01.20.17@14.07.04@38
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.190454,-0.111107,-0.230411,-0.216796,-0.379391,-0.038235,-0.126172,-0.193524,-0.419669,-0.398314,-0.244582,-0.386234,0.01238,-0.224357,-0.52624,-0.41839,-0.262428,0.405014,0.0,0.514708,-0.786808,11.02.03.04.03
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.063242,-0.077862,-0.135732,-0.090534,-0.379391,-0.971135,-0.795077,-0.091936,-0.819811,1.951192,-0.244582,-0.873241,0.552933,-0.224357,-0.733349,0.45981,-0.262428,0.0,0.0,-0.0,-0.786808,12.10
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.149978,-0.144352,-0.115443,-0.168696,-0.379391,-0.131525,-0.412845,-0.149079,-0.719776,-0.260107,-0.244582,-0.440346,0.120491,-0.224357,-1.147568,0.257148,-0.262428,0.0,0.0,-0.0,-0.786808,12.10
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.225148,-0.199761,-0.210123,-0.282933,-0.379391,-0.597975,-1.08175,-0.237968,-0.719776,0.845542,-0.244582,-0.386234,0.01238,-0.224357,-0.836904,0.426033,-0.262428,0.0,0.0,-4.776868,-0.786808,01.01.09.06.01
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,1.775544,1.146674,2.440903,3.216321,-0.379391,-0.038235,-0.22173,2.244578,-0.419669,-0.398314,-0.244582,-0.494458,0.120491,-0.224357,-0.112021,-0.339577,-0.262428,0.405014,0.0,-0.0,-0.786808,01.03.16@12.04.01@16.01
