alpha_0,alpha_7,alpha_14,alpha_21,alpha_28,alpha_35,alpha_42,alpha_49,alpha_56,alpha_63,alpha_70,alpha_77,alpha_84,alpha_91,alpha_98,alpha_105,alpha_112,alpha_119,elu_0,elu_30,elu_60,elu_90,elu_120,elu_150,elu_180,elu_210,elu_240,elu_270,elu_300,elu_330,elu_360,elu_390,cdc15_10,cdc15_30,cdc15_50,cdc15_70,cdc15_90,cdc15_110,cdc15_130,cdc15_150,cdc15_170,cdc15_190,cdc15_210,cdc15_230,cdc15_250,cdc15_270,cdc15_290,spo_0,spo_2,spo_5,spo_7,spo_9,spo_11,spo5_2,spo5_7,spo5_11,spo__early,spo__mid,heat_0,heat_10,heat_20,heat_40,heat_80,heat_160,dtt_15,dtt_30,dtt_60,dtt_120,cold_0,cold_20,cold_40,cold_160,diau_540,diau_660,diau_780,diau_900,diau_1020,diau_1140,diau_1260,classification,id
-0.09,1.3,0.2,-0.23,-0.07,-0.1,0.14,-0.27,-0.01,-0.34,-0.86,-0.07,-0.15,-0.09,?,0.03,0.18,-0.32,-1.56,-0.1,-0.2,0.01,-0.69,-0.58,-0.25,0.68,0.73,0.28,-0.43,0.37,0.8,0.58,-2.94,-3.18,-1.29,1.14,1.16,1.04,0.56,0.7,1.24,1.51,1.16,-0.1,0.56,0.72,0.91,-0.58,0.12,-0.18,-0.29,-0.22,-0.45,0.12,-0.49,-0.6,-0.27,-0.4,-0.2,1.64,0.61,0.37,0.06,0.11,-0.54,-0.79,-0.4,-0.58,0.34,0.6,0.82,1.26,-0.2,-0.25,-0.15,-0.42,-0.42,-0.45,-0.76,20.01.07@20.09.18,913
-0.03,-0.14,0.42,0.04,0.15,-0.32,0.04,0.11,0.14,-0.09,-0.04,-0.01,-0.36,-0.12,-0.18,0.24,0.62,-0.01,-0.06,-0.36,-0.51,-0.56,-0.43,-0.25,-0.27,0.07,0.14,0.19,-0.71,?,0.1,-0.15,-0.32,-0.54,-0.54,-0.06,0.12,0.31,0.29,0.14,0.2,0.24,0.19,-0.45,0.14,-0.06,-0.01,-0.03,?,0.3,-0.1,-0.43,-0.17,-0.4,-0.43,-0.97,-0.23,-0.27,0.2,0.99,0.54,0.93,0.31,0.33,-0.74,-0.64,0.08,-0.29,0.26,-0.49,1.41,1.53,-0.1,-0.14,-0.06,-0.12,0.01,-0.07,-0.3,16.19.03@20.01.27@20.03.22@20.03.25@32.05.01.03,914
0.2,0.99,1.19,1.08,0.86,0.68,0.72,0.24,0.5,0.23,0.4,0.49,0.45,?,0.23,0.26,-0.12,0.11,0.39,-0.09,-0.3,-0.34,-0.25,-0.29,-0.27,-0.12,-0.07,0.01,-0.54,-0.3,-0.32,-0.04,-0.18,-0.42,-0.25,1.23,-0.36,-0.69,-0.49,-1.09,0.16,-0.84,0.84,0.12,-0.54,0.24,-1.32,-0.12,1.24,0.68,-0.01,-0.07,0.75,0.58,-1.12,-0.69,0.84,-0.47,-0.42,3.16,1.75,0.42,0.57,-0.42,-0.47,-0.79,-0.03,-0.34,-0.07,-0.17,0.32,0.39,-0.06,-0.1,-0.03,-0.79,-0.74,-1.18,-0.45,20.01.01.01@20.03.22@20.09@34.01.01,915
0.32,0.37,0.69,0.18,0.75,0.42,0.73,0.32,0.49,0.21,0.31,0.23,0.26,0.36,0.28,0.2,-0.3,0.14,-0.34,0.01,-0.54,-0.27,-0.27,-0.23,-0.14,-0.34,-0.12,-0.14,-0.3,-0.27,-0.04,-0.15,-1.89,-1.0,-0.94,-0.34,-1.56,-2.25,-2.32,1.11,-1.18,-2.56,-2.4,0.4,-3.47,-0.94,-2.47,-0.42,1.08,0.57,-0.14,0.01,0.43,0.48,-0.97,-0.69,0.62,-0.74,-0.12,1.49,0.58,0.28,0.38,-0.18,-1.06,-0.81,-0.23,-0.89,0.56,0.21,2.55,1.01,0.12,0.06,-0.14,-0.47,-0.67,-1.64,-0.25,20.01.01.01@20.03.22@34.01.01,916
0.04,-0.3,0.07,-0.29,0.03,-0.25,0.19,-0.22,0.04,-0.15,0.11,-0.06,0.08,-0.14,-0.12,-0.06,0.08,-0.27,-0.56,0.15,-0.36,-0.34,0.14,-0.1,-0.09,-0.15,-0.09,-0.23,-0.38,0.14,0.01,0.25,-1.64,-1.18,-1.51,-1.74,-1.47,-1.43,-1.74,-0.4,-1.29,-2.25,-1.84,-0.97,-2.56,-1.22,-1.84,-0.09,1.57,0.38,-0.34,-0.38,-0.1,0.96,-1.64,-0.74,1.45,-0.15,-0.04,0.08,?,-0.07,0.39,0.24,-0.54,-0.74,-0.54,-0.1,0.55,0.01,1.22,0.44,0.28,0.4,0.45,-0.17,-0.22,0.03,0.2,20.01.07@20.09.18,917
-0.2,0.52,0.04,0.07,-0.07,?,-0.07,0.03,0.16,-0.22,0.21,0.07,0.08,-0.01,0.19,0.06,-0.23,-0.23,-0.14,0.08,0.14,-0.06,-0.14,-0.07,-0.06,0.04,0.12,-0.1,-0.2,-0.36,-0.14,0.11,-0.22,0.46,-0.25,-0.84,-0.43,0.63,-0.47,0.78,-0.22,-0.81,-0.34,0.18,-0.4,-0.45,-0.1,-0.36,0.81,0.2,-0.32,-0.18,0.07,0.39,-0.3,-0.6,0.39,0.03,0.01,0.52,0.31,0.25,0.26,0.52,-0.06,-0.4,-0.07,0.01,-0.23,0.16,0.07,0.77,-0.36,0.33,0.2,-0.06,-0.71,0.58,0.53,11.02.03.04@16.11@18.02.09@34.11.03@34.11.12,918
-0.01,0.21,0.03,0.11,-0.09,?,-0.25,0.06,0.29,-0.22,0.32,0.18,-0.06,-0.01,0.15,0.58,-0.14,-0.04,0.15,?,0.18,0.29,-0.06,-0.06,0.01,0.24,-0.22,-0.03,-0.14,0.12,0.07,0.25,-0.09,-0.18,-0.56,-0.12,-1.06,0.08,-0.2,0.58,-0.56,-0.79,-0.84,0.21,-0.6,-0.43,-1.12,0.12,1.18,1.01,0.29,0.31,0.2,0.08,-0.36,-0.25,0.75,-0.43,0.53,0.71,-0.09,0.69,0.5,0.58,-0.23,-0.23,-0.29,-0.58,0.44,0.37,0.29,0.49,0.21,0.44,-0.14,-0.17,-0.67,-0.12,1.52,14.04@14.13.04@16.01@20.09.13,919
-0.17,-0.25,?,-0.36,-0.22,-0.18,-0.27,-0.3,-0.54,-0.36,-0.56,-0.49,-0.45,0.04,-0.14,0.18,0.12,-0.3,1.38,0.44,-0.38,-0.07,-1.56,-1.47,0.31,-0.94,-1.09,-1.56,-1.0,0.08,-0.06,-0.09,-0.4,-0.06,-0.23,0.24,-0.29,0.14,0.16,0.5,-0.34,-0.76,-0.3,-0.06,-0.4,-0.42,-0.4,-0.18,-0.18,-0.43,-0.22,0.07,-0.18,0.14,-0.01,-0.22,-0.09,-0.17,0.34,3.45,0.96,-0.09,0.46,1.19,-0.27,-0.34,-0.42,-1.03,0.53,0.95,0.9,0.19,-0.27,-0.2,-0.14,-0.43,-0.42,-0.47,-0.36,01.04.04@01.05.25@02.19@14.07.03@18.02.01,920
-1.29,-0.67,-1.12,-1.09,-1.47,-1.03,0.01,0.21,0.82,0.43,0.08,-0.2,-0.54,-0.76,-0.25,0.07,0.2,0.59,-1.15,-1.69,-0.38,-0.97,-1.03,-0.69,-0.38,0.01,0.36,0.49,0.44,0.18,-0.01,-0.22,-0.17,-0.03,-0.58,2.58,-0.4,-0.04,-0.1,0.34,0.79,-0.56,-0.64,0.86,-1.09,-0.34,-1.36,?,0.07,-0.14,0.14,?,-0.17,0.1,0.16,-0.4,-0.17,-0.34,-0.45,-0.23,0.15,-0.14,0.32,1.9,-0.84,-0.6,-0.58,-0.56,0.15,0.23,0.14,0.49,0.12,-0.09,0.08,-0.12,-0.1,-0.12,-0.58,10.03.03@16.01@32.01.03@40.01@42.04.03@43.01.03.05,921
-1.51,-2.18,-1.03,-2.56,-2.0,-0.89,0.4,0.39,1.31,0.24,0.19,-0.14,-1.03,-0.4,-0.51,-0.27,1.14,0.97,-1.74,-2.18,-1.74,-2.12,-1.69,-1.15,-1.03,-0.15,0.62,0.77,0.77,1.06,0.7,0.34,-0.56,-2.18,-2.94,-0.69,0.41,1.16,-0.03,-1.36,-1.18,-0.1,0.75,0.15,-0.27,-0.84,-1.03,-0.09,-0.22,-0.22,-0.23,-0.23,-0.29,0.12,0.04,-0.17,-0.36,-0.42,-0.3,0.57,0.01,0.08,0.99,0.31,-0.92,-1.43,-0.79,-0.4,0.01,-0.09,1.45,0.57,0.03,-0.03,0.06,-0.22,-0.3,-0.58,-0.74,01.05.03@10.03.03@32.01.03@43.01.03.05,922
-0.51,-1.25,-1.18,-1.18,-0.92,-0.81,0.14,0.4,0.97,0.42,-0.04,-0.38,-0.74,-0.38,-0.81,-0.03,0.3,0.39,-0.92,-1.47,-0.86,-1.06,-0.89,-1.36,-0.6,0.25,0.58,0.67,0.43,1.02,-0.47,0.12,-1.29,-2.0,-2.12,-0.51,1.25,1.29,-0.32,-2.06,-1.56,0.66,1.01,0.37,0.18,-0.84,-0.94,-0.56,0.21,-0.22,0.52,-0.71,-1.06,0.49,0.31,-1.6,0.29,0.46,0.21,-0.14,?,1.1,0.08,-0.22,-0.29,-0.47,-0.45,-0.74,0.38,0.68,0.06,-0.03,-0.18,-0.34,-0.23,-0.32,-0.51,-0.25,-0.76,10.03.03@16.01@40.01@42.04@43.01.03.05,923
-1.25,-1.18,-0.79,-1.51,-1.12,-0.58,0.23,0.41,0.67,0.32,0.01,-0.17,-0.89,-0.71,0.12,0.31,-0.18,0.51,-1.36,-0.79,-0.58,-0.76,-0.58,-0.64,-0.4,0.03,0.33,0.34,0.28,0.43,-0.29,0.3,-0.92,-1.0,-1.22,-0.04,0.77,0.82,-0.15,-0.36,-0.54,?,-0.92,0.98,-0.27,-0.38,-0.45,-0.3,-0.3,-0.58,-0.4,0.16,-0.22,0.14,0.51,0.94,0.86,-0.14,-0.43,-0.51,-0.62,0.26,0.32,0.32,-1.09,-0.84,-1.18,-0.76,-0.1,0.31,0.06,-0.01,?,0.04,?,-0.07,-0.3,-0.45,-0.54,02.45.11@10.03.03@20.09.14@32.01.03@40.01@42.04@43.01.03.05,924
-0.23,-0.29,-0.2,-0.23,0.12,-0.2,0.14,-0.32,-0.14,-0.25,-0.3,-0.09,?,-0.32,-0.22,-0.27,-0.51,-0.25,-0.58,-0.71,-0.23,-0.07,0.08,0.07,-0.17,-0.06,-0.03,0.12,-0.03,-0.1,-0.2,0.21,0.39,0.32,0.08,0.11,0.08,0.11,-0.04,-0.25,-0.15,0.08,-0.01,-0.25,0.06,-1.47,-0.2,-0.36,0.3,0.08,-0.15,-0.51,-0.23,0.48,-0.18,-0.51,0.24,0.1,0.06,-0.47,0.08,-0.1,-0.04,-0.01,-0.07,-0.29,-0.2,-0.03,-0.12,0.37,0.51,0.63,-0.22,-0.1,-0.03,-0.45,-0.43,0.44,0.14,11.04.03.01@16.03.03,925
-0.42,-0.25,-0.07,-0.23,-0.07,-0.06,-0.17,-0.27,-0.45,-0.38,-0.43,-0.47,-0.54,-0.74,-0.38,-0.29,-0.22,0.1,0.84,-0.4,-0.47,-0.18,-0.43,-0.69,-0.27,-0.23,-0.36,-0.34,-0.17,-0.12,-0.18,-0.27,0.25,0.07,0.14,0.58,0.5,0.33,0.51,0.01,0.1,0.25,0.49,-0.64,0.44,0.59,0.58,-0.43,-0.17,-0.3,-0.58,-0.71,-0.51,-0.14,-0.47,-0.62,0.4,0.25,0.01,0.52,0.51,0.28,-0.03,0.82,-0.4,-0.06,-0.09,-0.34,0.15,0.6,0.69,-0.12,-0.06,0.31,-0.12,-0.67,-0.25,-0.64,-0.06,01.05.25@02.19@18.02.01,926
-0.47,-0.25,-0.49,1.1,0.11,0.38,0.1,0.56,0.19,-0.07,-0.07,0.18,?,0.33,0.08,0.67,0.18,0.32,0.37,0.37,0.26,0.32,0.29,0.54,0.65,0.73,0.37,0.36,0.38,0.3,0.1,0.29,-0.06,-0.23,-0.01,0.59,0.39,-0.09,-0.23,-0.07,0.33,0.68,0.2,-0.17,-0.34,-0.32,-0.3,0.38,-0.12,-0.43,-0.51,-0.58,-0.2,0.11,0.03,-0.12,0.24,-0.64,0.4,-0.01,0.04,0.76,0.39,0.84,-0.56,-0.43,0.1,0.12,0.43,0.12,0.21,1.12,0.3,?,0.37,-0.25,-0.6,-0.64,-0.56,11.02.03.04.03,927
-0.23,-0.54,-0.14,-0.38,0.11,-0.07,0.36,-0.3,-0.15,-0.38,-0.36,-0.64,-0.18,?,0.26,0.03,-0.07,-0.38,-1.25,-0.97,-0.84,-1.0,-0.36,-0.49,-0.15,-0.27,-0.01,-0.1,-0.25,0.43,0.07,-0.17,0.86,0.12,0.7,0.74,0.33,-0.01,-0.07,0.51,0.41,0.43,0.16,-0.22,0.11,0.08,0.15,-0.67,-0.36,-0.36,-0.06,0.03,-0.43,-0.14,-0.01,0.06,0.33,-0.18,-0.09,0.16,0.29,0.59,0.89,0.46,-0.47,-1.0,-0.03,0.31,0.19,-0.04,0.18,-0.12,0.11,0.26,-0.17,?,-0.14,-0.92,-0.3,01.05@34.11.03.07@40.01@42.01@43.01.03.09,928
-0.14,0.19,-0.54,-0.23,-0.32,-0.14,0.03,-0.12,-0.18,-0.43,-0.43,-0.34,-0.09,-0.54,-0.56,-0.43,-0.07,0.01,0.18,0.1,0.14,0.33,0.07,-0.12,0.31,0.06,-0.29,-0.18,0.19,0.04,-0.01,0.06,-0.45,-0.01,-0.47,-0.47,-0.36,-0.62,-0.64,0.49,0.82,-0.71,-0.1,0.2,-0.34,0.37,-0.62,-0.23,-0.15,-0.06,0.39,-0.14,0.32,-0.34,0.08,0.04,0.29,0.36,-0.12,0.18,0.24,-0.15,0.01,0.32,0.06,-0.01,0.19,-0.07,0.1,0.7,0.1,0.57,-0.03,-0.12,0.28,-0.07,-0.12,-0.29,-0.6,01.04@01.07.01,929
0.06,0.36,0.08,-0.03,-0.23,0.03,-0.12,-0.1,0.2,-0.01,0.28,0.15,0.01,-0.22,-0.06,0.29,-0.22,?,0.43,0.24,0.28,0.58,0.03,0.07,0.06,0.07,0.2,0.3,0.04,0.31,0.36,0.18,0.06,0.03,?,0.04,-0.12,-0.07,0.08,-0.36,-0.58,0.14,-0.03,0.25,0.68,0.28,0.29,-0.1,0.28,-0.06,-0.43,-0.54,-0.17,0.16,-0.18,0.04,0.04,0.38,0.07,-0.09,0.4,0.32,-0.2,-0.18,-0.23,0.16,-0.27,-0.27,0.06,0.06,0.24,0.92,0.18,0.07,0.19,-0.3,-0.17,0.53,0.29,11.02.03.01.01@11.02.03.04,930
-0.42,-0.27,-0.42,0.15,-0.22,0.26,-0.29,0.31,0.25,-0.03,0.36,0.01,-0.04,-0.17,-0.07,0.25,0.12,0.11,0.52,0.11,0.24,0.11,0.15,0.29,0.48,0.21,0.11,0.26,0.29,0.1,0.14,0.03,0.01,-0.01,-0.07,-0.22,-0.4,-0.3,-0.23,-0.47,-0.1,-0.17,-0.36,0.26,0.14,-0.23,-0.07,0.37,-0.23,-0.17,-0.42,-0.47,-0.12,-0.18,-0.2,0.06,0.64,0.82,0.4,-0.18,0.1,-0.07,-0.25,-0.07,0.21,-0.22,0.11,0.32,0.33,0.26,0.49,0.85,0.2,-0.18,0.55,-0.34,-0.45,0.15,0.03,10.01.09.05@10.03.01.01.01@11.02.03.01.01@11.02.03.04@14.07.04@42.10.03,931
-0.2,-0.27,-0.17,0.14,-0.14,-0.18,0.16,-0.04,0.04,-0.17,-0.22,0.03,-0.03,-0.47,-0.1,-0.03,-0.25,-0.23,0.6,-0.07,-0.1,0.26,0.41,0.28,0.04,0.32,0.25,0.18,0.3,0.33,?,0.23,-0.32,-0.23,-0.1,-0.1,0.04,-0.18,-0.06,-0.18,-0.29,-0.14,-0.09,-1.32,0.14,-0.25,-0.14,?,-0.09,0.37,0.2,0.38,0.66,-0.47,0.41,0.32,0.51,0.76,0.12,0.37,0.1,-0.07,0.04,0.21,-0.03,-0.01,-0.17,-0.45,0.04,0.33,0.63,0.96,-0.84,-0.18,0.28,-0.03,-0.6,0.7,0.12,11.04.02@12.01@14.04@16.07@20.01.10@20.01.21@20.09.01@42.10.05,932
0.12,0.21,0.23,0.15,-0.03,0.26,0.11,0.37,0.28,0.01,0.31,0.06,?,0.07,0.28,0.46,-0.12,0.06,0.5,-0.03,0.08,-0.04,-0.15,-0.23,0.1,0.36,0.2,-0.07,0.19,0.29,0.26,?,-0.49,-0.42,-0.34,-0.2,-0.51,-0.15,-0.45,-0.18,0.07,-0.84,-0.58,0.08,0.01,-0.15,0.07,0.42,-0.54,-0.25,0.25,0.7,0.41,?,0.56,0.58,0.74,0.25,-0.1,0.54,0.11,0.1,-0.32,0.28,0.16,-0.34,0.16,-0.04,-0.1,0.28,0.28,0.59,-0.54,-0.14,0.24,-0.23,-0.49,0.38,0.21,10.03.01@11.02.03.04.01@20.01.27@32.01@34.11.11@40.01@40.20@43.01.03.05@43.01.03.09,933
-0.32,0.29,0.15,0.19,?,0.28,0.37,-0.03,-0.17,-0.09,-0.29,-0.06,0.06,-0.01,0.11,-0.17,-0.06,-0.23,0.49,-0.01,-0.47,-0.01,0.19,0.29,0.21,0.34,0.14,0.12,0.29,0.2,0.36,0.31,0.14,0.37,0.54,0.6,0.26,-0.2,0.33,0.67,0.86,0.19,0.07,-0.23,0.1,0.23,0.28,0.38,?,-0.09,0.44,0.25,0.29,-0.09,0.07,-0.36,0.45,0.33,-0.18,0.45,0.62,-0.23,-0.01,0.67,0.15,-0.69,0.25,0.58,-0.09,0.46,0.01,0.63,0.1,-0.17,0.04,-0.23,-0.17,0.34,-0.17,10.03.01@42.01,934
0.01,0.1,-0.17,-0.15,0.06,0.21,0.26,0.34,0.03,-0.06,-0.45,-0.27,-0.15,-0.22,-0.03,-0.01,0.45,?,0.69,-0.15,-0.18,0.29,0.08,-0.17,-0.09,-0.25,-0.64,-0.43,-0.1,-0.23,-0.79,-0.17,-0.47,-0.27,0.23,0.52,-1.0,-0.22,-0.45,0.55,-0.17,-1.22,1.78,0.08,-0.64,0.37,0.04,-0.67,-0.54,0.18,0.58,0.55,-0.32,-1.03,0.26,-0.42,-0.2,0.45,0.07,0.25,0.61,0.57,0.31,0.18,-0.97,-0.04,-0.42,-0.04,0.54,0.65,-0.43,1.18,-0.04,0.14,0.14,-0.15,0.04,0.75,0.26,01.05.03.03.04@20.09.07@42.01,935
2.44,0.28,-0.45,-1.15,-0.58,-0.22,-0.54,-0.06,-1.09,0.11,0.39,0.29,0.06,-0.12,-0.62,0.52,-0.25,0.33,-0.49,-0.23,-0.07,-0.1,0.03,0.16,-0.06,-0.25,-0.74,-0.3,-0.07,-0.43,-0.84,-0.29,-1.22,-0.51,-1.22,-1.51,-1.18,-0.89,-0.6,0.42,-0.86,-1.43,-0.92,0.73,1.41,1.37,1.82,-0.09,-0.04,-0.18,0.16,0.08,0.04,-0.1,0.12,-0.22,0.12,0.23,-0.27,-0.51,0.01,-0.12,-0.86,0.62,-1.18,-0.22,-0.15,0.3,-0.32,0.37,0.51,-0.3,0.36,0.44,0.51,0.26,-0.2,0.57,-0.07,34.11.03.07@41.01.01,936
1.58,-0.76,-0.49,-0.51,-0.51,-0.94,-0.58,-1.29,-1.09,0.38,0.66,0.49,0.2,-0.12,-0.47,-0.76,-0.54,-0.64,-0.94,0.03,-0.04,-0.29,-0.42,-0.15,-0.42,-0.07,-0.17,0.11,-0.42,-0.01,-0.62,0.11,0.56,2.08,0.58,-0.22,-1.03,-0.76,1.18,0.77,0.39,-1.0,-1.0,0.37,0.82,0.34,0.25,-0.07,0.37,-0.14,-0.58,-0.86,-1.0,0.68,-0.47,-1.03,0.78,0.08,-0.17,-0.64,0.03,0.56,-0.12,0.15,-0.49,0.18,-0.3,0.03,-0.09,0.25,0.51,-0.2,0.18,0.32,-0.6,-0.64,-0.42,-0.43,-0.92,10.03.01@18.02.01,937
-1.25,-0.3,1.32,1.33,0.5,0.14,-0.89,-0.86,-0.79,0.03,0.85,0.74,0.33,-0.23,-0.15,-0.58,-0.38,-0.51,-1.15,-0.42,-0.43,-0.15,-0.14,-0.42,-0.54,-0.38,-0.54,-0.6,-0.54,-0.36,-0.36,-0.36,-0.04,0.15,-0.14,-0.22,-0.27,-0.29,0.3,-0.07,-0.12,-0.43,-0.34,-0.79,?,?,-0.06,-0.03,0.01,-0.84,-0.03,-0.34,-0.64,0.24,0.78,0.44,0.11,-0.17,-0.07,0.39,-0.17,-0.45,0.11,0.24,-0.62,-0.29,-0.27,-0.58,-0.15,0.34,-0.64,0.07,0.1,-0.06,-0.04,-0.15,-0.3,-0.47,0.14,10.03.01.01.03@11.02.03.04,938
0.43,0.43,0.59,0.29,0.39,0.73,1.59,1.08,0.7,0.07,0.61,0.16,0.33,-0.64,0.5,-0.15,0.5,0.08,-0.69,-0.04,-0.79,-0.64,-0.45,-0.67,-0.64,-0.92,-0.47,-0.45,-0.86,-0.38,-0.81,-0.67,0.04,0.25,0.58,0.8,-0.29,-0.36,-0.3,1.45,0.94,-0.43,-0.29,0.06,0.19,0.42,0.66,-0.27,-0.03,0.04,0.03,-0.04,-0.01,-0.14,-0.01,-0.23,0.01,-0.22,0.04,-0.71,-0.32,0.34,-0.29,0.11,-0.56,-0.1,-0.25,0.36,-0.3,0.32,0.08,-0.49,-0.01,0.04,-0.09,-0.25,-0.12,-0.2,-0.23,01.01.06.05.01@01.02.03.01@01.04,939
0.34,?,0.31,-0.04,0.11,0.53,1.08,0.96,1.01,-0.15,0.61,-0.25,-0.1,-0.29,0.42,0.76,0.06,-0.01,-0.79,0.44,0.3,-0.32,-0.3,-0.4,-0.6,-0.47,-0.23,-0.43,-0.43,-0.32,-0.3,-0.47,-0.29,-0.67,0.07,0.99,0.38,-0.42,-0.23,0.19,0.67,0.33,0.28,0.3,0.11,0.31,0.31,-0.04,0.06,-0.58,-0.64,-1.25,-1.09,0.43,-0.76,-0.45,0.75,-0.12,-0.22,-0.2,-0.17,-0.12,-0.23,-0.43,-0.38,-0.56,-0.34,-0.32,-0.34,0.16,-0.18,-0.01,?,0.07,0.15,-0.36,-0.51,-0.36,-0.56,01.01.06.05@01.02.03.01@01.02.03.04@01.03.10,940
0.01,0.23,-0.09,-0.14,-0.23,-0.09,-0.14,-0.17,-0.14,?,-0.29,-0.03,-0.32,?,-0.42,-0.01,-0.15,-0.15,-0.25,-0.25,0.52,0.34,-0.34,-0.2,-0.27,0.07,0.03,-0.09,-0.27,0.04,-0.2,-0.25,-0.06,0.07,-0.01,0.21,-0.36,0.53,-0.25,0.03,0.07,-0.15,-0.12,0.48,-0.27,-0.38,-0.3,-0.27,-0.29,-0.38,0.24,-0.07,0.31,-0.2,0.41,-0.18,-0.23,-0.09,-0.04,0.14,0.25,0.59,-0.43,-0.67,-0.22,-0.06,-0.54,-0.45,0.19,0.18,-0.36,-0.56,0.04,-0.36,-0.38,-0.25,-0.17,0.06,-0.01,01.01@20.01.01.07.05@34.01.03.01,941
-1.22,-0.51,-0.18,0.32,-0.07,-0.04,-0.42,?,-0.34,0.14,0.03,0.26,0.16,-0.36,-0.23,-0.17,-0.51,-0.15,-0.23,0.37,-0.17,-0.3,-0.58,-0.2,-0.1,0.62,0.31,0.43,0.37,0.53,0.3,0.51,-0.14,0.12,0.32,0.1,?,0.21,0.3,0.58,0.37,-0.03,0.11,0.03,-0.18,-0.36,-0.43,0.33,-0.42,-0.4,-0.1,0.12,-0.36,0.39,0.48,0.85,0.19,-0.38,?,0.96,0.04,-0.17,-0.09,-0.49,-0.14,-0.6,-0.04,-0.43,-0.17,-0.03,-0.51,-0.56,-0.04,0.25,0.53,0.26,-0.07,0.28,0.64,14.04@20.01.01.01.01@20.09.04,942
-0.3,0.32,-0.03,-0.29,-0.51,-0.32,-0.86,-0.3,-0.07,0.06,0.08,-0.25,0.04,-0.38,-0.58,-0.43,-0.29,-0.17,0.23,0.52,0.08,0.11,-0.07,-0.22,-0.14,0.6,0.45,0.33,-0.04,0.37,0.68,0.76,-0.58,-0.22,-0.22,0.14,-0.04,0.04,0.21,0.29,-0.15,-0.06,0.19,0.55,0.37,0.32,0.4,?,-0.45,-0.58,-0.32,-0.38,-0.42,0.03,0.18,0.7,-0.12,0.2,-0.18,0.04,0.45,-0.32,-0.97,-1.03,-0.49,-0.25,-0.54,-0.49,-0.14,0.33,-0.07,-0.6,-0.09,0.06,0.18,-0.03,-0.34,0.73,0.39,01.03.01.01@01.03.04@01.03.10@01.04,943
-0.14,-0.29,-0.07,0.11,-0.38,0.19,?,0.06,-0.17,0.59,-0.17,0.18,-0.18,0.19,-0.74,0.39,-0.45,?,-0.34,-0.71,0.03,-0.03,-0.12,-0.17,0.45,-0.06,0.07,0.29,-0.25,0.06,-0.49,0.01,-0.17,0.01,-0.3,-0.42,-0.58,-0.51,-0.04,0.23,0.33,-0.14,-0.25,0.9,0.08,0.1,0.14,-0.06,-0.45,-0.09,-0.51,0.06,-0.56,0.24,0.54,0.25,0.14,-0.27,-0.2,-0.1,-0.06,-0.34,-0.56,-0.74,0.28,-0.18,?,-0.43,-0.38,0.06,-0.2,-0.22,-0.07,0.58,-0.32,-0.09,-0.36,0.53,-0.17,12.01.01@42.16,944
0.15,0.43,0.24,0.46,0.31,0.39,0.44,0.39,0.23,0.14,-0.01,0.04,0.21,?,0.19,-0.01,-0.07,0.11,0.74,?,-0.1,-0.12,0.29,0.18,0.08,0.07,0.12,-0.09,0.14,0.26,-0.04,?,-0.18,-0.17,-0.17,0.1,0.18,-0.06,-0.03,0.32,0.11,0.12,-0.04,-0.45,-0.56,?,0.01,-0.09,-0.17,0.03,0.59,0.14,0.2,0.1,0.3,0.03,-0.06,-0.06,-0.01,-0.1,-0.22,-0.81,-0.54,-0.45,0.12,0.06,-0.1,-0.04,-0.58,?,0.12,-0.22,0.24,0.16,-0.01,-0.17,-0.04,0.51,-0.1,10.03.03@20.09.07.27@20.09.16.09.03@30.01.05.05.01@43.01.03.05,945
-0.32,0.03,-0.36,-0.07,-0.58,0.21,-0.17,0.18,0.1,0.14,-0.09,0.11,-0.12,-0.22,-0.49,0.11,-0.15,0.25,0.59,0.31,0.12,0.15,0.41,0.31,0.38,0.16,-0.25,0.03,0.41,-0.18,-0.17,0.03,0.14,0.42,-0.4,-0.32,-0.76,-0.23,-0.43,1.9,0.6,-0.79,-1.03,0.38,-0.36,-0.03,-0.45,0.23,-0.56,0.12,1.42,1.49,1.36,-0.86,1.29,0.99,-0.25,-0.15,-0.18,-0.6,-0.12,-0.3,-0.89,0.28,-0.3,0.61,0.37,0.4,-0.3,0.31,0.2,1.02,-0.34,0.18,0.31,-0.49,0.2,0.64,0.01,11.02.03.04@16.03.01,946
-0.2,0.2,-0.06,-0.22,-0.14,-0.14,0.04,-0.23,-0.27,-0.07,-0.43,-0.23,-0.36,-0.54,-0.4,-0.3,-0.3,-0.18,0.12,-0.56,-0.42,0.01,0.04,0.03,?,-0.1,-0.04,-0.27,0.19,-0.15,-0.27,-0.4,0.2,-0.4,-0.32,0.29,-2.18,-2.56,-0.47,0.49,0.19,-1.29,-0.17,0.21,-0.71,-0.04,-1.03,-0.34,-0.86,-0.42,0.89,0.6,0.5,-0.43,0.77,0.56,-1.15,-0.76,-0.47,-0.17,0.24,0.01,-0.36,-0.25,-0.12,0.63,-0.36,-0.12,-0.45,0.1,-0.23,-0.27,-0.32,0.07,0.45,0.15,0.21,0.98,0.55,12.01.01@42.16,947
