alpha_0,alpha_7,alpha_14,alpha_21,alpha_28,alpha_35,alpha_42,alpha_49,alpha_56,alpha_63,alpha_70,alpha_77,alpha_84,alpha_91,alpha_98,alpha_105,alpha_112,alpha_119,elu_0,elu_30,elu_60,elu_90,elu_120,elu_150,elu_180,elu_210,elu_240,elu_270,elu_300,elu_330,elu_360,elu_390,cdc15_10,cdc15_30,cdc15_50,cdc15_70,cdc15_90,cdc15_110,cdc15_130,cdc15_150,cdc15_170,cdc15_190,cdc15_210,cdc15_230,cdc15_250,cdc15_270,cdc15_290,spo_0,spo_2,spo_5,spo_7,spo_9,spo_11,spo5_2,spo5_7,spo5_11,spo__early,spo__mid,heat_0,heat_10,heat_20,heat_40,heat_80,heat_160,dtt_15,dtt_30,dtt_60,dtt_120,cold_0,cold_20,cold_40,cold_160,diau_540,diau_660,diau_780,diau_900,diau_1020,diau_1140,diau_1260,classification,id
0.49,-0.18,0.08,-0.34,-0.3,-0.47,0.1,-0.12,0.29,0.1,0.04,0.01,-0.01,-0.34,-0.23,-0.03,0.32,0.2,0.42,0.04,-0.18,-0.2,-0.4,-0.54,-0.81,-0.27,0.07,-0.2,-0.32,0.34,0.08,0.37,1.08,-0.17,-0.76,0.24,1.14,1.54,-0.64,-0.32,-0.22,0.76,0.85,0.61,0.78,0.46,0.37,-0.22,0.25,0.4,0.38,0.37,0.83,-0.45,-0.71,-0.51,0.89,1.03,-0.29,0.38,-0.18,-0.14,0.08,0.3,-0.23,-0.58,-0.49,-0.4,-0.34,-0.22,0.19,0.37,0.06,0.03,0.24,-0.04,0.12,0.32,0.11,01.05.02.07@01.05.03@02.19@42.01,1732
-0.3,-0.12,-0.25,-0.3,-0.075391,0.07,-0.42,-0.25,-0.01,0.15,-0.74,-0.58,-0.3,-0.34,-0.81,-0.18,-0.62,-0.22,-0.36,-0.47,-0.2,-0.56,-0.62,-0.64,-0.36,0.18,0.4,0.46,0.58,0.57,0.12,0.52,-0.43,0.14,-0.2,-0.47,-0.56,-0.080071,-0.18,0.49,0.11,-1.09,-0.49,-0.3,-1.12,-0.32,-0.76,-0.23,1.31,1.04,0.76,-0.17,-0.45,0.25,-0.54,-2.06,1.15,-0.69,0.44,-0.1,0.36,0.45,-0.2,0.54,-0.67,-0.23,-0.81,-0.58,0.06,0.81,0.18,-0.32,-0.22,-0.22,-0.22,-0.38,-0.32,0.26,0.49,01.05.02.07@02.10,1733
0.58,-0.14,-0.34,-0.49,-0.09,0.11,0.01,-0.51,0.03,-0.18,-0.01,-0.4,-0.03,-0.27,-0.1,-0.36,0.23,0.07,0.41,0.55,0.32,0.21,-0.14,-0.42,-0.25,0.03,-0.04,-0.15,-0.38,0.07,-0.38,-0.03,0.45,-0.01,0.24,-0.22,-0.94,-0.47,-0.58,0.42,-0.14,-0.89,-0.36,0.18,-0.62,-0.67,-0.1,-0.38,0.68,0.54,0.32,0.12,-0.15,-0.1,-0.49,-1.03,0.12,-0.01,0.48,-0.03,0.25,0.11,0.16,0.43,0.39,-0.42,-0.3,0.14,-0.03,0.41,0.7,-0.79,-0.07,-0.32,-0.47,-0.71,-0.15,0.32,0.32,11.02.03.01.01@11.02.03.04@34.01.01.01,1734
0.06,0.29,0.14,-0.18,-0.04,-0.17,0.19,0.1,0.11,0.21,-0.15,-0.03,-0.1,-0.27,-0.12,-0.01,-0.03,-0.22,-0.27,-0.67,-0.43,-0.34,-0.3,-0.34,-0.34,-0.42,-0.45,-0.76,-0.34,-0.47,-1.15,-0.51,0.3,0.14,0.12,0.07,0.52,0.42,0.19,0.25,0.29,0.01,0.06,-0.06,-0.36,-0.47,-0.17,-0.4,1.67,-0.74,0.58,-0.17,-0.6,2.2,-0.09,-0.3,1.22,-0.43,0.23,0.6,0.18,0.49,1.1,0.54,-0.67,-0.42,-0.92,-0.51,0.25,0.92,0.21,0.25,-0.76,-0.36,-0.2,-0.6,-0.67,0.31,0.08,01.02.02.09@01.03.01,1735
-0.1,-0.04,-0.1,-0.6,0.06,-0.12,-0.15,-0.17,-0.27,0.23,-0.32,0.04,-0.17,-0.51,-0.1,-0.15,-0.49,-0.3,-0.1,-0.45,0.06,-0.38,-0.18,-0.07,-0.25,-0.22,-0.36,-0.14,-0.36,-0.25,-0.76,0.18,-1.43,-0.01,0.34,0.49,0.34,0.32,0.01,0.29,0.19,0.37,0.23,-0.32,0.11,-0.04,0.24,-0.38,2.68,0.4,0.79,0.36,-0.1,2.89,-0.23,-0.29,1.73,-0.49,0.12,0.3,0.26,-0.03,0.34,0.71,-0.71,-0.34,-0.56,-0.56,-0.07,0.7,0.58,0.31,-1.03,0.08,-0.29,-0.64,-0.51,0.33,0.11,01.02.02.09@01.03.01.01,1736
-0.38,0.39,-0.23,-0.14,-0.04,-0.15,-0.38,-0.12,-0.040729,0.34,-0.06,-0.18,0.24,-0.25,0.1,0.11,-0.25,-0.18,-0.49,-0.49,-0.04,-0.22,-0.3,-0.51,-0.36,0.03,-0.23,-0.23,-0.12,-0.09,-1.43,-0.065573,-0.160165,-0.3,-0.17,-0.36,-0.34,-0.4,-0.12,0.29,1.18,0.07,0.03,0.4,0.06,-0.03,0.11,-0.09,3.33,0.23,1.16,0.86,1.34,3.53,0.43,0.21,3.49,-0.36,0.78,-0.25,0.25,0.41,-0.17,0.9,-0.4,-0.38,-0.1,-0.84,-0.06,0.36,0.26,-0.25,-0.15,-0.18,0.144266,-0.29,-0.36,0.5,0.15,20.01.23@20.09.18,1737
-0.69,-0.34,-0.3,-0.42,-0.2,-0.36,-0.81,-0.3,-0.38,-0.51,1,0.2,-0.01,-0.07,-0.06,0.32,-0.69,-0.23,-0.29,-0.43,0.19,0.1,-0.14,-0.42,-0.62,-0.12,-0.4,-0.25,-0.18,-0.15,0.08,0.24,-0.79,-0.12,-0.18,-0.27,-0.23,-0.2,0.44,0.59,0.23,-0.18,-0.14,0.4,-0.04,0.16,0.03,-0.1,0.88,0.04,-0.32,-0.54,-0.47,0.58,-0.43,-0.69,1.29,0.16,-0.06,0.08,0.18,0.43,0.43,-0.49,-0.25,-0.27,-0.04,-0.14,-0.1,0.36,-0.22,-0.15,0.01,0.31,0.26,-0.42,-0.49,0.46,0.56,01.02.07.01@11.02.03.01.01@11.02.03.04.01,1738
0.94,1.29,1,0.15,-0.03,-0.45,0.12,-0.4,-0.01,0.07,0.45,0.32,0.4,-0.1,0.31,0.08,0.37,0.25,-0.74,-0.27,-0.3,-0.49,-0.27,-0.62,-0.71,-0.23,-0.027384,0.03,-0.09,0.48,0.2,0.12,-0.89,-0.79,-0.79,-0.09,-0.36,-0.34,0.08,0.19,0.2,-0.09,-0.15,0.1,0.9,1.01,1.24,-0.32,1.23,0.23,0.82,0.74,0.24,1.14,0.33,-0.45,0.65,-1.94,-0.23,0.72,0.49,0.12,0.29,-0.32,0.11,-0.23,-0.07,0.03,-0.1,0.01,0.83,0.12,0.23,0.37,0.14,0.07,0.19,0.55,0.18,01.01.03.05.01@01.01.05.03@01.01.06.01,1739
-0.15,0.04,-0.06,-0.09,-0.22,0.04,0.14,0.37,0.1,0.08,-0.06,-0.15,-0.048787,-0.1,-0.32,-0.12,-0.14,-0.03,0.04,0.06,-0.04,-0.12,0.01,0.11,0.07,-0.01,-0.22,-0.22,-0.07,-0.38,-0.23,0.15,-0.09,-0.27,0.3,1.3,-0.62,-0.09,-0.14,0.07,0.07,-0.56,0.19,-0.54,-0.36,0.64,-0.12,0.06,0.29,-0.27,-0.2,0.34,0.44,0.08,-0.25,-0.17,0.28,0.15,-0.42,-0.1,0.01,0.08,-0.14,0.52,0.16,-0.36,-0.01,0.07,-0.43,0.54,0.01,-0.07,-0.12,-0.34,0.144266,-0.03,-0.42,0.07,0.15,14.07.05@14.10@14.13.01.01@16.01@42.19,1740
-0.01,-0.42,0.07,0.08,0.4,-0.1,0.42,-0.71,0.21,0.26,-0.09,0.03,0.01,-0.01,0.01,-0.17,0.01,-0.14,-1.32,-0.74,-0.29,-0.32,-0.2,-0.1,-0.3,0.2,0.63,0.26,-0.27,0.28,0.53,0.1,-0.47,-0.47,-0.29,0.06,-0.14,-0.18,0.15,-0.07,-0.04,-0.17,-0.07,0.34,-0.29,-0.3,-0.27,0.19,0.68,0.12,-0.17,-0.42,-0.92,0.78,-0.51,-1.18,-0.81,-0.292577,0.19,0.31,0.51,-0.01,-0.06,-0.36,-0.2,-1.12,-0.22,-0.67,-0.25,-0.17,-0.38,-0.22,-0.36,-0.18,0.59,0.04,-0.54,0.38,0.89,02.13.01@20.01.17@20.03.02.03@20.09.04,1741
0.29,-0.15,0.18,-0.04,0.1,-0.18,0.3,0.08,0.2,-0.12,0.25,0.04,0.06,0.03,0.33,0.01,0.31,-0.27,0.25,0.39,0.19,0.58,0.21,-0.04,0.31,0.59,0.38,0.14,-0.15,0.58,0.39,0.43,-0.22,-0.43,-0.29,-0.06,0.18,0.07,0.03,0.1,-0.09,-0.188172,0.2,-0.18,-0.04,0.03,0.07,-0.07,0.08,-0.04,-0.25,-0.79,-0.71,0.6,-0.43,-0.84,0.11,0.06,0.31,0.33,-0.17,0.24,0.14,0.21,0.26,-0.79,0.21,0.2,-0.09,-0.45,-0.36,-0.74,0.34,0.53,0.86,0.3,0.33,-0.07,0.58,02.01@02.08,1742
-0.56,-0.62,-0.6,-0.43,-0.38,-0.27,-0.45,-0.32,0.28,0.11,0.31,-0.22,-0.25,-0.43,-0.23,0.07,-0.3,-0.22,-0.12,0.79,0.16,0.34,0.25,0.65,0.58,0.86,0.67,0.93,0.36,0.45,0.86,0.67,0.3,0.18,0.07,0.1,-0.12,0.1,-0.09,-0.12,-0.25,0.12,0.14,-0.01,-0.120443,-0.22,-0.095054,-0.12,0.08,-0.12,-0.51,-0.92,-0.69,0.25,-0.43,-0.6,0.49,0.28,-0.17,-0.38,-0.03,0.2,0.12,0.66,0.01,-0.67,0.46,0.18,0.14,-0.32,-0.42,0.23,-0.12,0.12,0.75,-0.27,-0.54,-0.03,-0.29,14.01@16.01@32.01.07@42.04,1743
-0.23,-0.18,-0.01,-0.27,-0.12,-0.12,0.21,-0.18,-0.09,-0.01,-0.01,-0.01,-0.14,-0.25,-0.25,-0.17,0.06,-0.03,0.1,0.12,-0.49,-0.32,-0.17,0.08,-0.32,-0.1,0.08,0.06,0.01,0.29,0.06,0.33,-0.09,-0.06,-0.25,-0.062812,0.01,-0.04,0.07,-0.25,-0.04,0.39,0.26,-0.34,0.65,0.38,0.44,-0.06,0.46,0.04,-0.3,-0.22,0.04,0.79,-0.56,-0.14,0.62,0.74,-0.32,0.11,-0.07,-0.07,-0.04,-0.62,0.51,0.1,0.29,-0.12,-0.38,0.126945,-0.07,0.39,0.14,-0.06,-0.06,-0.09,-0.25,0.04,0.01,11.02.03.04@32.01.01@32.05.01.03,1744
-0.38,0.3,-0.09,-0.22,-0.38,0.06,-0.51,-0.3,-0.12,0.39,-0.12,0.11,-0.42,-0.45,-0.3,-0.078308,-0.14,-0.06,0.18,0.69,0.14,0.33,-0.18,-0.38,-0.22,0.01,0.01,0.04,-0.4,-0.07,0.01,0.16,-0.18,-0.27,-0.27,-0.23,-0.34,-0.06,-0.56,-0.04,-0.43,-0.74,-0.47,0.21,-0.15,1.65,-0.29,-0.12,-0.36,-0.251584,-0.286889,-0.51,-0.289446,-0.15,-0.221593,-0.15,-0.212164,-0.292577,-0.12,0.33,0.33,0.56,0.12,0.06,-0.32,-0.2,-0.12,-0.18,-0.36,0.61,0.21,0.01,-0.04,-0.14,0.14,-0.09,-0.07,0.3,-0.29,10.01.05.01,1745
-0.15,0.33,0.14,0.01,-0.06,-0.06,-0.17,0.04,0.46,0.03,0.42,0.11,0.28,-0.32,0.18,0.23,-0.25,-0.15,-0.94,-0.64,-0.67,-0.2,-0.29,-0.43,-0.1,-0.06,-0.25,0.06,0.03,0.12,-0.29,-0.06,0.06,-0.4,-0.086127,-0.04,0.43,-0.18,-0.43,-0.4,-0.25,-0.1,-0.56,0.08,0.39,0.07,0.16,0.23,-0.32,-0.23,-0.27,-0.23,-0.43,-0.42,-0.27,-0.54,0.1,0.6,-0.25,-0.34,-0.3,0.19,-0.14,0.07,-0.23,-0.03,-0.15,-0.23,-0.36,0.31,0.16,-0.06,-0.3,0.03,0.32,-0.01,-0.42,0.59,-0.06,12.10,1746
0.08,0.33,0.01,-0.1,-0.1,0.03,0.1,-0.06,-0.03,0.07,-0.45,-0.09,-0.23,-0.45,-0.17,-0.04,-0.1,0.03,-0.43,-0.69,-0.58,-0.51,-0.32,-0.54,-0.47,-0.18,0.03,0.03,-0.03,-0.15,-0.32,-0.04,0.46,-0.36,-0.62,0.4,0.39,0.74,0.52,0.23,0.4,0.7,0.99,-0.69,1.04,0.75,0.69,0.04,-0.1824,-0.43,-0.07,-0.27,-0.51,-0.06,-0.42,-0.97,0.21,0.97,-0.065313,0.28,0.08,0.08,0.42,-0.18,-0.6,-0.18,-0.18,0.31,-0.29,0.2,-0.34,-0.56,-0.71,-0.38,-0.27,-0.42,-0.69,0.46,0.11,12.10,1747
-0.06,-0.4,0.29,0.24,0.81,0.41,0.66,0.03,-0.040729,-0.14,0.25,0.26,0.34,0.12,0.5,0.21,0.21,-0.38,-1.12,-0.69,-0.74,-0.38,-0.23,0.01,0.12,0.08,0.14,-0.1,-0.04,0.07,-0.22,-0.27,-0.62,-0.47,0.1,-0.09,-0.43,-0.67,-0.12,0.14,0.16,-0.29,-0.71,-0.89,-0.09,-0.14,-0.12,-0.25,0.5,0.03,-0.36,-0.76,-0.49,0.2,-0.92,-1.03,0.78,0.38,-0.12,-0.23,-0.22,0.4,0.1,0.49,-0.34,-0.76,0.25,-0.15,-0.04,-0.43,0.07,-1.22,-0.04,0.24,0.37,0.23,0.33,-0.3,-0.15,01.05.03.02.04@42.01,1748
-0.03,-0.2,0.77,0.96,0.25,-0.102852,-0.17,-0.42,-0.47,-0.23,-0.18,0.24,0.03,-0.2,-0.3,-0.38,-0.56,-0.3,-1.43,-0.74,-0.12,-0.32,0.3,0.11,0.33,0.21,-0.07,0.07,0.07,-0.27,-0.67,-0.07,-0.36,-0.27,-0.23,-0.6,-0.71,-0.71,-0.27,-0.17,-0.18,-0.71,-0.74,-0.4,-0.45,-0.42,-0.42,0.06,0.31,0.42,0.34,0.23,0.16,-0.018363,-0.27,-0.49,1.13,1.12,-0.15,0.28,0.15,0.26,-0.04,0.56,0.86,0.66,0.96,0.93,-0.36,0.3,0.28,0.33,0.03,-0.01,-0.03,-0.47,-0.42,-0.67,-0.62,14.01@16.01@32.01.07@41.01.01@42.10,1749
-0.27,0.4,0.28,0.75,-0.06,0.12,-0.43,-0.3,-0.2,-0.4,-0.03,0.2,0.26,-0.2,-0.25,-0.22,-0.34,-0.4,-0.81,-0.36,-0.15,-0.25,-0.34,-0.17,-0.09,0.07,-0.18,-0.07,-0.2,-0.2,-0.27,-0.14,-0.2,0.08,0.11,-0.51,-1.15,-1.03,-0.01,0.51,0.14,-0.71,-0.71,-0.56,0.12,0.15,0.19,0.1,0.64,0.16,0.39,0.16,0.39,0.59,0.19,-0.22,1.23,0.73,-0.01,0.62,0.43,0.23,0.12,-0.22,-0.32,0.24,0.77,0.41,-0.2,0.54,-0.38,-0.58,0.1,0.06,0.56,0.08,0.2,0.23,0.34,01.04@01.06.10,1750
0.08,-0.14,0.12,0.2,0.21,0.04,0.15,0.19,0.31,0.15,0.01,-0.12,-0.07,-0.12,-0.04,0.01,-0.29,0.21,-0.45,0.04,0.18,-0.06,0.23,0.26,-0.07,0.07,0.06,0.1,0.07,0.1,-0.22,0.07,-0.64,-0.69,-0.62,0.34,-0.27,0.1,-0.4,-0.36,0.5,-0.15,-0.07,0.66,-0.64,-0.56,-0.62,0.03,0.07,0.12,-0.27,-0.54,-0.71,-0.18,-0.71,-1.43,-0.07,-0.18,-0.065313,0.21,-0.29,-0.22,-0.166507,0.03,0.21,-0.84,0.01,-0.22,-0.092018,-0.25,-0.15,0.28,0.15,0.12,-0.3,-0.76,-0.64,-0.3,-0.54,01.01.05.01.01@01.07.01@01.20.17.03@42.01,1751
-0.03,0.4,0.11,0.29,0.25,0.21,0.04,0.16,-0.06,-0.43,-0.32,-0.29,0.1,0.01,0.21,-0.078308,0.06,-0.45,0.26,-0.45,-0.12,0.31,0.43,-0.25,0.2,-0.01,-0.25,-0.47,0.12,-0.4,-0.54,-0.36,-0.2,-0.25,-0.14,0.11,-0.01,-0.51,-0.15,-0.38,0.01,0.26,-0.06,-0.76,-0.29,-0.32,-0.07,-0.32,-0.14,-0.3,-0.23,-0.4,-0.36,0.06,-0.1,-0.42,-0.06,-0.14,0.41,-0.34,-0.36,-0.64,-0.3,0.19,0.16,-0.09,0.26,0.08,0.2,0.04,0.15,0.11,0.18,0.19,0.62,0.04,-0.15,0.08,-0.71,01.05.03.02.04@14.07.02.02,1752
-0.1,-0.04,-0.17,-0.12,0.04,-0.22,-0.32,-0.17,0.36,-0.34,0.48,0.07,0.16,-0.01,0.12,0.34,-0.3,-0.15,-0.47,-0.1,0.04,0.15,-0.04,0.16,0.29,0.38,-1.25,0.28,0.04,0.63,0.43,0.28,0.14,0.18,-1.15,-0.18,-0.43,-0.23,-0.09,0.26,0.26,-0.15,-0.3,0.15,-0.120443,-0.2,-0.03,0.15,0.03,-0.36,-0.45,-0.2,-0.22,0.2,-0.07,0.08,0.04,-0.22,0.24,-0.29,-0.25,-0.56,-0.43,0.26,0.57,-0.1,0.39,0.18,0.24,0.33,0.21,0.87,0.19,0.21,0.55,0.04,-0.56,0.26,-0.54,01.07.01@01.20.19.01,1753
0.31,-0.1,0.15,0.08,0.32,-0.14,0.37,-0.09,0.07,-0.29,-0.14,-0.2,-0.048787,-0.38,0.18,-0.12,-0.18,-0.29,-0.97,1.42,-0.4,-0.25,-0.01,0.11,-0.07,0.03,0.3,-2,-0.01,0.28,-0.12,-0.29,-1.18,-1.36,-0.84,-0.25,0.15,-0.03,-0.49,-0.58,-0.62,-0.4,-0.14,-1.25,-0.64,-0.71,-0.45,-0.54,-0.25,-0.251584,0.03,0.01,-0.289446,-0.17,0.01,-0.36,-0.29,-0.23,0.15,0.11,-0.23,-0.2,0.45,-0.12,0.4,-0.4,0.2,0.2,0.43,-0.01,-0.03,-0.54,-0.09,0.06,0.04,-0.32,-0.23,-0.32,-0.64,01.05@02.07@16.21.07,1754
-0.6,-0.94,-0.04,-0.09,0.42,0.42,0.52,0.24,0.28,0.06,-0.01,-0.07,0.07,0.34,0.19,0.24,0.19,0.1,-0.79,-0.67,-0.71,-0.4,-0.14,-0.22,0.24,0.00995,-0.18,-0.45,-0.09,-0.34,-0.76,-0.67,-0.18,-0.25,0.23,-0.42,-0.25,-0.36,-0.42,-0.18,0.19,-0.4,-0.4,-0.25,-0.45,-0.47,-0.51,-0.17,0.07,-0.251584,-0.286889,-0.316386,-0.25,0.26,0.25,-0.1,0.39,-0.32,-0.17,-1.29,-0.01,-0.51,-0.2,-0.17,0.1,-0.18,-0.81,-0.23,2.14,0.34,-0.47,-0.56,0.14,0.23,0.56,0.03,0.14,0.007143,-0.56,01.05.03.02.04@14.07.02.02,1755
-0.64,-0.79,-0.23,-0.06,0.37,0.48,0.91,0.71,0.76,0.65,1.12,0.16,0.29,0.38,0.94,0.61,0.45,0.03,-0.64,-0.92,-0.54,-0.25,-0.49,-0.69,-0.58,-0.38,-0.4,-0.38,-0.1,-0.14,-0.38,0.3,-0.92,-1.51,-1.89,-1.03,-0.92,-0.42,-0.38,-0.51,-0.29,0.33,0.34,0.31,0.54,0.21,0.57,-0.17,-0.1824,-0.74,-1.36,-1,-1.25,-0.12,-0.62,-0.67,-0.86,-1.56,-0.22,0.39,0.96,0.31,0.62,0.18,0.86,1.26,1.01,0.2,-0.04,-0.04,-0.58,-0.92,-0.03,-0.23,-0.67,-0.69,-0.74,-0.23,-0.04,20.01.01.01.01@20.09.18@34.01.01.01,1756
0.3,0.06,0.48,0.15,0.03,-0.23,0.01,-0.14,-0.17,0.04,-0.23,0.11,-0.1,-0.04,-0.04,0.01,-0.15,0.21,0.99,0.1,0.2,0.19,-0.17,0.15,0.24,0.08,0.11,-0.09,0.1,-0.027305,0.07,0.15,-0.1,-0.54,-0.14,-0.01,0.1,-0.1,-0.025903,-0.3,-0.04,-0.04,-0.29,-0.76,0.07,-0.12,-0.23,-0.45,-0.56,-0.58,-0.49,-0.74,-0.54,-0.32,-0.29,-0.3,-0.43,-0.32,-0.01,0.57,-0.1,-0.1,-0.15,-0.2,0.04,-0.1,-0.17,-0.49,-0.27,-0.62,-0.81,0.64,0.06,0.03,-0.27,-0.38,-0.34,-0.06,-0.09,01.04@12@14.07.03@32.01,1757
-0.1,0.39,-0.07,-0.29,-0.04,-0.18,0.19,-0.082162,-0.07,-0.15,-0.15,-0.29,0.01,-0.3,-0.18,0.01,-0.14,-0.25,-1.18,-0.6,-0.54,-0.07,-0.09,-0.15,0.08,0.12,0.11,0.12,-0.06,0.26,0.1,-0.1,0.4,0.06,0.15,0.12,0.29,0.41,0.37,0.33,0.37,0.5,0.43,0.68,0.64,0.46,0.71,-0.43,0.04,-0.06,-0.25,-0.15,-0.18,-0.23,-0.84,0.29,-1,-1.06,-0.01,-0.42,-0.18,0.19,-0.15,0.91,0.01,-0.51,-0.36,-0.6,0.03,0.3,-0.17,0.28,-0.03,0.07,0.53,0.26,-0.36,0.32,-0.06,11.04.01@11.06.01,1758
0.84,0.61,0.64,0.88,0.72,0.73,0.74,0.55,0.48,0.81,0.43,0.73,0.3,0.6,0.53,0.77,0.62,0.59,0.2,-0.06,-0.189547,-0.17,-0.3,-0.32,-0.47,0.06,-0.06,0.19,-0.4,0.14,-0.3,0.29,-0.14,-0.09,-0.3,-0.062812,0.06,0.06,0.08,-0.1,0.33,-0.188172,-0.22,-0.22,-0.23,0.14,-0.07,-0.22,-0.4,-0.45,-0.09,-0.23,-0.32,-0.12,0.16,0.01,-0.07,-0.17,-0.23,0.1,-0.69,0.16,0.01,-0.43,-0.84,-0.81,-0.38,-0.6,-0.12,-1.03,-0.34,-0.42,0.06,0.01,-0.03,-0.29,-0.14,-0.2,-0.2,11.04.03.01@16.19.03,1759
1.23,1.02,1.01,1.19,1.04,1.21,0.7,1.32,0.82,0.57,1.43,0.93,0.53,0.89,1,1.24,0.69,0.84,0.57,-0.25,0.14,0.04,0.01,-0.14,0.01,-0.12,0.04,-0.17,-0.27,-0.06,-0.2,0.16,0.41,0.14,0.12,0.23,-0.01,0.44,0.55,0.58,0.39,0.32,0.18,1.12,1.08,0.77,1.1,-0.12,-0.25,-0.47,-0.84,-0.62,-0.79,0.1,-0.32,-0.23,-0.79,-0.42,-0.3,-0.17,-0.81,-0.27,-0.32,-0.42,-0.74,-0.34,-2.4,-0.12,-0.42,-1.36,-0.36,-0.27,0.26,0.15,0.5,-0.187842,-0.64,0.53,0.2,02.13.03@16.01@32.01.07,1760
0.06,-0.2,-0.25,-0.03,-0.03,-0.18,0.06,0.04,-0.09,-0.2,-0.34,-0.12,-0.048787,-0.27,-0.12,-0.3,0.12,-0.04,0.15,-0.18,-0.29,-0.18,-0.14,-0.09,-0.42,-0.1,-0.17,-0.25,0.04,-0.2,-0.29,-0.03,-0.86,0.59,0.3,0.04,-0.15,-0.06,0.19,0.173503,-0.1,0.25,0.01,-0.64,0.41,0.23,0.28,-0.25,0.21,-0.25,-0.49,-0.51,-0.49,0.34,-0.62,-0.74,0.72,-0.292577,-0.06,-0.56,-0.25,0.24,-0.43,-0.79,0.01,-0.320788,-1.06,-0.67,0.46,0.1,0.2,0.79,-0.04,-0.17,-0.06,-0.32,-0.32,0.53,-0.1,11.04.03.01@11.04.03.05@16.03.03,1761
-0.81,-0.58,-0.45,-0.36,-0.45,0.14,-0.45,-0.06,-0.14,0.06,-0.03,-0.07,-0.32,-0.34,-0.34,0.12,-0.12,-0.09,0.73,-0.223758,-0.2,0.2,-0.01,-0.06,0.01,0.18,-0.027384,0.07,0.16,0.11,0.1,0.12,-0.09,-0.18,-0.32,-0.2,-0.76,-0.38,-0.47,-0.42,0.21,-0.42,-0.25,0.41,-0.18,-0.06,-0.38,-0.06,-0.64,-0.49,-0.74,-0.3,-0.29,-0.15,-0.25,0.06,-0.47,-0.42,0.15,0.85,-0.01,0.15,0.29,0.15,0.25,0.34,0.4,0.58,-0.2,0.32,-0.06,-0.1,-0.06,0.31,0.01,-0.1,-0.29,0.64,-0.09,20.09.07.27@20.09.16@43.01.03.05,1762
-0.22,-0.14,-0.04,-0.09,-0.29,0.18,-0.14,-0.01,-0.27,-0.29,-0.07,-0.34,-0.15,-0.47,-0.79,-0.2,0.1,-0.25,0.87,0.14,-0.01,-0.3,0.12,0.01,0.1,-0.09,-0.1,-0.45,0.19,0.07,0.06,0.29,-0.15,0.15,0.12,0.04,-0.3,-0.09,-0.04,0.43,0.72,-0.1,-0.22,0.93,0.29,0.18,0.29,-0.18,-0.51,-0.54,-0.69,0.14,-0.12,0.19,-0.03,0.37,-0.22,-0.42,-0.01,0.56,0.25,-0.42,-0.36,0.58,0.07,0.46,0.1,-0.1,-0.38,0.39,-0.36,-0.49,-0.15,0.41,0.2,-0.17,-0.36,0.6,0.03,14.04@20.09.07.05@20.09.07.27,1763
-0.4,-0.71,-0.22,0.55,0.73,0.72,0.43,0.59,0.56,-0.18,0.34,0.19,0.46,0.5,0.4,0.51,0.14,0.11,-0.69,-0.6,-0.17,0.28,0.52,0.75,0.72,0.42,0.12,0.1,0.38,-0.04,-0.45,-0.43,-0.51,-0.4,0.12,0.36,-0.03,-0.51,-0.45,0.18,0.33,0.14,0.03,0.03,-0.56,-0.47,-0.34,0.12,-0.01,-0.45,-0.58,-0.6,-0.38,0.2,-0.15,-0.2,-0.51,-0.42,0.01,-0.94,-1.69,-1.4,-0.32,-1.12,0.97,0.15,1.12,0.99,-0.07,0.87,-1.32,-1.03,0.43,0.49,1.02,0.21,-0.2,-0.69,-1.29,01.05.02.04@01.05.02.07@14.04@14.07@20.01.10,1764
-0.6,-0.2,-0.14,-0.03,-0.09,0.07,-0.23,-0.22,-0.040729,0.21,0.06,0.08,-0.048787,-0.29,-0.12,-0.04,-0.34,-0.1,0.33,0.31,0.16,-0.01,-0.32,-0.18,-0.17,0.31,0.23,0.32,-0.06,0.26,0.43,0.5,-0.92,-0.79,-0.49,0.11,0.33,0.3,0.43,0.57,0.33,0.3,0.33,0.4,0.23,0.16,0.29,0.25,-0.27,-1.36,-1.03,-0.67,-0.42,1.17,0.69,1.41,-0.42,-1.32,-0.17,0.15,0.48,-0.22,-0.32,-1.03,0.29,-0.45,0.67,0.39,0.07,0.01,-0.58,-0.36,0.18,0.24,0.37,-0.15,-0.45,0.92,0.04,01.06.06.11,1765
-0.54,-0.06,-0.15,-0.22,-0.34,-0.14,-0.27,-0.4,0.01,0.08,0.03,-0.1,-0.3,-0.45,-0.15,-0.14,-0.27,-0.36,0.15,0.53,0.07,0.06,-0.04,0.06,-0.06,0.7,0.19,0.14,-0.22,0.28,0.58,0.4,-0.58,-0.45,-0.34,0.08,-0.25,-0.27,-0.34,-0.22,-0.03,-0.07,-0.12,0.45,0.04,-0.07,0.29,0.07,-0.22,-0.69,-0.03,-0.18,-0.67,0.36,0.5,0.57,0.1,0.21,-0.47,0.26,0.07,0.06,0.01,-0.07,0.12,-0.36,0.08,-0.352554,-0.51,-0.04,-0.43,-0.69,-0.27,-0.45,0.48,0.14,-0.06,0.82,0.25,01.06.06.11@16.09,1766
